wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7433547,.284415,.1250467,.3841583,.1104427,.2592078,.1673461,.7460687,-1.101638,-.8297046,-.318879,-.1673291,1.328984,.2673977,.0168514,.0825325,.0775194,.1986047,.1033756,-.0551095,.3712121,.0115009,26,.0013761,.0258837,.0665381
2,1,2,.0104868,.380814,.5014677,.1125111,.6203378,.0949375,.3188332,.1233193,.8057702,-1.012026,-.5420225,-.4084912,.0175933,1.651143,.0516115,.0448273,.0007264,.0530233,.0248972,.0171611,-.0443819,.4691679,.018479,26,.002211,.0410635,.10556
3,1,3,.0136436,.2605179,.5993983,.0581097,.7395008,.0608679,.4022356,.057138,.8583186,-1.571642,-.4619798,-.100547,.0865861,1.821023,.1090642,-.0108832,.0190731,-.0048364,.0174473,.0046624,.0242805,.2483049,.0212574,26,.0025434,.0140941,.036231
4,1,4,.0027925,.2209139,.6471295,.0691938,.7393926,.1193222,.3454256,.0549796,.851104,-.7651661,-.318879,-.1365575,.1511246,1.91005,.2306166,-.0410097,.0228466,-.0223746,.0146644,-.069904,-.0314335,.4156505,.1456355,26,.0174248,.0073071,.018784
5,2,1,0,.7306024,.4650284,.0956188,.6285331,.106053,.5227095,.0673215,.9155251,-.9474877,-.5012006,-.2055503,.1511246,1.592059,.2201317,.2258414,.1969714,.1952125,.3057728,.2240755,.1386444,.3418232,.0249402,26,.002984,.0368449,.0947153
6,2,2,.0042031,.3131842,.5611307,.0983352,.7282984,.2026292,.4472061,.0507777,.856475,-1.33048,-.1365575,-.072019,.1919466,1.752653,.1639166,-.0543415,.0177764,-.0847679,.1134794,-.0737047,-.1322802,.305439,.0259417,26,.0031038,.0251683,.064699
7,2,3,.0065002,.2495147,.644601,.05059,.7569982,.062057,.3854185,.0467776,.8805377,-.2543405,-.2543405,.061972,.187135,1.905227,.1557698,.1593355,.2210061,-.0759508,.1107872,.7013989,.2473354,.5145919,.021322,26,.0025511,.0186202,.047866
8,2,4,.005122,.2031011,.7428063,.0717526,.7836766,.162664,.4198415,.0485825,.8764051,-.5420225,-.2318677,.0865861,.2201174,2.101825,-.0253506,-.0359438,.0244539,-.0514724,.0080723,-.0183082,.0671683,.3229828,.0851586,26,.010189,.0072137,.0185439
9,3,1,0,.4187211,.5795083,.039345,.8187233,.0649967,.6325759,.0208669,.9528134,-1.417491,-1.052848,-.2055503,.1511246,1.78516,-.0195295,.2271684,.1869445,.0422821,.1729855,.298295,.1928156,.5498068,.0315307,26,.0037725,.0360954,.0927887
10,3,2,0,.2254923,.8126372,.0594522,.8508886,.1140115,.6067633,.0435677,.9219639,-.6598055,-.2543405,.1511246,.4102785,2.253844,.1811644,.0910829,.0902773,.0894274,.050364,-.0281985,.0522987,.3184187,.1226982,26,.0146805,.0190608,.0489987
