wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.6939677,.9284554,-.2914336,.1374734,.3308805,.1458884,.2862047,.0282686,.9106512,-1.964587,-1.453761,-1.166079,-.760614,.7471917,.485473,-.1082898,-.0624016,.3408348,.4097213,-.1216865,-.0638072,.1867988,.0289932,26,.0034088,.0243285,.089947
2,1,2,.6296403,.5650465,-.0599791,.0825478,.540668,.0796173,.3325314,.0863549,.8110576,-1.725695,-1.212599,-.9147646,-.6736026,.9417843,.1618536,.0859789,.0628869,.1387244,.097525,.0087919,.0250542,.2552968,.0520535,26,.0061201,.0261387,.0966395
3,1,3,.4986172,.4362394,.1034644,.1079869,.5910251,.1293241,.3318128,.0914761,.7916042,-1.676905,-1.166079,-.9837575,-.5782924,1.109006,.1962424,.0844593,.0982441,-.0418503,-.0162137,.1412065,.1293082,.1926616,.0537839,26,.0063235,.016908,.062512
4,1,4,.4316456,.3504677,.2080663,.0883498,.7022343,.1081854,.4500925,.0776471,.8382823,-1.716125,-1.166079,-.760614,-.4729319,1.231295,.1614631,.0072574,-.0019606,.0436369,.0243702,-.0546473,-.0268523,.1649468,.1974785,26,.0232182,.0087124,.0322114
5,2,1,.5676113,.7936151,-.1012444,.0910527,.5732492,.1015615,.4913963,.0506429,.8879997,-1.453761,-1.27144,-.9837575,-.6270826,.9037122,-.1007889,-.0379009,.1528205,.1669625,.1387974,-.0698257,.1816052,.1228023,.0327718,26,.0038531,.0283835,.1049388
6,2,2,.5499361,.4594961,.0985839,.0932113,.6404063,.1399829,.4321268,.0534495,.81747,-1.676905,-.9837575,-.760614,-.3859206,1.103607,.0489423,.1074856,.0960906,.0153553,.0607979,.1426853,.1108208,.1148498,.0453438,26,.0053312,.0269427,.0996119
7,2,3,.3865542,.2808571,.299567,.0851848,.7669492,.0807584,.6378443,.0869134,.8173703,-1.859226,-.8167034,-.5782924,-.2497884,1.349274,-.0585759,.0901721,.0569992,.0722428,.0474787,.1064046,.0534944,.1745066,.0331603,26,.0038988,.0150783,.0557473
8,2,4,.3020919,.2708947,.399532,.0924413,.7359498,.1020885,.5082883,.0888569,.8205361,-1.842419,-.760614,-.4729319,-.1132763,1.491127,.0984816,.1317298,.2042925,.0308436,.0571354,.1259726,.3836004,.1844939,.0950313,26,.0111731,.0077571,.0286793
9,3,1,.4610505,.5258318,.1813953,.1277621,.6433581,.130568,.4799241,.1246505,.8245994,-1.166079,-.760614,-.7180544,-.2906103,1.198889,.4011892,.1657037,.1249595,-.1586405,-.2141154,.1729752,.0860925,.1849545,.0216125,26,.002541,.035597,.1316087
10,3,2,.3346363,.3912013,.468403,.0870594,.8042918,.1181016,.6928278,.0671123,.8759164,-1.27144,-.4729319,-.2497884,-.0674668,1.597441,.0030247,.0448341,-.0105086,-.0370497,-.012224,.1221241,-.0274275,.1648968,.1242363,26,.0146068,.021308,.0787797
11,3,3,.2070504,.2419791,.7249469,.0760387,.8133891,.1013549,.6226968,.0679571,.8742629,-1.137908,-.4729319,-.1364597,.0195445,2.064621,.3742312,.1319771,.0681229,.073225,.0133145,.1545559,.0621563,.1593182,.0978917,26,.0115094,.0109894,.04063
12,3,4,.1228599,.2361604,1.017801,.0765861,.8411183,.1227873,.6614178,.0623018,.8966773,-1.079068,-.3551489,-.0674668,.1148548,2.767102,.1129273,.0875587,.2372323,.1386123,.2758864,.0031225,.2062599,.136185,.2176431,26,.025589,.0052105,.0192642
