wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.7901642,.9062954,-.3281431,.1293257,.3743823,.1274516,.3313408,.1474522,.7906721,-1.859226,-1.36675,-1.166079,-.878397,.7202599,.2991065,-.0008179,.0005023,.0051627,.1594525,-.001112,-.0149864,.225468,.0313017,26,.0037036,.0244026,.0891488
2,1,2,.6350484,.584213,-.0582522,.0858256,.5374568,.0894204,.3149084,.0807747,.8501544,-1.453761,-1.166079,-.9147646,-.5529746,.9434119,.0603861,.0493888,-.0330891,.1928052,.0963809,.0160409,-.0720422,.2567904,.0555341,26,.0065707,.0264498,.0966275
3,1,3,.5691173,.4804316,.0524646,.1244152,.5453606,.1327989,.2894341,.1166631,.7820094,-1.676905,-1.389223,-.9837575,-.5782924,1.053865,.0244283,.0461839,.1525689,-.0407387,.117301,.1356777,.1592334,.249053,.0534942,26,.0063294,.0163314,.0596625
4,1,4,.4192308,.3279921,.205812,.0876135,.7121561,.1019899,.4543211,.0805967,.8379995,-1.825325,-1.166079,-.760614,-.4729319,1.228522,.0405115,-.0047199,.0059758,.0424026,.0646322,-.0410091,-.0323666,.1635853,.1979038,26,.0234157,.0090217,.0329586
5,2,1,.5838575,.7877705,-.1066393,.097637,.5865351,.1103533,.5011314,.0504356,.9035434,-1.676905,-1.27144,-.9837575,-.6805712,.8988498,.0739297,.09726,.1376054,.069522,.1974612,.1052722,.1217799,.1468176,.0377027,26,.0044609,.0310341,.1133753
6,2,2,.4715173,.4361947,.0971763,.1051406,.6259969,.1390379,.3841373,.0789157,.8131145,-1.859226,-1.166079,-.9837575,-.6270826,1.102055,.0355763,.0082503,.0737054,.0158199,.1633469,.0168925,-.0157799,.1643529,.04231,26,.0050061,.0251236,.0917826
7,2,3,.3825198,.2927726,.251868,.085394,.7488733,.095582,.5736607,.0811765,.8214065,-1.859226,-.9837575,-.5374704,-.3551489,1.286426,.1385906,.0114742,.0380821,-.0300697,.0867514,.1506318,-.0704818,.084935,.033447,26,.0039574,.014836,.0541997
8,2,4,.2929631,.268893,.4196573,.0912537,.7311813,.1366113,.4847656,.0745716,.8218102,-1.676905,-.9429356,-.5782924,-.2497884,1.52144,.0180691,.115175,.162116,-.0343787,.0534234,.2875308,.263266,.170083,.0943974,26,.011169,.0067635,.0247088
9,3,1,.2957188,.548502,.3537326,.0809798,.7077146,.0865743,.619193,.0741832,.8152549,-1.676905,-.760614,-.4241417,-.1082888,1.424374,.5598753,1.12419,.5655839,-.0358994,-.5256826,1.16019,.4758961,.1793297,.0214539,26,.0025384,.0320004,.1169054
10,3,2,.3111131,.4066805,.4671991,.0832553,.810146,.1185629,.6871099,.0590543,.8944789,-1.453761,-.5782924,-.2497884,-.0674668,1.595519,.0727744,.1381572,.1165559,-.0170208,.0055753,.2753297,.1804059,.1544793,.1253473,26,.0148309,.0197893,.0722951
