wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7681788,.2794879,.1486478,.3934699,.1762766,.260021,.057095,.8356756,-1.275992,-.8297046,-.6189836,-.077717,1.322452,.6473562,.2079344,.1729994,.0180651,.334327,.4541042,.0528817,.4205548,.0133217,26,.0015895,.0231342,.0612552
2,1,2,.0188088,.4352812,.4588025,.1081704,.6490622,.1940241,.3294618,.041995,.895408,-1.072651,-.5420225,-.4084912,-.031197,1.582178,.1592724,.0181586,.1792776,.0611222,.1093819,-.1137765,.2134591,.6470094,.0184059,26,.0021962,.0338885,.0897306
3,1,3,.0035144,.3117552,.5788792,.0928241,.7126563,.07813,.4963686,.0994801,.8106284,-1.571642,-.2543405,-.072019,.1511246,1.784038,.129901,.0015121,.0641347,-.0364686,.0059919,.051679,.2019605,.1732592,.0175049,26,.0020887,.0142567,.0377492
4,1,4,.0021096,.233233,.6453993,.0721971,.7344344,.1031999,.3782229,.0627668,.8427858,-.8297046,-.3597011,-.1365575,.1511246,1.906748,.1266028,.0214633,.0581039,-.0027503,.0438438,.0840574,.0396511,.4934704,.1404576,26,.0167592,.0043015,.0113896
5,2,1,0,.7020341,.4442715,.1249016,.6240858,.1402621,.5227497,.0887109,.8628428,-.7243441,-.4366621,-.2543405,-.0113943,1.559354,.2468562,-.0149862,-.1251383,-.4732276,-.4144552,.0954552,-.1286497,.3519825,.0253242,26,.0030216,.0237896,.0629905
6,2,2,.0042536,.3547158,.5836318,.0956829,.6920224,.1612634,.4030752,.0596329,.850858,-1.112567,-.2543405,-.072019,.0615125,1.792537,.302698,-.0253634,.0261345,-.1834816,.0295229,.1200249,-.0085385,.2591345,.0255816,26,.0030524,.0267723,.0708882
7,2,3,.0045309,.2559282,.6631032,.0507699,.7260692,.0540196,.3378892,.0496521,.8595861,-.2543405,-.072019,.0865861,.2564851,1.940806,.0232115,.1240992,.1823034,-.0219191,.025514,.2906057,.4285344,.4598835,.0204009,26,.0024342,.0157761,.0417723
8,2,4,.0065556,.1901335,.7390738,.058059,.8069658,.1056097,.4340465,.0468954,.8945166,-.8043869,-.318879,-.031197,.2381359,2.093995,-.148431,-.0574231,-.0521181,-.0338112,-.0199976,-.0659042,-.0416606,.5446711,.0837919,26,.0099979,.0065431,.0173249
9,3,1,0,.3683231,.6073956,.0414786,.8152289,.0496295,.6546144,.0367258,.9088813,-1.052848,-.318879,-.1365575,.1511246,1.835644,.3204439,.0809988,.048652,.0048524,-.0030912,.247216,.4595331,.2500532,.032693,26,.0039009,.0442541,.1171769
10,3,2,0,.220908,.7955695,.0606567,.8415365,.1242536,.5972927,.0426241,.9107907,-.9474877,-.072019,.1511246,.3742682,2.215703,.1308924,.0440488,.0447645,.0281358,.0290295,.0197438,.0105778,.2793782,.1261705,26,.0150545,.0182691,.0483733
11,3,3,.0024106,.12371,.9798035,.0451143,.8880633,.0863277,.6239088,.0392961,.9253553,-.6598055,-.1365575,.1511246,.3742682,2.663933,.0110723,-.026411,.0321078,.0049354,.0277368,-.1384207,.0520193,.4046057,.1321878,26,.0157725,.0104351,.0276302
12,3,4,.0014776,.1204697,1.143085,.0465486,.8730105,.1247471,.5698323,.0358377,.914537,-.318879,-.031197,.1511246,.4102785,3.136428,.0764449,.0234911,.0365377,.0230854,.018191,.013674,.0650626,.3061225,.36416,26,.0434511,.0042869,.011351
1,1,1,0,.8220682,.3469417,.1455662,.293047,.1102414,.2379499,.3087715,.5476028,-.7651661,-.318879,-.2543405,-.1647283,1.414734,.4751384,.1391343,.227622,1.578881,1.185901,-.0391513,-.0025419,.0348488,.0132445,29,.0013899,.0217569,.0576083
2,1,2,0,.4162358,.5144739,.0949192,.6219682,.1250355,.2281073,.0734456,.902799,-.7243441,-.5012006,-.318879,-.072019,1.672758,.30594,.1318979,.1483296,-.2307201,-.0307706,.1340756,-.0735275,.0826731,.0143422,29,.0015051,.0318709,.0843885
3,1,3,0,.3494383,.5754281,.0918796,.6862739,.0304782,.3687623,.1248603,.8568199,-1.23517,-.5420225,-.2543405,-.1365575,1.777891,.2979007,.1674545,.2605168,.2068249,.3577699,-.0224983,.0006233,.2399815,.0147812,29,.0015511,.0134079,.0355018
4,1,4,0,.1975028,.7491176,.0700358,.7996144,.1659765,.3276846,.0464238,.9157611,-1.275992,-.2828687,-.031197,.2689076,2.115133,.1331345,.0136448,.0309294,-.1129617,-.0587375,.0936744,.0017339,.1793105,.098017,29,.0102859,.0040454,.0107115
5,2,1,.0056586,.6312751,.5971655,.1169757,.7378855,.1212419,.6488445,.1096718,.8903282,-.6373327,-.2318677,-.031197,.2464348,1.816961,.03927,.0622367,-.0364973,.2378813,-.0108559,.0530076,-.0308968,.1500948,.0215132,29,.0022576,.0223732,.0592403
6,2,2,.008217,.2966676,.6148753,.1331248,.6919011,.2459564,.3135667,.0855321,.8514836,-.9250149,-.2135185,-.031197,.1919466,1.849426,.105905,-.0257889,-.0450818,.0416794,.0062659,-.0657343,-.0911203,.1110241,.0253183,29,.0026569,.0251784,.0666678
7,2,3,0,.1782992,.6961328,.1172537,.7794261,.2499676,.3845132,.0884564,.8651175,-.6373327,-.031197,.3334461,.4102785,2.00598,-.1024744,-.0198383,-.01166,-.0028601,.0237899,-.1056008,.0274008,.1711244,.0215132,29,.0022576,.0148369,.0392854
8,2,4,0,.1904789,.8047842,.0871156,.7762956,.1544065,.3884228,.0712821,.8675614,-1.052848,-.1365575,.1511246,.278958,2.236214,.1227714,.0263618,.0767128,.0286769,.0166728,-.0952257,.1407946,.2612436,.0887604,29,.0093145,.0061536,.0162935
9,3,1,0,.3575682,.6202063,.176564,.7121791,.2445955,.5017675,.1386987,.829291,-.9350651,-.4286939,-.100547,.1839145,1.859312,-.0260158,.0193579,.1188405,.232856,.2779095,.0205727,.6837013,.1793467,.0189156,29,.001985,.0416194,.1102007
10,3,2,.0004192,.2173456,.8327414,.0535117,.8635517,.0566534,.7196679,.0526392,.9035087,-.2318677,.3742682,.4102785,.5565897,2.299614,-.0307443,.0567561,-.0334589,.0654116,-.0697554,.0137612,.025023,.2042032,.1133836,29,.0118985,.0171814,.0454933
11,3,3,0,.1414317,1.077246,.0572166,.8852573,.083866,.7265233,.0528267,.9114056,-.4141892,.1511246,.3742682,.49729,2.936581,.0588165,.1650605,.1357534,.1125068,.0583562,.1702391,.2575455,.2311953,.1329577,29,.0139526,.0098138,.0259852
12,3,4,0,.1043634,1.254522,.0605103,.8833092,.140918,.5882715,.0511408,.9176883,-.4084912,.0175933,.3052753,.4612795,3.506163,.066731,.104458,.1760068,.1667467,.238738,-.0020922,.0378045,.2311062,.437253,29,.0458853,.0040317,.0106752
