wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.7969952,.8965437,-.3561366,.1135256,.3237421,.0992219,.281267,.23748,.6918275,-1.859226,-1.549071,-1.166079,-.9837575,.7003769,.1435756,-.1588492,-.0656988,.2985266,.2668321,-.187772,-.0703133,.148805,.0326483,26,.0038628,.0228289,.0859557
2,1,2,.6664136,.5738769,-.0556306,.0978478,.5305601,.0877568,.3438649,.1114379,.7819899,-1.725695,-1.166079,-.9498559,-.5782924,.9458885,.0772416,-.0307375,-.0001921,-.0494303,-.0317683,-.0489148,.0147374,.2131163,.0530579,26,.0062776,.0267845,.1008493
3,1,3,.4931289,.4976225,.0495529,.1182095,.5811839,.1502844,.3316714,.0864382,.8283346,-2.264691,-1.389223,-.9837575,-.5782924,1.050801,.0260313,.0439011,.0659785,.0463354,.0715691,.0421853,.0573269,.1922683,.0531631,26,.00629,.0166706,.0627684
4,1,4,.4390844,.3344983,.2070791,.0798748,.6947837,.0965674,.4392468,.0714847,.8232232,-1.676905,-1.089118,-.760614,-.4241417,1.23008,.0718429,-.0011872,-.0076833,-.0435132,.0179304,.0836894,-.0540714,.160706,.1981695,26,.0234465,.00845,.0318162
5,2,1,.6305796,.7641029,-.0833142,.12014,.5727956,.1140147,.5004857,.1399807,.8070176,-1.676905,-1.27144,-.9429356,-.5782924,.920062,.0864283,-.007339,-.0134547,.0702321,.0668038,-.0145692,-.0275928,.126209,.0360499,26,.0042653,.0272221,.1024968
6,2,2,.4676473,.4728145,.1199316,.1189826,.6037298,.1488091,.3731458,.0922323,.8105326,-1.27144,-.9837575,-.760614,-.3551489,1.12742,-.0154691,.0600179,.0622194,-.0238355,.1333054,.0875496,-.0255943,.1535248,.0432389,26,.0051158,.028636,.1078207
7,2,3,.3407509,.3502387,.313114,.0873265,.7519064,.1129888,.5876917,.0734938,.8404225,-1.549071,-.95477,-.5782924,-.2497884,1.367677,-.0682598,.0687107,-.0026148,.1912123,.1366616,.0113786,-.0987089,.1847557,.032964,26,.0039001,.0173679,.0653937
8,2,4,.2842955,.3029367,.4141751,.0996703,.7194974,.1289149,.4637048,.0869608,.8306624,-1.571544,-.760614,-.403939,-.1052072,1.513122,.0691708,.0957005,.1185289,.0455125,.0544621,.1053526,.1672683,.1589767,.0933862,26,.011049,.0067876,.0255568
9,3,1,.3382808,.6062093,.2973212,.1394772,.5910715,.121711,.4772254,.1668268,.7663285,-1.676905,-.760614,-.4729319,-.1627769,1.346248,.397619,.3939072,-.0961426,.9645662,.3216995,.3607597,-.1028172,.1779071,.0202343,26,.002394,.0329101,.1239134
10,3,2,.2771243,.3499274,.5079736,.0711197,.8158528,.1008205,.6672355,.0551321,.895852,-1.348401,-.4729319,-.2497884,-.0029283,1.66192,.0529334,.0421255,.1380108,.0850668,.1042243,-.0014595,.2228175,.1455921,.1271918,26,.0150487,.0194956,.0734052
11,3,3,.2112252,.2388553,.6825682,.0784888,.8138423,.105324,.6269626,.0700676,.8724871,-1.079068,-.4729319,-.1728274,-.0186766,1.978954,.171295,.0929178,.0806483,.0532867,.095523,.1492499,-.0448955,.1794182,.103591,26,.0122564,.0117354,.0441862
12,3,4,.1223166,.2330529,.9993755,.0700794,.8397874,.1156093,.6462156,.0562442,.8986083,-1.32023,-.6552535,-.2072287,.0195445,2.716585,.0941113,.0895181,.2080983,.1158989,.2555683,.0679445,.1259597,.1587607,.2063052,26,.0244091,.0044493,.0167526
1,1,1,.6551332,.7498865,-.1449819,.1361034,.4110433,.1438924,.3167925,.1127505,.6936247,-2.013377,-1.453761,-1.27144,-.801436,.865038,.1499983,.0494665,.0718775,-.0247112,.015006,.0720712,.0841698,.0757583,.0309899,29,.0039707,.0174339,.0656424
2,1,2,.6070244,.6312721,-.0188355,.1171446,.5533385,.1026767,.4344583,.1419139,.7568644,-1.32023,-1.117289,-.8559241,-.5782924,.9813408,-.0401121,.2000263,.1316293,.2631952,.2180897,.1798049,.1035037,.0886689,.0439753,29,.0056345,.0204547,.0770163
3,1,3,.5352105,.3581109,.1852598,.1012189,.6936316,.1590483,.4330784,.0689558,.8389947,-1.453761,-.8967462,-.5782924,-.4729319,1.203531,.0252209,.1445166,.119377,.0134973,.1190735,.3189369,.1050823,.0709392,.0401541,29,.0051449,.012731,.0479348
4,1,4,.3749532,.3027218,.3123437,.0841197,.7233881,.0758881,.4378971,.0876935,.8473333,-1.453761,-.760614,-.5374704,-.1627769,1.366624,.0330962,.030123,.0062522,-.0380188,-.0641176,.0464659,.0310984,.0532446,.1613937,29,.020679,.0064531,.0242973
5,2,1,.5134966,.6762975,.046041,.1570588,.5726137,.1559113,.4850106,.1594561,.755639,-1.097086,-.9429356,-.760614,-.4729319,1.047117,.1152303,-.0003493,.0857867,.1459436,.2283222,-.0298532,.0951113,.0436718,.0383083,29,.0049084,.0207889,.0782745
6,2,2,.4687739,.3810813,.1519947,.085796,.6900348,.1137621,.5118288,.0685767,.79976,-1.636083,-1.166079,-.878397,-.4729319,1.164154,.1067687,.2085976,.2193886,.365172,.1661749,.0240606,.3897624,.086265,.0526861,29,.0067506,.0218687,.0823402
7,2,3,.3171283,.1696138,.3684537,.1676073,.7047238,.1996154,.4182814,.1610694,.7632322,-1.964587,-1.166079,-.760614,-.2497884,1.445498,-.0170636,.0375493,.1346474,.1883589,.2510737,-.2728042,-.0109421,.1133915,.0306985,29,.0039333,.0132634,.0499397
8,2,4,.261323,.2032612,.483339,.0972295,.7786249,.1450665,.4967976,.0850255,.8505237,-1.119559,-.4241417,-.2497884,-.0674668,1.62148,.0761242,.0743008,.0241148,-.018023,-.0494383,.2458763,.0923197,.0720437,.1023931,29,.0131194,.0051835,.0195171
9,3,1,.3236229,.3814795,.3071272,.1414221,.5865368,.0684454,.5714933,.1864312,.5958151,-.9429356,-.9429356,-.5782924,-.2497884,1.359514,.0678019,.0247739,.1875335,-.1667363,-.0084797,.0514499,.1819264,.0353535,.0217286,29,.002784,.0251327,.0946298
10,3,2,.2548258,.3018432,.5929155,.0938178,.7670976,.1522626,.5673902,.0685496,.8534397,-.760614,-.444761,-.2497884,-.0266448,1.809256,.0765805,.1023079,.1395841,.0311875,.1539055,.1984781,.0849524,.0777149,.1199767,29,.0153724,.0148884,.0560579
11,3,3,.2187497,.1560353,.8225092,.0602385,.8579476,.1189,.6875336,.049393,.8894544,-.6270826,-.2497884,-.0674668,.0660646,2.276204,.1715075,.2101712,.0803169,.2974004,.1089404,.0398286,.031808,.0716726,.1013892,29,.0129908,.008962,.033744
12,3,4,.1108857,.1485365,1.165308,.0583951,.8666438,.1163248,.6693271,.0482893,.9010655,-.760614,-.3551489,-.1082888,.1148548,3.206911,.0361643,.065559,.0319171,.0629577,.0483636,.0830553,-.0317914,.0543024,.2563065,29,.03284,.0033978,.0127936
1,1,1,.5893564,.77591,-.0280641,.081533,.30593,.0701586,.179385,.1209168,.7440912,-1.453761,-.9837575,-.6960755,-.403939,.972326,-.0585588,.0595822,.0508692,-.009508,-.0397431,.0771484,.0873827,.284642,.02265,31,.0041449,.0233159,.0877894
2,1,2,.3868453,.3766107,.2114447,.1088232,.6021717,.0917481,.254645,.1191389,.8121244,-1.676905,-.760614,-.3551489,-.2497884,1.235462,.1395173,.2328304,.0843737,.0237091,-.0071119,.4495283,.0339498,.2092665,.0375686,31,.006875,.0273559,.1030007
3,1,3,.2769782,.2790182,.3848124,.1193079,.6745712,.1469863,.3381308,.1085964,.8047728,-.760614,-.4729319,-.2906103,-.0674668,1.469339,-.0496143,.067133,.0145773,.1444661,.082395,-.0334027,-.0822499,.3552323,.0500159,31,.0091529,.0170262,.0641074
4,1,4,.2272047,.2626268,.4891399,.0818418,.7320262,.1070174,.3580915,.0728751,.8652087,-1.27144,-.6960755,-.2906103,-.0674668,1.630913,.0284256,.0791553,.0585662,.0267678,.0281791,.1499838,.0728322,.2127947,.2126468,31,.0389143,.0086303,.0324949
5,2,1,.57752,.5661972,.1320804,.10815,.574621,.1146355,.3817113,.0996851,.8264058,-1.32023,-.760614,-.4982497,-.2497884,1.1412,.046284,.1094411,.0019867,.0431843,.0734429,.1669133,-.0512792,.1610146,.0534848,31,.0097877,.0278028,.1046834
6,2,2,.3359326,.3169397,.3071899,.1076659,.6930361,.1403754,.4130278,.0924887,.82296,-1.166079,-.760614,-.450459,-.0674668,1.359599,.0730813,.0322304,.0694528,.0178778,.0659905,.0521262,.0429368,.1990158,.0470684,31,.0086135,.0292469,.1101208
7,2,3,.1532333,.1669888,.561163,.0956828,.7495491,.1343211,.3645479,.0879372,.826728,-.4241417,-.2906103,-.0674668,.0195445,1.75271,.2257724,.0158144,.0759131,.0205889,.0722863,-.0887083,-.0586466,.2121526,.0341223,31,.0062444,.0177384,.0667888
8,2,4,.1051976,.1823861,.7202563,.0747593,.8022894,.1115598,.53263,.0665501,.8624426,-.760614,-.2216175,-.0674668,.1148548,2.05496,.0667549,.0264471,-.040262,.0770555,.0087599,-.0727033,-.1433136,.1895874,.097039,31,.0177581,.0069324,.026102
9,3,1,.3478673,.3770422,.3405445,.1135264,.7073035,.1131208,.5462263,.1137719,.8047946,-1.166079,-.5782924,-.2906103,-.0674668,1.405713,.249098,.1492658,.1878932,.156709,.1352682,.0302797,.1859784,.1756906,.0346438,31,.0063398,.0336121,.1265568
10,3,2,.2301022,.2611267,.578746,.096308,.7558531,.1131822,.6006415,.0903444,.8107067,-.760614,-.1852498,-.0674668,.1148548,1.7838,.1141568,.0691735,.1306098,.1309425,.1156553,-.1276209,.1679202,.1928211,.1404798,31,.0257077,.0199115,.0749711
11,3,3,.0838503,.1740447,.8982717,.077756,.8066486,.1024376,.5938142,.0725552,.8514968,-1.964587,-.0674668,.0195445,.1556768,2.455356,.0216467,.0500257,.0271839,.0163651,.0390065,.1931801,-.0120229,.2195094,.0976284,31,.017866,.0119857,.0451288
12,3,4,.0503636,.1749656,1.365116,.0755935,.8421221,.1209421,.6245965,.0659763,.888253,-.3551489,-.0674668,.1148548,.4025369,3.916177,-.0160756,.0585645,.0930655,.0603218,.0554803,.018961,.207164,.165627,.1726522,31,.0315953,.0045442,.01711
1,1,1,.4941361,.7635046,.1542331,.1120388,.4150559,.1195805,.3149625,.0876911,.7381985,-1.676905,-.5782924,-.3675714,-.2216175,1.166763,-.2720504,.064596,.0542453,.0842627,-.0185686,.0098983,.0754491,.0321574,.022867,33,.0036429,.0089934,.033862
2,1,2,.3033844,.4794101,.335467,.1383974,.5578692,.1343586,.348949,.1421166,.7502633,-.5782924,-.3647183,-.2216175,-.0674668,1.398593,.0596131,.0814958,.0853295,.1181351,.1023163,.0403974,.0545477,.0905607,.0341181,33,.0054353,.0105517,.0397293
3,1,3,.3136885,.3562565,.3703739,.1669392,.5938044,.2108272,.3234031,.1426511,.7434481,-.9147646,-.3551489,-.1953002,-.0029283,1.448276,-.0292611,.1424612,.1501592,.0974449,.079417,.1332065,.2067711,.1307024,.0378685,33,.0060328,.0065673,.0247274
4,1,4,.1960258,.293666,.5414001,.1190974,.6290805,.1150719,.3963141,.1207711,.7258556,-1.166079,-.3551489,-.1475094,-.0266448,1.718411,.0805726,.0423922,.0841505,.0213672,.0482182,.0555515,.1191197,.0692706,.190723,33,.0303837,.0033289,.0125339
5,2,1,.4684681,.6173126,.1833016,.1154666,.5704579,.1491661,.4135365,.0611058,.8235874,-.9837575,-.6270826,-.4561248,-.2497884,1.201177,.0261373,.1242234,-.0155517,-.1130777,-.0443907,.2688066,-.0176883,.0335624,.026383,33,.004203,.010724,.0403783
6,2,2,.2261944,.3483612,.4034951,.1241715,.6144692,.1472089,.3921951,.1118558,.7332952,-.760614,-.3551489,-.2497884,-.0674668,1.497048,.1964967,.0708115,.1395925,-.1900038,.036593,.23867,.1483926,.1002606,.0429472,33,.0068418,.0112811,.0424756
