wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7038599,.227898,.1314609,.3905623,.135787,.213781,.1211786,.8107324,-1.129809,-.9474877,-.6473831,-.318879,1.255957,.2354596,.2478552,.2992849,.0997981,.2389043,.4438706,.2756046,.2403372,.0135267,26,.0016026,.0332223,.0893627
2,1,2,.0142614,.436167,.4782857,.1221928,.6176111,.1606055,.3049453,.0924776,.8594813,-.7243441,-.5420225,-.1853476,-.0030261,1.613306,.2599584,.2090408,.1629466,.2360268,.0472757,.0353455,.1487508,.5574306,.0197197,26,.0023363,.0317111,.085298
3,1,3,.0080245,.2476057,.6330979,.0976715,.7462863,.1045557,.4653707,.095406,.8387329,-1.23517,-.2543405,.0865861,.1511246,1.883436,.0431199,.0361085,-.0217733,.0349707,-.0014453,.0765812,-.1215399,.4083091,.0191004,26,.002263,.0154226,.0414844
4,1,4,.0028815,.2233971,.6542183,.0648202,.7375839,.0817907,.3610865,.0599385,.8458869,-.8297046,-.5420225,-.2543405,.1511246,1.923638,.0669383,.0583616,.0449686,.0571344,.0433723,.0677766,.026091,.3842994,.1407758,26,.0166788,.005714,.0153697
5,2,1,0,.6793517,.4827038,.1002569,.5948642,.0958921,.4765791,.1095046,.8454726,-.9474877,-.5420225,-.318879,.1511246,1.62045,.1683087,.047051,.0191559,-.4873357,-.3886722,.1293541,-.0181168,.3175774,.0247392,26,.0029311,.0315939,.0849826
6,2,2,.007966,.3092337,.566092,.0808818,.7261429,.1523893,.3865714,.0488702,.8781582,-.6189836,-.3597011,-.1365575,.1511246,1.76137,.110819,-.0827294,.022878,-.0684268,.1484327,-.1075074,-.1648118,.3353538,.0275424,26,.0032632,.0292838,.0787688
7,2,3,.0067367,.2469343,.6500145,.0483452,.7591203,.0385303,.4547374,.0515636,.8589292,-.3878719,-.1647283,.0918249,.2564851,1.915569,.2104352,-.1183595,.0590409,-.2608503,-.038845,.6337078,.2553109,.6024309,.022425,26,.0026569,.0190071,.0511262
8,2,4,.0082679,.2029151,.7261618,.0693056,.7693164,.1434828,.3795539,.0504222,.8685389,-.8297046,-.318879,-.031197,.1511246,2.067131,.0794442,-.0097466,-.0186808,-.1243091,-.0405094,.1610431,-.069337,.3625353,.0840613,26,.0099594,.0061627,.0165767
9,3,1,0,.3937565,.6044237,.0503661,.7967407,.0883973,.6129506,.0256648,.9161127,-1.417491,-.6373327,-.1365575,.187135,1.830197,.1351979,.2992218,.2310778,.1898208,.1356505,.4753605,.4138153,.2808089,.0307366,26,.0036416,.0350655,.0943208
10,3,2,.0004394,.2109732,.8076757,.0630467,.8543637,.1190382,.6351237,.0480754,.912985,-.6373327,.1511246,.1511246,.4102785,2.242689,.1418478,-.0571119,-.0089807,-.015733,.008299,-.10062,-.0256016,.3762542,.1227836,26,.0145472,.0177735,.047808
11,3,3,.0015695,.1266661,.9932286,.0499041,.8876167,.0961383,.6343346,.0431984,.924352,-.7243441,-.031197,.1511246,.4102785,2.699938,.0190079,.1306346,.051233,.253672,.1088996,-.1932688,-.0687998,.3895645,.1341265,26,.015891,.0125704,.0338124
12,3,4,.0013593,.1219914,1.131056,.050473,.8746297,.1199062,.5876369,.0408258,.9145048,-.2669192,.0175933,.1511246,.4388067,3.098926,.158551,.0729191,.0683668,.0725766,.0392187,.0276179,.0799517,.2787901,.3604628,26,.0427069,.0054176,.0145726
1,1,1,.0210139,.8212026,.37596,.1214057,.2995104,.0935646,.2301225,.2492777,.6182033,-.9193168,-.5420225,-.318879,-.1365575,1.456389,-.0019389,-.0257078,.1099944,.0263247,.0387195,-.0512326,.1294844,.0504338,.0141523,29,.0015099,.0291583,.0784313
2,1,2,0,.3946875,.5681282,.1151953,.604768,.1586949,.1871838,.0868319,.8770492,-.1853476,-.031197,.0865861,.1919466,1.76496,.0820754,-.0288582,-.061693,.1256538,.2284681,.0702696,-.1850843,.2973348,.0132112,29,.0014095,.0278321,.0748639
3,1,3,0,.3398191,.5462587,.1096718,.6565511,.0867353,.2697871,.1214781,.8556327,-1.23517,-.5420225,-.2543405,-.031197,1.726781,.0871044,.2651551,.4555559,.0282657,.1704364,.4707172,.5518208,.5256949,.016324,29,.0017416,.013536,.0364098
4,1,4,.0014497,.2184034,.7467263,.074332,.7775787,.1187648,.3600344,.061916,.894254,-.5420225,-.2318677,.0175933,.3136435,2.110081,.0977213,-.0299972,.0101317,-.2054746,-.1719449,.0945194,.134439,.1710866,.1013827,29,.0108167,.005015,.0134896
5,2,1,.0180417,.6766475,.5746388,.1026037,.7207254,.1139055,.6361811,.0789537,.8976427,-.7651661,-.4141892,-.1365575,.1903453,1.776489,.0948692,-.1040145,.0428115,-.011898,.1515453,-.1217701,.0277715,.1729031,.0204865,29,.0021857,.0277291,.0745871
6,2,2,.0092206,.3276323,.6142491,.1534275,.6497816,.2375397,.3475687,.1124411,.7970443,-.9250149,-.077717,-.031197,.3334461,1.848268,.1067978,-.0005969,-.0383028,-.0172628,-.0959073,-.0784647,-.0407538,.1999051,.0238164,29,.002541,.0257016,.0691334
7,2,3,0,.1815864,.6954771,.1492032,.7524347,.2579558,.3753276,.1250736,.8361058,-.6373327,-.3878719,-.1365575,.3742682,2.004665,-.0585392,-.0088238,.0905325,-.0534786,.0424481,-.0210816,.2651576,.2339842,.0218981,29,.0023363,.016682,.0448721
8,2,4,0,.1824775,.8291244,.0987661,.7799322,.2430023,.3724326,.0665714,.8708894,-.318879,.1511246,.2201174,.3742682,2.291312,.085182,.1121322,.0951102,.0582323,.0069074,.1141491,.2282256,.328839,.0893297,29,.0095308,.0054088,.0145489
9,3,1,0,.368001,.658256,.0923308,.77959,.1220566,.5550914,.075022,.9103113,-.9350651,-.100547,.1511246,.2564851,1.931421,.0091948,.0361939,.0898282,.0533301,.0691872,.009836,.1195149,.2194782,.019473,29,.0020776,.0307761,.0827829
