wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.7608203,.9275655,-.3225999,.109805,.3380919,.1115277,.2971891,.0877452,.8618752,-1.859226,-1.36675,-1.079068,-.8296069,.7242636,.2406827,-.1149323,-.0390817,-.3903072,-.3651288,-.1178413,-.0381354,.2320815,.0329177,26,.0039326,.023307,.0849849
2,1,2,.6641814,.5254614,-.0619368,.0783339,.5597163,.0951609,.3198667,.0597013,.8253042,-1.636083,-1.27144,-.9837575,-.6736026,.9399422,.3802439,.0468198,.1594465,-.0231786,.1369381,.0531178,.1729988,.2188273,.0492894,26,.0058885,.0288421,.1051675
3,1,3,.4872985,.4653399,.1181068,.0986171,.5853745,.1112753,.3117222,.0876001,.8235469,-1.676905,-1.186698,-.878397,-.4729319,1.125364,.2997486,.1729541,.2865542,.0922623,.1855634,.1933899,.255017,.1860499,.0534346,26,.0063837,.0137466,.0501245
4,1,4,.4281207,.3449286,.2069013,.0867122,.6918243,.0963865,.4151224,.0816182,.837522,-1.900048,-1.146276,-.801436,-.4729319,1.229861,.0460355,.0142894,-.0346384,.0669625,.0614586,.008404,-.1044469,.2023574,.1935349,26,.0231212,.008888,.0324087
5,2,1,.5815436,.7788781,-.0683328,.121096,.5735992,.1421571,.485236,.0469105,.8848494,-1.676905,-1.27144,-.9837575,-.760614,.9339496,-.0088085,.0016245,.162513,.3732266,.1285935,-.0205337,.1786343,.1175489,.0374112,26,.0044694,.0275501,.1004565
6,2,2,.5621609,.4046166,.1231625,.0993896,.656407,.1124496,.4425393,.0905142,.8017493,-1.676905,-.9837575,-.760614,-.3252959,1.131068,.0726061,-.0355803,.0692804,-.069294,.0596593,.0007669,.0628701,.1618499,.0436464,26,.0052143,.029639,.1080731
7,2,3,.3235018,.2879281,.3143676,.0854983,.7633287,.0742053,.5834402,.0900647,.8360671,-1.549071,-.5782924,-.4729319,-.2497884,1.369393,.2785388,-.0460496,-.0508794,-.0526571,-.0315725,-.0215657,-.0712494,.2417271,.035983,26,.0042988,.0170075,.0620149
8,2,4,.3002202,.2874081,.4013028,.0943347,.7129659,.1180315,.4862671,.0847772,.8043999,-1.816667,-.801436,-.5137539,-.203599,1.49377,.0578279,.0368077,.0758598,-.0984329,-.0313558,.2162023,.1892517,.1898827,.0917863,26,.0109655,.0079258,.0289002
9,3,1,.3004876,.6286007,.2809665,.1062931,.6704026,.0957455,.5872291,.1241451,.8111755,-1.676905,-.8559241,-.4729319,-.1728274,1.324409,.3978923,.3734289,.5045276,.655237,.0611085,.1979952,.5877399,.2219014,.0226069,26,.0027008,.0351855,.1282976
10,3,2,.3158995,.3387918,.4922096,.0853437,.8039355,.0922543,.6833759,.0818028,.8657081,-1.36675,-.878397,-.2497884,-.0674668,1.635927,.0700961,.0555793,.0966079,-.0203479,.0206934,.1402739,.1699789,.1504561,.1218127,26,.0145527,.0199991,.0729232
