wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7435112,.3320199,.0986342,.388177,.1167521,.2265762,.0461137,.8566266,-1.275992,-.8784948,-.5420225,-.1365575,1.393781,.1954139,.3867669,.1521067,.2089125,.3062987,.4944273,.0999715,.591521,.0122586,26,.0014635,.0342927,.0935172
2,1,2,.0034256,.4617903,.4582207,.1272304,.6339723,.1887974,.3535721,.0744052,.8745591,-1.23517,-.5420225,-.4084912,-.031197,1.581258,.2523251,.1877779,.220197,.1558143,.0594651,.0638412,.234253,.7247373,.018274,26,.0021816,.0465076,.1268279
3,1,3,.0098661,.2565014,.6045146,.1052873,.6697271,.1086887,.3757196,.1041138,.7711574,-.3597011,-.100547,.0175933,.1511246,1.830364,.0406254,.0205006,.0380414,-.0154853,.0349549,.1870776,.0679043,.2602848,.0199649,26,.0023835,.0162512,.0443175
4,1,4,.0034354,.2333602,.647745,.0648726,.7293089,.1014171,.3279344,.0537486,.8514848,-.7243441,-.318879,-.1365575,.1511246,1.911226,.1521229,.005608,.0532808,-.0230355,.0353457,.0599512,.0229766,.4179161,.1404695,26,.0167697,.0057702,.0157354
5,2,1,0,.6999722,.4728712,.1490732,.5445414,.1669613,.4072157,.1073398,.8649257,-.5420225,-.3597011,-.1365575,.1511246,1.604595,.157249,.1901846,.0969451,-.283516,-.2096278,.2734132,.0799905,.365843,.0256552,26,.0030628,.0300281,.0818877
6,2,2,.010351,.3515787,.5681919,.0906562,.6974488,.1422086,.4365098,.0627041,.8389319,-.7243441,-.2543405,-.031197,.0558145,1.765073,.1088599,-.0478172,.0542042,-.1022274,.1417308,.0120344,-.0703206,.2259939,.026338,26,.0031443,.0303577,.0827865
7,2,3,.0087068,.2217234,.6621388,.0389606,.7908526,.0491728,.5019873,.0360512,.8731475,-.3878719,-.1365575,.0865861,.3742682,1.938935,.1440478,-.0611181,.083959,-.2040656,-.0286108,.6604734,.2608877,.48867,.0237367,26,.0028338,.0199065,.0542856
8,2,4,.0065834,.1873034,.7448636,.0560478,.8092691,.1262629,.4438437,.0398652,.8934892,-.7651661,-.2796583,.0457641,.2311673,2.106154,-.0804011,-.0436075,-.0234871,-.0715117,-.0208581,.0006806,-.0033614,.5602845,.0897444,26,.010714,.0063557,.0173322
9,3,1,0,.4040318,.6116791,.0726901,.765166,.0880475,.5804284,.0622786,.8904073,-.6373327,-.2318677,-.072019,.1511246,1.843524,-.0498531,-.1394092,.1349104,-.3001997,.0500067,.0615306,.2377481,.2669236,.0296547,26,.0035403,.0322727,.0880088
10,3,2,0,.2194323,.8202796,.0552776,.8574459,.1140431,.6561096,.0387575,.9140453,-.2828687,.0865861,.278958,.4102785,2.271135,.0803194,-.0251845,.0360736,-.0000743,.0654594,-.0649051,-.0213304,.3654267,.1251545,26,.0149413,.0189385,.051646
11,3,3,.0011478,.1412689,.9637197,.0466534,.8906363,.0882279,.642241,.039814,.9314995,-.5056549,-.1365575,.1511246,.3742682,2.621429,.0729934,-.0329901,.1097079,-.0720407,.047305,-.0172809,.1767568,.4546544,.1320804,26,.0157681,.0123631,.0337145
12,3,4,.0007521,.1088391,1.154368,.0470791,.8808872,.1173096,.5595854,.0385018,.9201283,-.5012006,.0377959,.1919466,.4230584,3.172018,.0365467,.04614,.0771215,.0515074,.0849691,.0294014,.0365111,.3121541,.356669,26,.0425802,.0055033,.0150078
1,1,1,0,.8057212,.3069683,.1375244,.2360365,.1272487,.1515773,.1801398,.5863091,-1.121841,-.5420225,-.318879,-.1365575,1.359298,.1593378,.1696772,-.0337103,.6069949,.1783786,.1144671,-.1586882,0,.0103176,29,.0010947,.0310289,.0846168
2,1,2,0,.4183878,.540401,.1154593,.6096094,.2164996,.183462,.0427751,.9161622,-.7243441,-.318879,-.318879,-.031197,1.716695,.2941191,.0146532,.1791899,-.0750792,.0278873,.0041224,.0368753,.2325066,.0133543,29,.0014169,.0420813,.1147572
