wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.6985421,.284249,.0828435,.4316188,.0956706,.2295093,.0531203,.8999497,-.9883096,-.8297046,-.7243441,-.1853476,1.328764,.1464934,.2260891,.1857583,.2315433,.316696,.3261918,.1585063,.1457862,.0129299,26,.0015153,.0298429,.0849564
2,1,2,.0072847,.3907198,.5134685,.0980181,.6733378,.1746854,.3279783,.0488528,.8948103,-1.072651,-.4831821,-.1365575,.0113627,1.671077,.1951858,.0409287,.1540786,.1188751,.0246816,-.0712899,.232672,.3622647,.0183862,26,.0021547,.024317,.0692251
3,1,3,.0127055,.2665506,.6149496,.0648534,.7163121,.0731493,.423068,.0618385,.8228831,-1.571642,-.1365575,-.031197,.1511246,1.849563,.0095559,-.0184279,.0196123,-.0541826,.0084624,.1136817,.0906203,.4854214,.0204365,26,.002395,.0147014,.0418517
4,1,4,.0037049,.2133905,.6659147,.0677447,.7487942,.0974981,.3653796,.0596733,.8528064,-.7243441,-.4084912,-.1365575,.1511246,1.94627,.1764427,.0051189,.0461794,.0471603,.0739176,-.0927742,-.0338188,.4562857,.1377645,26,.016145,.0045997,.0130943
5,2,1,0,.7460355,.4502497,.097082,.5446329,.0988152,.4344629,.0919907,.8682635,-1.23517,-.5420225,-.2543405,.0457641,1.568704,.2206917,.1811006,.2209262,.0318803,.2229676,.209051,.1304133,.371976,.0242725,26,.0028446,.0262202,.0746432
6,2,2,.0023223,.3088783,.5592431,.077645,.7212812,.1665902,.3704299,.0378933,.8780847,-.7243441,-.2543405,-.1365575,.0558145,1.749348,.1656919,.0845498,.133073,.0215965,.1714231,.1256903,.01287,.3201941,.0240741,26,.0028213,.0250495,.0713106
7,2,3,.0114835,.2256883,.6650056,.0536809,.7877961,.0765208,.5306056,.0470237,.8627594,-.2543405,-.1365575,.0918249,.358764,1.944501,.0753977,.0172406,.0669808,-.1641247,-.0140187,.6982511,.168377,.3913043,.0229828,26,.0026934,.0159221,.0453267
8,2,4,.0038592,.1744256,.7438458,.0678953,.7984318,.1242489,.4493093,.0559891,.8721936,-.8043869,-.318879,-.1365575,.1511246,2.104012,-.0186516,-.059852,-.0298399,-.0840934,-.0489228,-.0219203,.0090484,.4453507,.0917659,26,.0107543,.0057661,.0164147
9,3,1,0,.4072175,.6344128,.0655344,.7995071,.1046253,.6188455,.0386806,.9236143,-1.052848,-.318879,-.1365575,.1919466,1.885914,.2818114,.2680267,.2759068,.0607869,-.0035605,.4814824,.5496746,.3552567,.0296296,26,.0034724,.035706,.1016473
10,3,2,.0004524,.233077,.8288106,.0550492,.8451596,.106107,.6302908,.0395321,.9104608,-.8604763,-.1112397,.1511246,.4134889,2.290593,.0957664,.1282606,.117701,.0170572,.0095655,.2376813,.2211946,.3567462,.1248677,26,.0146336,.0178783,.0508955
