wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7534755,.299895,.0769785,.40259,.0985539,.227221,.0110357,.9385864,-1.012026,-.7243441,-.5420225,-.1853476,1.349717,.0565809,.1785295,.2221374,-.0000768,.3746904,.2682026,.1601019,.3624679,.0113688,26,.0013506,.0401919,.1082425
2,1,2,.0068394,.4379235,.4941716,.0719958,.6811645,.0972992,.3985038,.0522815,.9013904,-1.012026,-.5420225,-.1365575,.0558145,1.63914,.1518097,.1179343,.1024624,.0845007,.0598762,.1051257,.078779,.4620712,.020859,26,.0024781,.0410388,.1105233
3,1,3,.0087317,.2173564,.5975755,.0814195,.7187194,.0697961,.4025434,.0846476,.806528,-1.23517,-.4730297,-.2055503,-.031197,1.817706,.0332928,-.0476953,-.0058119,-.0598588,-.0397574,-.2124688,.299604,.2450392,.0216363,26,.0025704,.0185524,.0499641
4,1,4,.0037131,.2296612,.645512,.0649677,.7465563,.1000246,.3635084,.0545162,.8607544,-.8297046,-.5420225,-.2543405,.0865861,1.906963,.1622285,.0544041,.0611922,.0239747,.0199319,.0819941,.0626822,.5029132,.144944,26,.0172195,.0072525,.0195321
5,2,1,0,.7329407,.4498158,.1256633,.5208368,.1361393,.4129731,.0969118,.8168672,-.9474877,-.4366621,-.2543405,.0821318,1.568023,.2435495,.2274778,.1211445,-.5900996,-.4964839,.5195147,.060346,.2281932,.0236769,26,.0028128,.0334276,.0900251
6,2,2,.0026092,.3467681,.5596094,.073907,.6878067,.1252887,.3973628,.046631,.8419889,-1.33048,-.5420225,-.1365575,.0175933,1.749989,.1172142,.0041167,.0603543,-.0543354,.1843413,.0247324,-.1243612,.5148975,.0218954,26,.0026012,.029598,.0797117
7,2,3,.0021638,.2332036,.6900253,.0492878,.7588604,.0625724,.3776405,.0452475,.8747998,-.3878719,-.2543405,.0918249,.1919466,1.993766,.1289733,.0286315,.0743922,-.0561719,-.0083202,.2566223,.1519241,.5687638,.0220574,26,.0026204,.0169821,.0457353
8,2,4,.0032377,.1931239,.775914,.064279,.8060821,.1533233,.4592121,.0429665,.8891046,-.7243441,-.1647283,.1511246,.3334461,2.172577,-.0316878,-.0285419,-.0681121,-.047744,-.0086306,.0203579,-.1560588,.4263726,.0896547,26,.0106511,.0072491,.0195229
9,3,1,0,.3323711,.6256354,.0357894,.8480307,.0630386,.6467311,.0222237,.9482452,-.7243441,-.5420225,-.2055503,.1511246,1.869433,.013914,.3662946,.6768041,-.0047874,.1641211,.6052567,1.114781,.2600397,.029507,26,.0035055,.0421735,.1135791
10,3,2,.0004515,.2325972,.7929155,.0583914,.8450525,.1040957,.6253895,.0445386,.9116317,-1.052848,-.1365575,.1511246,.4102785,2.20983,.1028975,.0456867,.0582128,.0285175,.0111058,-.014245,.0750923,.2980292,.1235344,26,.014676,.0206557,.0556288
11,3,3,.0014889,.1331181,.9754499,.0401793,.8914723,.0860655,.6112964,.033133,.934496,-.9474877,-.1365575,.1511246,.3742682,2.65236,-.0508887,.1429508,-.0051904,.2326977,.0191725,-.0317646,-.0111277,.3155401,.1347412,26,.0160074,.0116923,.0314891
12,3,4,.00122,.115398,1.143617,.0475308,.8801184,.1132628,.5919636,.0389559,.9177087,-.6373327,-.031197,.1511246,.4102785,3.138098,.1150645,.1063507,.097719,.0957696,.0839436,.1390724,.0870858,.2715233,.3561249,26,.042308,.0057666,.0155303
1,1,1,.021223,.8325931,.2640131,.160401,.3298952,.1629284,.2337378,.1478313,.808131,-1.012026,-.7651661,-.5420225,-.2318677,1.302145,.3669291,.2000299,.1577695,.5939496,.3684973,.0949696,.0188625,.1537224,.0145753,29,.0015469,.0315867,.0850674
