wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.6883538,.9337744,-.3364564,.1082081,.2971033,.1106408,.2586886,.0739082,.8387458,-1.964587,-1.453761,-1.166079,-.9429356,.714297,.3229972,-.1438562,-.1561481,-.547002,-.403712,-.1266203,-.1663013,.2264399,.0330268,26,.0039076,.0205798,.0774707
2,1,2,.6326101,.5917181,-.0697273,.08409,.542698,.0978154,.3254548,.0641979,.8575457,-1.676905,-1.32023,-.9837575,-.5782924,.9326481,.357691,.0298691,.0581469,-.0431584,.0486231,-.0104675,-.0137333,.1944924,.0544714,26,.0064448,.0249683,.0939908
3,1,3,.5026063,.4279622,.1294276,.1158859,.6114898,.1130884,.3808036,.1179788,.7840747,-1.571544,-1.079068,-.8296069,-.4729319,1.138177,.0403504,.1061801,.1644197,.0564773,.1529837,.1834188,.1410645,.2175196,.0556647,26,.006586,.0142943,.0538093
4,1,4,.4545634,.3286526,.1957734,.0847202,.7069123,.1185358,.4526869,.0681661,.8313664,-1.825325,-1.117289,-.760614,-.4729319,1.216251,.0660444,-.0665161,.0203847,-.0858946,.0243224,-.0433497,.010502,.1620729,.1912818,26,.0226315,.0083459,.0314174
5,2,1,.619455,.7303919,-.1335869,.119131,.575516,.1143725,.485009,.1320222,.8207073,-1.676905,-1.32023,-1.166079,-.9147646,.8749514,.0809394,.0721018,.1444748,.116899,.1622182,.0647771,.140724,.1376633,.0375544,26,.0044432,.0288853,.1087357
6,2,2,.5420868,.4213883,.1028395,.0747051,.6753144,.0815042,.4410898,.0697534,.8458942,-1.27144,-.9837575,-.801436,-.4729319,1.108313,.0474299,.0124315,.1076293,.2153534,.2787261,-.0472079,.0407578,.1327673,.0394146,26,.0046633,.0246912,.0929476
7,2,3,.3463998,.284363,.32799,.0819887,.7680346,.080821,.6556323,.0824527,.8126984,-1.302211,-.760614,-.4729319,-.2216175,1.388175,.0640838,-.0183448,-.0304202,-.0342306,-.0308076,.0165551,-.0264274,.2392385,.0356942,26,.0042232,.0126468,.0476076
8,2,4,.2859514,.2901271,.394786,.0871663,.7373109,.1214909,.5153576,.0731377,.8280239,-1.842419,-.801436,-.4729319,-.2216175,1.484066,.0305026,.0093849,.1491459,-.0135708,.0805515,-.0015192,.2301296,.1329569,.0925523,26,.0109503,.0064207,.02417
9,3,1,.384143,.6274614,.2695975,.1109568,.6649236,.097489,.5717386,.1336404,.8218737,-1.676905,-.760614,-.7180544,-.0674668,1.309437,.3197797,.4340127,-.0400836,.0391945,-.1943571,.4802549,-.0004412,.1829417,.020146,26,.0023836,.0306297,.1153025
10,3,2,.2740547,.3835949,.5259094,.0849221,.8066058,.1123223,.6661939,.0678706,.8939855,-1.453761,-.4729319,-.1082888,.0195445,1.691997,.010745,.0463269,.1058317,-.0148211,.0108984,.0702873,.1962187,.1769906,.1249474,26,.0147831,.019608,.0738125
11,3,3,.2161616,.2463527,.6897871,.0847119,.7975928,.0984827,.572857,.0802105,.8710545,-1.27144,-.5137539,-.2906103,-.0674668,1.993291,.3379674,.1546733,.0950572,.051249,.0258818,.3955166,.1362849,.2118439,.096062,26,.0113656,.0106096,.0399388
12,3,4,.1120836,.2270864,1.018209,.0711686,.8440953,.1317371,.6235347,.0533732,.9088973,-1.27144,-.4982497,-.2072287,-.0029283,2.768232,.0881837,-.0093252,.106725,.0326891,.1514838,-.0546529,.0564211,.1863519,.2191843,26,.0259328,.0052543,.0197793
1,1,1,.6512343,.7962726,-.2294043,.1590185,.3898708,.1710768,.3516502,.1118884,.5392568,-2.013377,-1.676905,-1.166079,-.801436,.7950071,-.0642041,.1540647,.1628842,.3068542,.3711517,.1391405,.1294074,.0803963,.0287927,29,.003675,.0179183,.0674517
2,1,2,.6021672,.588147,-.0491614,.1167883,.4962712,.1298233,.2681089,.0981736,.8220985,-1.676905,-1.29961,-.9837575,-.760614,.9520274,.1223127,.1823769,.1449173,.3201079,.2508467,.1659061,.023138,.0773805,.0469467,29,.0059922,.0217393,.0818354
3,1,3,.5017271,.3460881,.20675,.1415741,.6838745,.2212804,.3885798,.099389,.8401616,-1.502551,-.760614,-.5374704,-.4729319,1.229675,.2287726,.1705303,.1116642,.1369582,.1380913,.1695,.0056025,.0659185,.0431727,29,.0055105,.0124456,.0468504
4,1,4,.3459836,.3079549,.3200031,.0840136,.7384541,.0818521,.4750375,.0849754,.8556725,-1.27144,-.8296069,-.5374704,-.2497884,1.377132,-.0297484,-.0378065,.0062216,-.0728773,-.0210464,-.0018783,.0205125,.085476,.1616618,29,.0206341,.0072666,.0273543
5,2,1,.5682489,.7309875,-.0094794,.1123361,.6119902,.1435675,.532481,.027471,.8280404,-1.453761,-1.112012,-.9429356,-.6960755,.9905654,.0358773,-.436837,-.3108369,-.5837246,-.360464,-.4175234,-.3182202,.0405552,.0363406,29,.0046384,.0251496,.0946733
6,2,2,.4772951,.4292786,.1902484,.0826213,.6932738,.0833564,.5263581,.0820683,.8188224,-1.453761,-.9429356,-.7242464,-.4729319,1.20955,.0824561,.2685086,.274857,.2775905,.0911282,.1527393,.4978622,.1260835,.0593747,29,.0075784,.021498,.080927
7,2,3,.3462544,.2382098,.2833268,.1940985,.6546541,.2217515,.3816929,.1854515,.7400085,-1.964587,-1.964587,-1.636083,-.2497884,1.327539,.1206,.0754065,.1896355,.1605347,.2878361,.035016,.1133361,.1329824,.0329896,29,.0042107,.0110112,.0414507
8,2,4,.3007638,.2226732,.4587913,.093575,.7611712,.1305276,.4853857,.0829896,.8401727,-.8406566,-.3776217,-.2906103,-.0674668,1.58216,.1234623,.0170979,-.0676154,-.0370215,-.1082907,.0958606,-.0419399,.056663,.101669,29,.0129768,.0055903,.0210442
9,3,1,.4231561,.3856292,.2047084,.1634621,.6298519,.0395989,.5176732,.2412087,.7002645,-.9429356,-.9429356,-.9429356,-.3551489,1.227167,.1667795,.089103,.7140179,-.0612561,.5142682,.2366401,.6203062,.0450694,.0220256,29,.0028113,.0266685,.1003909
10,3,2,.2726918,.3202957,.5976513,.114162,.7690992,.1298912,.6280462,.1067499,.8355674,-.760614,-.444761,-.1627769,.0576964,1.817844,.1260133,.0288519,.0939434,.1116869,.1905776,-.0183928,.0024109,.099476,.1188795,29,.0151735,.0170722,.0642666
11,3,3,.2184101,.1801936,.771938,.0607256,.8624077,.1180918,.6843491,.0481165,.901545,-.9837575,-.2906103,-.0880861,.0195445,2.163956,.0357817,.0888477,.0839192,.1725991,.1059737,-.0094336,.1212221,.0612635,.100205,29,.0127899,.0092375,.0347736
12,3,4,.1137734,.1471895,1.131386,.0627926,.8666683,.1413381,.6462004,.0492361,.9047197,-.878397,-.4729319,-.0674668,.1148548,3.099949,.173664,.0027109,.0394906,.000809,.0828922,.0696244,-.0848821,.0500278,.2479422,29,.0316467,.0045748,.0172213
