wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.8170179,.9138916,-.267232,.1158935,.3792104,.1123365,.3398497,.1536445,.7969553,-1.964587,-1.453761,-1.145026,-.760614,.7654955,.0120463,.0109135,.107242,.5233841,.4951275,-.0075553,.0976677,.1573318,.0306413,26,.0036367,.0318201,.1174925
2,1,2,.6328725,.5181996,-.0622924,.0885901,.5824819,.0781151,.3628371,.0998564,.8187205,-2.013377,-1.27144,-.9837575,-.6064633,.9396081,.3232713,.1726018,.2130881,.1229504,.1045161,.1293378,.2369243,.1845845,.050437,26,.0059862,.0286494,.105785
3,1,3,.4941066,.4575016,.1290074,.1081735,.5887154,.1350075,.3209368,.0855438,.8145393,-1.676905,-1.166079,-.8559241,-.4729319,1.137699,.0420351,.0686525,.1231422,-.0426778,.0709442,.1788645,.1106197,.1366602,.051525,26,.0061153,.0163539,.0603852
4,1,4,.421169,.3455746,.2185834,.0933614,.705944,.1192309,.4450276,.0797008,.843723,-1.716125,-.9837575,-.760614,-.4729319,1.244313,.0499512,.0124897,-.0405563,.0687514,.0107263,-.0250557,-.0729187,.1310673,.1974308,26,.0234322,.008231,.0303923
5,2,1,.571717,.7803189,-.1013652,.1183163,.5941354,.1230721,.5241245,.1014235,.8428178,-1.559122,-1.32023,-1.089118,-.6805712,.903603,-.011449,.1903655,.1938494,.0641859,.0898063,.2008486,.1991242,.1745249,.0385034,26,.0045698,.0273449,.1009683
6,2,2,.5686973,.4835374,.0807288,.1126338,.6480157,.1436774,.445919,.0835693,.8372285,-1.389223,-.9837575,-.760614,-.3859206,1.084077,-.0079121,.1205024,.1184532,-.0660395,.0018704,.1893401,.1563955,.1412881,.0414517,26,.0049197,.0231765,.0855769
7,2,3,.3519285,.3194829,.2895756,.0975278,.7673574,.095496,.6869409,.0984816,.8051106,-1.27144,-.8659745,-.4729319,-.2906103,1.33586,-.0505406,.0860299,-.0750543,.0422894,-.0816008,.1678627,-.0680649,.2190554,.0292724,26,.0034742,.0170019,.0627777
8,2,4,.307459,.2684061,.3951387,.0900035,.7262594,.113255,.4832728,.0814731,.815406,-1.494583,-.760614,-.4982497,-.2216175,1.48459,.1692093,.0534339,.1269285,-.0479198,.0163933,.087257,.2270182,.1385366,.0915377,26,.0108642,.0089547,.0330644
9,3,1,.3505086,.6453843,.2349512,.157742,.6289292,.1562,.5566941,.1605484,.7603936,-1.27144,-.8559241,-.4729319,-.2906103,1.264847,.3755653,.0637291,.3079685,.6326743,.2915782,.0836718,.3154624,.1428266,.0218315,26,.0025911,.0387712,.1431587
10,3,2,.3067444,.3954192,.4814089,.0880509,.7925674,.0979656,.6823102,.0815663,.8646799,-1.27144,-.3859206,-.2497884,-.0029283,1.618353,.0058836,.0294435,.0122719,-.0706162,-.0889723,.0931413,.0917436,.1912208,.1322874,26,.0157006,.0213873,.0789705
11,3,3,.2200184,.2322081,.6900999,.0728095,.8161622,.1010563,.5955033,.0642667,.8828975,-1.137908,-.4729319,-.2497884,.0114763,1.993915,.1792069,.1444735,.1081206,.0206909,.0305995,.4638723,.2193155,.1799412,.1016812,26,.0120681,.0102734,.0379334
12,3,4,.1102164,.2259486,1.012695,.0721099,.8349897,.114907,.6458308,.0596172,.8902059,-1.079068,-.4729319,-.1852498,.0660646,2.753009,.2474869,.0418373,.2075132,.0646578,.2418592,-.000599,.1605263,.1468963,.2134007,26,.0253276,.0050846,.0187745
1,1,1,.7438255,.811057,-.2791221,.1375079,.378656,.1475689,.3013197,.0943199,.7106296,-2.013377,-1.607912,-1.27144,-1.032548,.7564476,.1530441,.086726,-.0328841,-.2132355,-.1353158,.0851524,-.0303432,.0767045,.0281593,29,.0035867,.0214796,.0793113
2,1,2,.5937245,.651022,-.0275263,.0905842,.5447119,.1005768,.3643394,.0719428,.8811987,-1.676905,-.9837575,-.760614,-.5217221,.9728491,.1788591,.1532156,-.017863,.0840322,.0530655,.1665089,-.0625529,.080148,.047619,29,.0060653,.0193393,.0714084
3,1,3,.4953655,.2973573,.1913647,.1184758,.7226338,.1485575,.4379042,.1057453,.8431309,-1.502551,-.9429356,-.760614,-.4949108,1.210901,.0810433,.1545089,.1671667,.158272,.1792362,.1504139,.1065195,.0451869,.0416013,29,.0052988,.0110394,.040762
4,1,4,.3607608,.284244,.3488489,.0936004,.7560252,.1035959,.5267305,.089631,.8470837,-1.27144,-.8094041,-.5374704,-.2497884,1.417435,-.0778313,.0610446,.0774787,-.0148393,-.0194183,.0570195,.1310454,.0570973,.161303,29,.0205454,.0055562,.0205158
5,2,1,.5576358,.7218602,-.0534699,.1115325,.6230472,.1303447,.5422366,.062709,.8327761,-1.27144,-1.27144,-.9837575,-.760614,.9479345,.0445514,.1259309,.2036966,-.2550874,-.2350113,.2675563,.3500323,.0439113,.0389194,29,.0049572,.0184587,.068157
6,2,2,.4499933,.4646209,.1594685,.1263823,.6617663,.1544054,.4612174,.1020628,.8358096,-1.636083,-1.389223,-.760614,-.2906103,1.172887,.0317104,-.0526203,-.0752526,.0681079,-.085977,-.1214996,-.0205111,.0623064,.0477499,29,.006082,.0156449,.0577673
7,2,3,.2684244,.185689,.4140485,.1231495,.75439,.2250054,.4038717,.0999231,.8343194,-1.964587,-1.389223,-.5782924,-.2497884,1.51293,.116002,.2634093,.2505195,.2529336,.2519611,.3484851,.1708447,.1101095,.032084,29,.0040866,.0114768,.0423771
8,2,4,.2810348,.1978245,.4834331,.0830605,.7762964,.1209052,.5215648,.0737277,.8391157,-1.119559,-.4241417,-.2497884,-.0674668,1.621632,.1037878,.0309238,-.0059068,-.03746,-.0818415,.1618493,.0705719,.0663219,.0962847,29,.0122639,.0060447,.0223195
9,3,1,.2840046,.3854626,.2840511,.0944648,.6589388,.0759645,.5018886,.1060689,.7574469,-.9429356,-.834722,-.8167034,-.2497884,1.328501,.0598265,-.2741648,-.1730655,-.3114917,-.2039666,-.2703619,-.1692662,.0504567,.0213893,29,.0027244,.0261718,.0966369
10,3,2,.2797673,.3341417,.5739742,.0714071,.8143884,.0884591,.7144778,.06285,.8645257,-.760614,-.2906103,-.0674668,.1148548,1.775308,.0431338,.0620599,.1119342,.0575566,.1469234,.0993786,.0752881,.0849451,.1219584,29,.015534,.0144372,.0533078
11,3,3,.1933252,.2014814,.7811002,.0584854,.8532165,.1164299,.6703961,.043865,.8993455,-.6270826,-.2216175,-.0674668,.1148548,2.183874,.1177233,.0901057,.0666824,.1414611,.0779044,.0227149,.0681638,.0638186,.1063579,29,.013547,.0069349,.0256063
12,3,4,.1081408,.1459875,1.172324,.058668,.8732475,.0948934,.7446975,.0524756,.8952222,-.8559241,-.4729319,-.0674668,.1148548,3.229488,-.0123304,.0354798,.0385956,.012858,.0245725,.1410909,.1087226,.0599707,.2565738,29,.0326802,.0034323,.0126734
1,1,1,.5908799,.7842826,-.0087588,.0725123,.3757054,.0743114,.2638548,.065971,.7823601,-1.453761,-.9429356,-.6960755,-.450459,.9912794,-.04936,.0442237,.2422756,-.0030718,.1035774,.0372213,.2877701,.2151018,.0213313,31,.0039408,.0340746,.1258169
2,1,2,.4131198,.4194552,.1972357,.1204244,.567941,.1036851,.2396725,.1325188,.8051214,-1.32023,-.760614,-.4157735,-.2497884,1.218031,.1318395,.1312576,.0351079,-.1509513,-.127593,.3262582,.0120494,.1803335,.0382655,31,.0070692,.0306792,.11328
3,1,3,.3011502,.2646951,.3795253,.1168095,.6590102,.1289904,.3069677,.1124246,.7857385,-.878397,-.4083934,-.2567087,-.1082888,1.461591,.0138966,.0669217,.0696628,.0146564,.0433219,.1720618,.0851021,.3522086,.0501939,31,.0092729,.0175126,.0646635
4,1,4,.2170609,.2439949,.5010782,.0784622,.7502903,.1170892,.4046325,.0659956,.8618487,-1.27144,-.4729319,-.2497884,-.0674668,1.6505,.0384402,.0345204,.0462775,.0317925,.0542974,.0470313,.0264995,.2211067,.2166727,31,.0400285,.0088142,.0325456
5,2,1,.5554807,.5386732,.1369683,.0871535,.5709767,.0898044,.3473842,.0840582,.8320568,-1.206901,-.760614,-.5782924,-.2906103,1.146792,.0414409,-.0012229,-.0057396,.0681391,.0903021,-.0056073,-.0506049,.1534715,.0537792,31,.0099353,.0292823,.1081219
6,2,2,.388369,.2568043,.3049382,.0908662,.706906,.106287,.3828275,.0855377,.8188883,-1.166079,-.6248124,-.450459,-.1082888,1.356541,.1184515,-.0251493,.0130712,-.0427493,.0060416,.0022197,-.0217622,.2779247,.0475782,31,.0087897,.0248186,.0916401
7,2,3,.1915667,.1602228,.5348715,.0809859,.7521662,.1041394,.3758624,.0765684,.8239619,-.760614,-.2906103,-.0674668,-.0029283,1.707229,.3689116,.047868,.1138164,.00634,.0855071,-.0031868,-.0798657,.2171028,.0331018,31,.0061153,.0182065,.0672256
8,2,4,.1343122,.2003616,.6819378,.0762486,.780108,.1237657,.4544611,.0643425,.8617039,-1.27144,-.2681375,-.0674668,.0670641,1.977706,-.0090171,.0197243,-.0469553,.0483277,-.012191,-.0099526,-.0983241,.2450222,.0986741,31,.0182292,.0095892,.035407
9,3,1,.2991565,.3178558,.3800893,.1412342,.6646104,.1420683,.5478865,.1408455,.7189997,-1.079068,-.5782924,-.2906103,-.0674668,1.462415,.0537601,.1289454,.1523094,.1077579,.1510424,.2138092,.1788334,.2221984,.0329665,31,.0060903,.0415182,.1533015
10,3,2,.2058928,.2331148,.6132005,.0896245,.7767068,.1040338,.6311809,.0852444,.8209432,-.5374704,-.1852498,-.0674668,.1148548,1.846331,.087693,-.0072605,.0703651,.0181626,.0397027,-.1334193,.1201167,.1923414,.1349553,31,.0249319,.0229026,.0845657
11,3,3,.0851211,.1680026,.9015476,.0874789,.8103487,.1273714,.589748,.0794235,.854894,-.4729319,-.0674668,.1148548,.3098274,2.463413,-.1033945,.0232433,-.0413723,.0374319,-.0049778,.0175849,-.1316679,.192609,.0914585,31,.0168962,.0110012,.040621
12,3,4,.0501452,.1773497,1.408059,.0700667,.8516867,.125998,.631997,.0580089,.899048,-.3859206,.0378937,.2202153,.4433588,4.088014,-.023592,.065882,.1514473,.0911225,.1707599,.0198503,.1307722,.1734084,.1810228,31,.0334425,.0054449,.0201046
