wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.6870802,.8774483,-.2404796,.096027,.3692837,.0854734,.3196728,.1715895,.724489,-1.676905,-1.453761,-1.166079,-.760614,.7862507,.0138884,.0349169,-.0146678,.3170276,.4391955,.0299552,-.0826446,.2612221,.030494,26,.0036139,.0259805,.1006693
2,1,2,.6428537,.55514,-.0778071,.1048973,.5597599,.10362,.3559757,.1064912,.8140618,-1.725695,-1.27144,-.9837575,-.6736026,.9251428,.0861329,.1488812,.1492894,.0548135,.0507327,.1779383,.1960333,.2369038,.054301,26,.0064353,.0230952,.0894892
3,1,3,.499157,.4506423,.1316847,.0981935,.5975108,.0885194,.3132388,.1061293,.8307013,-1.453761,-1.166079,-.878397,-.4729319,1.140749,.1852202,.0775329,.1973574,.0263585,.1747412,.1266974,.1543316,.2323909,.0496446,26,.0058834,.0135978,.0526888
4,1,4,.4281354,.3368571,.206108,.0853762,.7027012,.0962448,.4526863,.0798553,.8297014,-1.859226,-1.117289,-.760614,-.3776217,1.228886,.0324381,.0228182,-.0027535,.0000482,-.0032362,.0580821,-.0123596,.1734857,.196653,26,.0233055,.0086028,.0333342
5,2,1,.6307273,.8055359,-.0929838,.1092375,.5693605,.106661,.4967995,.1199103,.8699323,-1.676905,-1.166079,-.9147646,-.6270826,.9112083,.1306283,.0787581,.1403732,.2214509,.1850497,.0587045,.1511691,.1318238,.0335049,26,.0039707,.021987,.0851952
6,2,2,.5289108,.4770514,.1229091,.1386629,.6223258,.1345945,.4500299,.1423742,.7795001,-1.389223,-.9837575,-.760614,-.2906103,1.130782,.1876746,.0364193,.2739509,-.0961091,.2068703,.2042172,.2659856,.1416302,.0430627,26,.0051034,.0284335,.1101742
7,2,3,.4049298,.3308241,.2402666,.0987662,.7450837,.0953157,.6234338,.1004721,.8052245,-1.549071,-.9837575,-.6736026,-.2906103,1.271588,.2395916,.1152938,.0612273,.132863,.1091125,.1379252,-.0462278,.2056515,.0366558,26,.0043441,.0188571,.0730675
8,2,4,.313685,.2752046,.3915952,.0941935,.7356654,.1305886,.468025,.0803743,.8372884,-1.842419,-.9837575,-.5782924,-.2497884,1.479339,.1340173,-.0225276,.0388719,-.0429743,.0335421,-.0100652,-.0092668,.1590287,.0978189,26,.0115926,.0066854,.0259044
9,3,1,.2127555,.6021063,.3721448,.1274569,.6405166,.1295134,.5221881,.1243449,.8195755,-1.676905,-.7812333,-.3647183,-.0674668,1.450843,.2746261,.339114,.3876374,-.0163859,-.2492725,.3567398,.5547147,.1016728,.0230368,26,.0027301,.0329104,.1275215
10,3,2,.2915433,.3528313,.4959561,.0804519,.8079358,.0822303,.6862738,.0794824,.874265,-1.348401,-.6270826,-.2906103,-.0674668,1.642067,.0307338,.1645465,.1209322,.021548,.0144225,.3017393,.200536,.1702691,.1249169,26,.014804,.0195243,.0756528
11,3,3,.2075428,.2658358,.6715601,.0872702,.7727426,.1018614,.5386616,.0819868,.8575017,-1.27144,-.4729319,-.2906103,-.0674668,1.957289,.1993982,.0239374,-.0181693,-.0523589,-.0811768,.1755509,.0691189,.2159605,.0968736,26,.0114806,.0103757,.0402038
12,3,4,.1113258,.2118832,1.031494,.0723216,.8399163,.1243851,.6262312,.0583244,.897365,-1.302211,-.5782924,-.2072287,.0195445,2.805255,.2005014,.15655,.3005127,.2166729,.4216157,.0992202,.1113094,.152853,.2130378,26,.0252473,.0049907,.0193382
1,1,1,.6262374,.824068,-.3100882,.1412215,.3520278,.1619761,.2721224,.0440067,.726306,-2.013377,-1.753866,-1.453761,-.9837575,.7333823,.0574084,-.0560802,-.0156508,.154199,.0711735,-.0646518,-.0288987,.0724236,.0289711,29,.0037383,.0180868,.0700827
2,1,2,.6416257,.5392609,-.037995,.0761175,.6195917,.0936345,.4119541,.0556151,.862616,-1.676905,-1.212599,-.9837575,-.5782924,.9627177,.0366452,.200928,-.013484,.0303773,-.0587249,.2904718,-.031131,.0529821,.0481672,29,.0062154,.0160781,.0622995
