wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.8263077,.9114756,-.3011918,.1228045,.359042,.1225145,.3254492,.1257904,.7049243,-1.859226,-1.27144,-1.079068,-.760614,.7399359,.1649945,-.1735655,-.0109692,-.0035044,-.0342687,-.1969562,.0007551,.1822598,.029778,26,.0035779,.0292099,.1146992
2,1,2,.6070238,.5791568,-.0510995,.0948172,.5736445,.0906457,.4051856,.1005581,.8054746,-1.676905,-1.212599,-.9147646,-.5782924,.9501841,.1590701,.0320354,.1038294,-.0122852,.0473644,.0119348,.118431,.2287505,.0529155,26,.0063579,.025122,.0986472
3,1,3,.5164288,.4482648,.1015535,.1015297,.6015984,.1001338,.3516482,.1026638,.8046739,-1.676905,-1.453761,-.9837575,-.6064633,1.106889,.2241041,.0860884,.0725807,.0642898,.079469,.0982027,-.0411512,.2038595,.0529847,26,.0063663,.0171382,.0672972
4,1,4,.4327003,.3585635,.1862362,.0846211,.695051,.0891137,.45123,.0821097,.8313471,-1.859226,-1.166079,-.760614,-.4729319,1.204707,.0859888,.0229693,.0742536,.0236311,.0900591,.0169409,.0539189,.1422635,.1960988,26,.0235618,.0081485,.031997
5,2,1,.5240596,.7424351,-.0872749,.1023948,.6146339,.0947193,.5377508,.1245195,.8362507,-1.676905,-1.32023,-.9837575,-.6270826,.9164252,.0958498,-.0015273,.137455,.1859997,.2049979,-.0762977,.1440777,.1350521,.035865,26,.0043093,.0292874,.1150034
6,2,2,.4889183,.474744,.1180965,.1108093,.5963158,.1223879,.3907791,.100344,.7820867,-1.676905,-1.079068,-.8559241,-.3859206,1.125353,-.0569789,.0083174,.1625847,.0134989,.1911158,.0077583,.1593697,.1432023,.0412603,26,.0049575,.027439,.1077453
7,2,3,.3761051,.289249,.2525434,.0780662,.7584971,.0999433,.6086151,.069163,.8194934,-1.859226,-.9837575,-.5374704,-.2906103,1.287295,.1434838,-.0158163,-.0205631,-.086773,-.0546193,.1641773,.0450818,.1943215,.0319223,26,.0038355,.01396,.0548172
8,2,4,.3046694,.2802174,.408941,.0835251,.7415013,.131522,.4583007,.0648395,.8517536,-1.676905,-.801436,-.5137539,-.0674668,1.505223,.043974,.067988,.0512682,.0177385,.0216805,.0987835,.0526057,.1133566,.0936571,26,.0112531,.0076949,.0302156
9,3,1,.3317668,.5746109,.3454494,.114915,.6439383,.1473658,.4818796,.0710809,.8628455,-1.676905,-.8559241,-.7180544,-.1852498,1.412625,.4035498,.4115047,.4534346,.1741786,-.1725771,.2714685,.6071303,.1861483,.0220654,26,.0026512,.0321671,.1263113
10,3,2,.3208306,.3844962,.4874872,.0835389,.7935906,.0962443,.6813315,.075602,.8637173,-1.27144,-.5782924,-.2906103,-.0674668,1.62822,.0278464,.0950316,.0900482,-.0325756,-.0493977,.2365723,.2767707,.1411166,.1267898,26,.0152341,.020186,.0792648
11,3,3,.1944289,.2424399,.721517,.0814408,.8010117,.0936165,.5962072,.0775442,.8665547,-1.32023,-.5137539,-.1627769,.0195445,2.057552,.2742237,.0960656,.0994228,.0167543,.0359728,.2096057,.1668328,.2133446,.1019921,26,.0122546,.0107684,.0422844
