wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7299743,.2932251,.1375742,.3977038,.1682907,.2205407,.0545366,.8766377,-1.012026,-.8297046,-.5420225,-.1365575,1.340745,.2472495,.3310351,.2440576,.0762061,.2041141,.4283234,.1958724,.2335496,.0159496,26,.0018747,.0340274,.0897576
2,1,2,.0147918,.4670987,.4489252,.0793798,.6236491,.0636138,.3937843,.0931989,.8251303,-1.012026,-.5420225,-.318879,-.0030261,1.566628,.2900696,.0609417,.2025804,-.0047211,.0729594,.0959405,.2357706,.3579539,.0210036,26,.0024687,.0237037,.0625258
3,1,3,.0093451,.3130476,.6114376,.0917192,.6774782,.0980692,.3158928,.0888255,.8422545,-1.571642,-.2055503,-.031197,.1511246,1.843079,.027417,.0770699,-.0007604,.0800859,-.0033656,.0725398,-.0101005,.4897475,.0216928,26,.0025497,.0194018,.0511783
4,1,4,.0016109,.2354614,.6536542,.0675853,.7423926,.1058712,.3446493,.055794,.8648889,-.9474877,-.5012006,-.2543405,.0558145,1.922553,.2097419,.0071442,.0332665,.0074431,.0202383,-.0156965,-.0301525,.3565045,.1357684,26,.0159581,.006926,.0182695
5,2,1,0,.7020501,.4566421,.1133468,.5861341,.0890156,.514405,.1706775,.7551474,-.9474877,-.4366621,-.2543405,.0175933,1.578764,.4134047,.0938113,.168221,-.4434478,-.3687135,.30735,.2476239,.3980012,.0240885,26,.0028313,.0247401,.0652596
6,2,2,.004551,.3346885,.5838525,.0805513,.7284918,.1398546,.4603521,.0507185,.8633809,-.7243441,-.1365575,.0175933,.1511246,1.792933,.176891,-.0307772,.1493954,-.1480915,.1493911,.0467388,.0407257,.2754051,.0238588,26,.0028043,.0294369,.0776488
7,2,3,.0039949,.2339452,.7133997,.0625603,.7869442,.0533241,.4602565,.0653809,.8867112,-.318879,-.1647283,-.072019,.2741464,2.040918,.1368691,.0908377,.2157367,-.090438,.1069431,.6593052,.2771237,.4710902,.0230055,26,.002704,.018849,.0497199
8,2,4,.002339,.189824,.7466946,.068977,.7960355,.1725142,.4281729,.0447182,.8822257,-.8297046,-.2318677,.1198722,.1511246,2.110014,.0793691,.0391893,.0238989,-.0120802,.0114194,.1318804,.0248599,.4736156,.0859506,26,.0101025,.0070818,.0186805
9,3,1,0,.4079297,.6118506,.0603595,.7900354,.0888153,.6284935,.0407538,.9013359,-1.417491,-.5420225,-.031197,.1511246,1.84384,.014222,-.0761887,-.0442429,-.1744444,.0217274,.0782476,-.1086456,.2905172,.0307506,26,.0036144,.0443801,.1170659
10,3,2,.0008779,.2054716,.8015924,.0602777,.8486252,.1192039,.6175923,.0450389,.9083723,-.7243441,-.1853476,.1511246,.4102785,2.229088,.1385559,.0261039,.0396632,.0205708,.0063092,-.0240548,.0449315,.4009168,.121591,26,.0142917,.0198233,.05229
