wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.7661326,.9261681,-.3348651,.1106657,.3641733,.1135807,.3235889,.0740988,.8732755,-2.146908,-1.348401,-1.123519,-.801436,.7154346,.515864,-.1012826,-.0767035,.0463041,.4829202,-.0965735,-.097777,.2008608,.032346,26,.0038372,.0246883,.092856
2,1,2,.6210467,.573677,-.0682111,.1047712,.5401633,.0977808,.3338439,.1141778,.8177949,-1.676905,-1.166079,-.8559241,-.5782924,.9340633,.2739978,.1675394,.1679939,.1953591,.2103736,.1053881,.1456189,.212025,.0571469,26,.0067793,.0269408,.1013282
3,1,3,.5278737,.4344995,.1077011,.1200499,.5845557,.1310447,.3046587,.1116021,.7996132,-1.453761,-1.022978,-.8094041,-.450459,1.113715,.1801458,.0721693,.0931081,-.0152304,.0861888,.1542411,-.0332166,.2811859,.0553654,26,.006568,.0172178,.0647584
4,1,4,.4385761,.357581,.1874072,.0980234,.6824553,.113501,.4397866,.0894083,.8175287,-1.900048,-1.246122,-.760614,-.444761,1.206118,.0536551,.0505294,.075673,.0245448,.0748384,.0853003,.0619138,.1782158,.1948791,26,.0231184,.008297,.0312061
5,2,1,.5523973,.7508812,-.0503121,.1213833,.566743,.1303573,.4591724,.0943342,.8909767,-1.417394,-1.27144,-.9429356,-.6064633,.9509326,.0740365,-.0496017,.1799702,.132124,.3042279,-.0733615,.1797434,.1427599,.0344418,26,.0040858,.0231288,.0869906
6,2,2,.519241,.518701,.0765352,.0980657,.6223889,.1298385,.4269855,.0638238,.8329771,-1.453761,-.9837575,-.760614,-.3928892,1.07954,.1582052,.0844225,.0999806,.0230821,.038887,.138729,.0962917,.1875828,.0432444,26,.0051301,.0296964,.1116923
7,2,3,.3498497,.2589374,.319247,.0895132,.7735927,.1282781,.5379581,.0759682,.8559267,-1.302211,-.9429356,-.4729319,-.2906103,1.376091,.0737367,-.0152539,-.0048143,-.1262524,-.0503238,.1149468,.0133644,.2231297,.0357692,26,.0042433,.017251,.0648834
8,2,4,.2549493,.2823551,.433314,.0950933,.7245612,.1341093,.4718494,.0797426,.8239899,-1.816667,-.760614,-.4729319,-.0674668,1.542361,.2071241,-.0657714,-.0107407,-.0742118,-.0469328,-.107282,-.0241392,.235013,.0895976,26,.0106289,.0076774,.0288758
9,3,1,.3113106,.5865589,.3417681,.1739651,.6769642,.173274,.6054617,.1749455,.7784067,-1.166079,-.760614,-.4241417,-.0674668,1.407434,.3187698,.4399301,.1592625,1.498468,.2951625,.2914279,.1927317,.1975248,.0216921,26,.0025733,.0403287,.151682
10,3,2,.2855543,.3737331,.5102475,.0939507,.8015757,.1139324,.6988427,.0820264,.8628829,-1.27144,-.3551489,-.1728274,.0195445,1.665703,.0639105,-.1108809,-.063299,-.0394089,-.0126535,-.1727365,-.1028642,.1583117,.1269387,26,.0150587,.0211889,.0796942
11,3,3,.2083147,.232388,.7287904,.0737784,.8181444,.0917275,.6002502,.0683445,.88411,-1.27144,-.4982497,-.1728274,-.0674668,2.072572,.3050567,.2061933,.1450673,.1015759,.1024412,.3782761,.122609,.2172188,.0962345,26,.0114162,.0106217,.0399498
12,3,4,.1127635,.2355166,1.028673,.0668862,.8510593,.1110856,.6518138,.0532695,.9124414,-.9837575,-.3551489,-.0674668,.1148548,2.79735,.227544,.1034313,.2035891,.141284,.2564926,.0854742,.1463384,.1657412,.2123446,26,.0251903,.0049254,.0185252
1,1,1,.6737361,.7765004,-.2066674,.1224082,.38683,.129473,.3129623,.0978631,.6434671,-2.013377,-1.453761,-1.166079,-.9037148,.8132901,.0448701,-.3269846,-.0023445,-.1688051,.0379586,-.3895952,-.0266644,.1105332,.0311208,29,.0040237,.0178203,.0670244
2,1,2,.524666,.621339,.027535,.1022088,.6109809,.1354171,.4295298,.0477177,.9087211,-1.32023,-.9837575,-.8296069,-.5374704,1.027918,.1599108,-.1388403,-.0948225,-.1116886,-.0385161,-.1322818,-.1420896,.1029589,.0475305,29,.0061453,.0194462,.0731398
3,1,3,.4400937,.3410521,.2483417,.15141,.6497347,.189294,.3524947,.1318024,.8035774,-1.261389,-.760614,-.5374704,-.3551489,1.281898,-.0151162,-.0290691,-.0135414,.0731247,.073036,-.1305367,-.0876749,.0658227,.0424345,29,.0054864,.012428,.0467433
4,1,4,.3754704,.3112226,.3291486,.0862713,.7333373,.1104694,.4762464,.0753374,.8495033,-1.27144,-.760614,-.5374704,-.1852498,1.389784,.0025811,.0092882,.0403848,-.0629171,-.0138699,.0493205,.0503725,.0605158,.1665011,29,.0215272,.0059888,.0225249
5,2,1,.4986297,.6692267,.0443054,.1223781,.6043864,.1404222,.5251282,.0858709,.7647432,-1.453761,-.9837575,-.760614,-.4729319,1.045302,.0616357,-.1481386,.1045937,.0338123,.1410706,-.2349498,.132291,.0384781,.0361527,29,.0046742,.0166946,.0627907
6,2,2,.519977,.3785971,.2172098,.1294675,.683659,.1481251,.5505538,.1181002,.7647549,-1.389223,-.5782924,-.4729319,-.1728274,1.242605,.1192369,.1477494,.081172,.279299,.0917973,-.0112756,.1351505,.0974603,.0507997,29,.006568,.0214352,.0806207
