wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.8239719,.924551,-.3328607,.1097427,.3040367,.1133892,.2563215,.0650581,.888737,-1.859226,-1.36675,-1.079068,-.760614,.7168701,.0906767,-.0319595,.0296292,.4109722,.4948606,-.0305307,.0136605,.2159363,.035003,26,.0041208,.0243071,.0973691
2,1,2,.7092502,.55874,-.0480215,.0814093,.5721323,.0794616,.3866926,.0838756,.8069432,-1.636083,-.9837575,-.760614,-.5529746,.9531133,.1305619,.1322122,.1893737,.074514,.1213769,.0995393,.1944407,.1816789,.0523106,26,.0061584,.024728,.099055
3,1,3,.5481441,.4452676,.0768767,.1204296,.5768526,.1351165,.2943367,.1086409,.8036199,-1.676905,-1.166079,-.9837575,-.5782924,1.079909,-.0280972,-.0295084,-.0021725,-.0767425,-.0057227,.0250536,-.0273904,.1520035,.0538264,26,.0063369,.0144582,.0579163
4,1,4,.4282951,.3634613,.2027141,.0861798,.6956723,.0983755,.4509049,.0792161,.8354335,-1.859226,-.9837575,-.760614,-.3859206,1.224722,.0321346,.0044694,.0061255,-.0242462,.0112456,.0552309,-.0138177,.1734965,.1876696,26,.0220939,.0083306,.0333708
5,2,1,.5870532,.8014035,-.0300679,.1018168,.6214271,.1048968,.5651301,.0893878,.8486049,-1.636083,-1.166079,-.9429356,-.4729319,.9703797,.0565715,.0398597,.1570357,-.0420194,.1763348,.064151,.1440255,.1570062,.038669,26,.0045524,.0264955,.1061355
6,2,2,.5113309,.4384927,.069967,.1070359,.6398524,.142287,.3941529,.0795076,.8317243,-1.676905,-1.166079,-.9837575,-.6736026,1.072473,.0278202,-.0738298,.0644682,-.1815289,.1279448,-.0273855,-.0274658,.1485237,.0419472,26,.0049384,.0234252,.0938363
7,2,3,.3689483,.3190292,.2297162,.0830496,.7687356,.1123998,.6142725,.0692993,.8411003,-1.859226,-.95477,-.5782924,-.2906103,1.258243,.1162609,.0343044,.1178666,-.0319774,.1023825,.0992708,.1347706,.1296167,.0327823,26,.0038594,.0119615,.0479154
8,2,4,.2954825,.2854463,.3708377,.0896678,.7338387,.1368795,.4741679,.0708079,.8375707,-1.842419,-.9429356,-.5374704,-.2497884,1.448948,.0797702,.0991993,.1305623,.0130512,.0210366,.1441089,.2385187,.1271236,.0906976,26,.0106776,.0070633,.0282942
9,3,1,.2323618,.5125192,.4516666,.1078088,.7026278,.1122885,.5906673,.1030989,.8203391,-1.676905,-.760614,-.2216175,-.0674668,1.570928,.3605233,.2449561,.1329009,.7232522,.1950668,.1006715,.1922618,.198925,.0233706,26,.0027514,.0308162,.1234432
10,3,2,.2989905,.3830563,.4842131,.0785589,.798624,.0981852,.6763448,.0663731,.8745464,-1.27144,-.5699936,-.2497884,-.0674668,1.622898,.0272604,-.0185597,-.0235215,-.0392847,-.0369895,.011375,-.0177796,.1936395,.1284501,26,.0151222,.0209991,.084118
11,3,3,.2131693,.2442931,.7311329,.0781271,.8059434,.0845863,.590575,.076039,.8755643,-1.27144,-.4241417,-.1627769,.0195445,2.077433,.2703421,.08163,.0062875,.0361924,-.0123823,.1107821,-.0429323,.2221453,.0961613,26,.0113209,.009767,.0391246
