wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7806202,.2879851,.090858,.3897589,.0952097,.2557248,.0753732,.866693,-1.012026,-.7243441,-.318879,-.1757781,1.333737,.1411859,.1602137,.0416468,.0866429,-.1903807,.1818754,.0418657,.4656195,.0130999,26,.0015649,.0289853,.0760619
2,1,2,.0079814,.4617341,.4601745,.0783144,.6462353,.0699275,.3746426,.0855088,.8792124,-1.012026,-.5420225,-.318879,.0113627,1.58435,.2617244,.258748,.180113,.3257086,.2056251,.042877,.0987574,.4176046,.019859,26,.0023723,.0279418,.0733237
3,1,3,.012406,.2821999,.5923245,.1129514,.7017392,.1154706,.3831685,.111961,.8269838,-1.571642,-.1365575,-.031197,.1511246,1.808187,.0593505,-.023484,-.0265712,-.0648672,-.0288041,.0765152,-.0921958,.3940504,.017606,26,.0021032,.0171185,.0449215
4,1,4,.0026557,.2319731,.6512289,.0670721,.7382391,.1165191,.3434563,.0521372,.8574784,-.8297046,-.3597011,-.1365575,.1511246,1.917896,.1015258,.0552626,.0984072,-.0106485,.0262403,.1377409,.17557,.4255297,.1430365,26,.0170867,.0061475,.016132
5,2,1,0,.6764904,.479951,.1014042,.5972944,.1126959,.4635098,.0777922,.8770511,-.9474877,-.4366621,-.1853476,.1103026,1.615995,.1085421,.3817002,.2230613,-.2964904,-.2168379,.5123658,.2342689,.3264652,.0268435,26,.0032066,.0269579,.0707418
6,2,2,.0061674,.325718,.5433455,.1226582,.7013916,.2158116,.4205569,.0776597,.8370514,-.7243441,-.2543405,-.1365575,.0175933,1.721757,.278172,-.0383679,.1552304,-.1189509,.2530068,.058748,.0411149,.4198614,.025556,26,.0030528,.0301903,.0792241
7,2,3,.0047684,.2075664,.6897327,.0438687,.8256576,.0577844,.5735625,.0402236,.8916903,-.318879,-.2366409,.0865861,.3694566,1.993183,.1314884,.0662896,.1240924,-.1556891,.0000962,.7234474,.2280945,.6211254,.0205671,26,.0024569,.0160238,.0420491
8,2,4,.004068,.1886231,.738118,.067054,.795944,.153606,.4331668,.0469331,.8802799,-.8043869,-.318879,-.031197,.187135,2.091995,-.022478,-.0320735,.0340693,-.0328621,.010608,-.032522,.1011304,.3689155,.0855193,26,.0102159,.0073495,.0192862
9,3,1,0,.393927,.6016342,.065056,.8143949,.0790663,.6912881,.0559497,.8944101,-1.417491,-.6373327,-.2318677,.1511246,1.825099,.287694,.0605315,.0464761,-.0686319,.0094341,.6404839,.3078025,.353158,.0316714,26,.0037834,.0345226,.0905928
10,3,2,.000856,.221887,.8084446,.065184,.8317149,.1346439,.5771486,.0453768,.9043071,-1.052848,-.1365575,.1511246,.3742682,2.244414,.1174512,.0339671,.054714,.0586875,.029629,-.0191986,.1172785,.2865457,.1259133,26,.0150412,.0181812,.0477104
11,3,3,.0009559,.1368297,.9992005,.043968,.8844882,.083273,.6331884,.0377374,.9243243,-.5420225,-.031197,.187135,.4102785,2.716109,.0516198,-.0303882,.0392565,-.0153524,.0354226,-.0988609,.0322425,.4848805,.1277801,26,.0152642,.0124396,.0326435
12,3,4,.0017526,.1140554,1.111544,.0471433,.878688,.1186211,.5680914,.0379414,.9186739,-.3597011,-.031197,.1511246,.4102785,3.039048,.062436,.0502671,.0552934,.038961,.0424422,.0639277,.0592646,.2916478,.3625479,26,.0433089,.00509,.0133569
1,1,1,.0216773,.8353797,.2841616,.1440456,.2823369,.1294736,.2080068,.2179921,.6595312,-.9193168,-.5420225,-.5420225,-.2055503,1.328648,.0088908,.0489134,-.0611234,.0769813,.0940128,.039044,-.0881095,.0445285,.0132484,29,.0013995,.0231892,.060852
2,1,2,0,.3831594,.6227545,.1624362,.5828711,.1611188,.2265887,.1632544,.804181,-.5012006,-.1853476,-.031197,.1919466,1.864056,.0847197,-.0829771,-.0977313,.0812204,.0390399,-.0961878,-.1177275,.1950096,.0161237,29,.0017033,.0223544,.0586614
3,1,3,0,.3554926,.6309425,.1174897,.6643057,.1233076,.3133296,.1142807,.8578944,-1.23517,-.5420225,-.1365575,.0821318,1.879381,.1594924,.0791884,.1665896,.1193147,.2178854,-.003476,.0820683,.3781755,.0143403,29,.0015149,.0136953,.0359387
