wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.6674824,.3080992,.0825958,.4858319,.0910039,.279667,.0657179,.8996791,-1.012026,-.8297046,-.5420225,-.1853476,1.360836,.1281087,.1202713,.1448357,.7374218,1.206043,.1884536,.0438054,.433353,.0125345,26,.0014876,.0310387,.0806571
2,1,2,.0036355,.4539959,.4816502,.1145723,.5931849,.1139266,.3091535,.1151092,.8293536,-1.072651,-.5420225,-.1365575,.0457641,1.618744,.1903276,.1184713,.1306473,.1443899,.1431772,.0164265,.0386645,.5337359,.0189316,26,.0022468,.0387679,.1007423
3,1,3,.0043634,.2156409,.6385999,.0800583,.7527208,.070909,.3460382,.0825737,.8645285,-.6373327,-.4619798,-.072019,.1511246,1.893827,-.0199257,.0001344,-.0828059,.0553353,-.0419927,-.109641,-.207373,.1557882,.0199383,26,.0023663,.0156335,.0406253
4,1,4,.0057679,.2356226,.6367043,.061857,.753475,.0915282,.3930464,.0527108,.8645787,-.8297046,-.5012006,-.2543405,.0821318,1.890241,.1047686,-.0158684,.0054505,-.0071701,.0096808,-.0252144,-.0303981,.4632698,.1450235,26,.0172113,.0054967,.0142836
5,2,1,0,.7158157,.4566702,.1302924,.5759565,.1483595,.4476002,.084784,.899266,-.9474877,-.5420225,-.2543405,.0048135,1.578808,.0932228,.5366271,.2733938,-.145439,.1056126,.656334,.1983833,.3444848,.0235103,26,.0027902,.0347015,.0901753
6,2,2,.0019602,.2917967,.5789166,.10062,.6945944,.1767325,.377233,.0692598,.8253548,-1.112567,-.4619798,.0473731,.1919466,1.784104,.1291161,-.0580352,.0602983,-.1181178,.1041974,.0320419,-.0848587,.3999102,.0263679,26,.0031293,.025837,.0671399
7,2,3,.0021012,.1983649,.6815867,.0580414,.7540795,.039906,.4672261,.0625291,.8250614,-.318879,-.2366409,.1511246,.358764,1.977012,.0631611,-.1156623,.0788491,-.1690998,.0060517,.3874892,.3130151,.5123822,.0210424,26,.0024973,.0149905,.0389544
8,2,4,.0050365,.2182769,.7392225,.0741059,.7816147,.1484768,.4285169,.0533397,.8802084,-.7651661,-.318879,-.031197,.278958,2.094307,-.0754796,.0513929,.004465,-.0026455,-.0025953,.1737095,.0418601,.3626432,.0837149,26,.0099352,.0059093,.015356
9,3,1,0,.3451087,.6204104,.0476164,.8332368,.0663096,.665814,.0377657,.9214637,-1.417491,-.318879,-.1365575,.1511246,1.859691,.0966824,.0607222,.0865226,.023745,.1060411,.1332513,.1159092,.341391,.0352655,26,.0041853,.0424731,.1103705
10,3,2,.0004327,.2243538,.7949775,.0560895,.8480701,.1254556,.5749303,.0360256,.9270751,-.8604763,-.1365575,.1511246,.4102785,2.214391,.1002354,.0700305,.0881066,.0339902,.0326722,.0555555,.092966,.3726329,.1278779,26,.0151764,.01715,.0445658
