wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.7644632,.9172252,-.3392489,.0916265,.3403279,.0898103,.300353,.111751,.7832889,-1.859226,-1.32023,-1.145026,-.8502261,.7123051,.2935284,-.0650633,-.1069547,.1993494,.1605211,-.0745888,-.1341964,.1782468,.0342814,26,.0041208,.0222322,.0792368
2,1,2,.5913579,.5702271,-.0665983,.0862109,.520054,.0787778,.3226986,.0960732,.7819073,-1.790233,-1.27144,-1.048296,-.6736026,.9355709,.2957544,.0904868,.1924912,.0828769,.1158368,-.0030069,.2102883,.1965125,.0533919,26,.006418,.0293286,.1045289
3,1,3,.5568196,.4140227,.1214858,.1109765,.6086523,.1250674,.3669517,.1010205,.7794261,-1.571544,-1.079068,-.760614,-.4729319,1.129173,.156694,.0070739,.1261196,-.0389252,.1368051,.1134657,.0115981,.2073268,.0524242,26,.0063017,.0157954,.0562957
4,1,4,.4463476,.3110258,.2026939,.0902856,.7129089,.0940913,.4735934,.0885676,.8209438,-1.859226,-1.057866,-.760614,-.4729319,1.224697,.0349635,-.0268461,-.014735,-.0244031,-.014992,-.0431762,-.0194635,.1852087,.1948025,26,.0234164,.0098837,.0352259
5,2,1,.591888,.833541,-.1543497,.0958193,.5854828,.0988879,.5234702,.0804533,.8960106,-1.676905,-1.32023,-1.166079,-.760614,.8569723,.1334544,.0226531,.2298827,.0996681,.3036674,.0154635,.2171393,.1617244,.0346615,26,.0041665,.0282922,.1008351
6,2,2,.5491645,.4474068,.0776263,.1107717,.6226141,.134505,.3714142,.0915559,.8259981,-1.453761,-.9837575,-.760614,-.5374704,1.080719,.0278421,-.040435,.0481764,-.1639497,.0267268,.0753054,.0100564,.147742,.0428172,26,.0051469,.0267717,.0954157
7,2,3,.3683701,.3019209,.2775062,.0784665,.7495406,.0881041,.5783903,.0742982,.8235635,-1.549071,-.760614,-.5374704,-.2906103,1.319834,.0766422,.0476432,-.0218424,.0429021,-.0026079,.0668911,-.0312652,.3054785,.0339012,26,.0040751,.0178283,.0635411
8,2,4,.3258424,.2758757,.3754793,.0878207,.7155935,.1283174,.4413731,.0723924,.8200656,-1.859226,-.760614,-.4982497,-.2497884,1.455689,.2056357,.0944732,.1495154,-.0325096,.0429645,.1862943,.1963586,.2202487,.0946885,26,.0113821,.0089033,.031732
9,3,1,.3441141,.5737785,.3525413,.1415526,.655813,.1452179,.5434607,.1366184,.8070613,-1.166079,-.4241417,-.2751061,-.0674668,1.422678,.2847818,.28108,.0906177,.4410112,-.2342633,.3068111,.2654458,.1557924,.0223935,26,.0026918,.0354888,.1264842
10,3,2,.3058459,.4043839,.5150813,.1009432,.7997881,.1264151,.6985518,.0836494,.8685207,-.9837575,-.4729319,-.2497884,-.0029283,1.673775,.018561,.0975713,.077021,-.0898638,-.0652431,.268988,.2018722,.1693664,.1238553,26,.0148881,.0217978,.0776884
11,3,3,.2231604,.2444751,.7064313,.0852291,.79899,.1101017,.5779013,.0771808,.8705305,-1.27144,-.5137539,-.2641771,-.0674668,2.026745,.1624001,.0165074,-.0045191,-.1020804,-.1019744,.343053,.2151226,.1961837,.0974185,26,.0117103,.0106149,.0378322
12,3,4,.1193847,.2242674,1.02863,.0726147,.8473946,.116068,.6617261,.0600522,.9010722,-1.079068,-.3551489,-.1627769,.0866839,2.797231,.1240814,.015471,.200478,.1159515,.2873567,-.1481698,.0913129,.1628018,.2153644,26,.025888,.0053394,.0190299
1,1,1,.5763862,.8721707,-.2754362,.1039047,.4497666,.1059671,.4162621,.0898336,.6783658,-2.013377,-1.636083,-1.389223,-1.117289,.7592409,.2315263,-.1841345,-.0246589,-.3691194,-.2439516,-.1793816,-.0186638,.0557673,.0270253,29,.0034396,.0166422,.0593137
2,1,2,.5863798,.6616138,-.0502061,.0721681,.5678882,.0730962,.4232093,.0703535,.8507649,-1.790233,-1.117289,-.760614,-.5374704,.9510334,.0819953,.184686,.1180167,.2359952,.1402045,.188174,.0898075,.0694466,.0507866,29,.0064637,.0219543,.0782464
3,1,3,.514977,.3188403,.19125,.13424,.6973218,.1641432,.4242249,.1202428,.8251543,-1.261389,-.8659745,-.6270826,-.4729319,1.210762,.2202586,.2390886,.1209107,.131489,.0981857,.4454187,-.0274467,.0621837,.0423004,29,.0053836,.0118238,.0421408
4,1,4,.3755845,.2781505,.3188814,.0908107,.7426863,.0977454,.4884972,.0881385,.8406332,-1.453761,-.8559241,-.5374704,-.1627769,1.375588,.0280538,.0276648,.0319401,-.0019841,-.0015772,.0323556,.0477028,.0696641,.1706051,29,.0217132,.0073985,.0263688
