wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7442455,.2170187,.0819232,.4304888,.0875582,.2663318,.0655255,.9081858,-1.275992,-.8784948,-.6473831,-.2543405,1.242367,.2599794,.3591301,.2620765,-.1134891,.1708108,.5075939,.1633214,.2425159,.0119128,26,.0014281,.0266829,.0797646
2,1,2,.0196515,.4670344,.4610514,.1229947,.5687678,.1194543,.3043543,.1260972,.8004717,-.8297046,-.6373327,-.5420225,-.031197,1.58574,.2419233,.0455464,-.0809443,.1204969,-.0175357,-.134244,-.2339527,.6588674,.0165366,26,.0019824,.0327483,.0978965
3,1,3,.0116608,.2984221,.5875128,.096786,.6902908,.0993452,.4230112,.0956974,.8039805,-1.571642,-.3597011,.0175933,.1511246,1.799507,.0349016,-.0305656,-.0108642,-.078284,-.0118077,.0985424,-.058801,.0556505,.0195871,26,.0023481,.0160369,.0479399
4,1,4,.0033942,.2544134,.639019,.0708411,.7275968,.1009102,.3350613,.0605808,.8615401,-.9474877,-.4141892,-.1853476,.0457641,1.894621,.1930136,-.0395865,-.0096466,.0085029,.0238823,-.0969728,-.090276,.4452595,.1453938,26,.0174299,.0056891,.0170067
5,2,1,0,.712888,.4639193,.104995,.5654576,.1195042,.4482627,.0689693,.8564479,-.9474877,-.5420225,-.2543405,.0065434,1.590295,.3908169,.4557642,.3141518,-.0597971,.0051552,.5532505,.3237253,.4757967,.0249815,26,.0029948,.0232733,.0695721
6,2,2,.0021029,.2925526,.5589305,.0881314,.7089052,.1611731,.410979,.0579263,.8321074,-1.33048,-.6189836,-.1365575,.1511246,1.748801,.1759007,.1078557,.1617487,.0712564,.2318585,.1232197,.034036,.2304261,.0250779,26,.0030064,.0248069,.0741567
7,2,3,.0045425,.2055715,.6657493,.0482903,.7825084,.0599425,.3475442,.045275,.8950626,-.3878719,-.1647283,.1511246,.2564851,1.945948,-.0126434,-.1144296,.1011491,-.1856492,.0409938,.1400186,.2670325,.6012336,.0220916,26,.0026484,.0144312,.0431401
8,2,4,.0041408,.1858402,.7347852,.0724947,.7891561,.1345608,.4217077,.0583274,.8730298,-1.052848,-.318879,-.1365575,.1511246,2.085034,-.1051802,-.0064812,-.0299653,-.0038649,.0000396,.0359544,-.0497298,.366872,.0841602,26,.0100892,.0061629,.0184232
9,3,1,0,.361255,.612705,.0644838,.8090147,.1129583,.6223774,.0370682,.9145712,-.6373327,-.318879,-.031197,.1511246,1.845417,.067088,-.1970127,-.0037103,-.439998,-.0198355,.062889,.0936571,.2539396,.0316925,26,.0037993,.0351322,.1050228
10,3,2,0,.2053326,.7984283,.0498811,.8556471,.105703,.6201245,.0354574,.9165034,-.7243441,.0333417,.1511246,.4102785,2.222046,.0837029,-.0075609,.0435592,-.0861716,.00088,.1166541,.0477785,.2780141,.1284077,26,.0153936,.0198152,.0592346
