wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7259246,.2729384,.1001639,.4479869,.1143447,.2925689,.0626041,.8596319,-1.275992,-1.012026,-.8297046,-.2543405,1.313819,.1469871,.2240531,.2273079,.0437809,.364033,.3941109,.2152775,.2277364,.0134006,26,.0015773,.0403018,.105141
2,1,2,.0142645,.4742609,.495695,.1123447,.6441963,.1362461,.4112659,.0907838,.8543191,-.7243441,-.5420225,-.4084912,-.031197,1.641639,.1487323,.0640274,.0568548,.0863851,.0617671,-.1224089,-.0165243,.44912,.0203794,26,.0023988,.0380181,.0991834
3,1,3,.0028484,.1874034,.66442,.0708882,.7643592,.1305737,.3337148,.0571234,.8636757,-1.23517,-.3597011,-.031197,.1225965,1.943363,.0277085,-.0957584,-.016074,-.1152505,-.0338764,-.0538366,.0596616,.32,.0184136,26,.0021674,.0140853,.0367464
4,1,4,.0030591,.2364412,.6420365,.0746861,.745635,.1132387,.3760678,.062748,.860074,-.8297046,-.5420225,-.1365575,.1511246,1.900347,.164811,.0409679,.0588304,.0296298,.0181696,-.004746,.0713782,.4575668,.1384293,26,.016294,.0066393,.0173209
5,2,1,0,.6601629,.4555123,.0879837,.617165,.1042266,.4838403,.0564305,.8761597,-.9474877,-.5420225,-.3597011,.0175933,1.576981,.1784403,.1377868,.1037006,-.2932462,-.2377242,.2944525,.2128097,.349078,.0225746,26,.0026572,.0307753,.080288
6,2,2,.0023384,.3800441,.5290202,.1046932,.6951252,.185474,.4063515,.0551731,.8721486,-1.112567,-.2543405,-.072019,.1511246,1.697269,.241479,.0282025,.1096148,.0727832,.2867699,.0366513,-.0024341,.3348188,.0249009,26,.002931,.0319298,.0833
7,2,3,.0077341,.2283459,.6494703,.0552006,.7726269,.0439732,.461448,.058523,.8647103,-.3878719,-.072019,.0918249,.3334461,1.914526,.0877737,-.0435741,.0769218,-.1294782,-.0400158,.2205693,.365181,.441094,.0199862,26,.0023525,.0212025,.055314
8,2,4,.0039252,.1989804,.7342334,.0662919,.7897886,.1453302,.4450748,.0466581,.8754185,-.7651661,-.2318677,-.031197,.1511246,2.083884,.1190266,-.0848827,-.0232913,-.0517054,-.0211875,-.134569,-.0808793,.5836348,.087579,26,.0103086,.0066581,.01737
9,3,1,0,.3713598,.6327425,.0417667,.8500139,.0794662,.7089118,.0194964,.9333679,-1.417491,-.3597011,-.031197,.1511246,1.882767,.1632944,.0719023,.14175,-.1769287,.1369775,.3821832,.3384014,.2943108,.0325022,26,.0038257,.0361283,.0942532
10,3,2,.0004298,.216928,.8065372,.0548788,.8634568,.1242747,.639811,.0356547,.9254116,-1.052848,-.1853476,.1511246,.4102785,2.240137,.1076241,-.0019604,.0458099,-.0026754,.0348545,-.0386357,.0304738,.3429304,.1253235,26,.0147514,.0215576,.0562403
11,3,3,.0017565,.1322647,.9762725,.0430026,.8815471,.0781728,.5988706,.0376418,.9246341,-.5056549,-.031197,.187135,.4102785,2.654543,.0241841,.1366127,.0733048,.1398486,.0711804,.1139614,.0728051,.3747726,.137905,26,.0162323,.0136691,.0356604
12,3,4,.0012607,.1300937,1.151157,.0484589,.874578,.1152604,.5641233,.0384688,.9210062,-.318879,-.031197,.1511246,.4102785,3.161848,.0851552,.0394414,.0501419,.0689587,.0472237,-.036069,.0361601,.3007202,.3586056,26,.0422101,.0057369,.0149666
1,1,1,0,.7791758,.3337033,.1571679,.3787107,.1480171,.3007797,.1894562,.6536891,-.9193168,-.7243441,-.318879,-.1647283,1.396129,.1645705,.0216769,.0987038,.7722193,.2379948,-.1170574,.0200589,.074202,.0129365,29,.0013729,.0375074,.0978509
2,1,2,0,.3995024,.524925,.1206144,.6193036,.1789819,.2119492,.0817834,.8903107,-.7243441,-.318879,-.072019,.0865861,1.690332,.1268509,.0657805,.0566227,.0851512,.1195748,.0601107,-.0275909,.1486461,.0161706,29,.0017162,.0353821,.0923063
3,1,3,0,.4121509,.545956,.0428806,.6581264,.0693133,.2187818,.0243481,.9661582,-1.23517,-.4141892,-.1365575,-.031197,1.726258,.3955873,.2758326,.618551,-.0552354,.5208716,.5735984,.6444759,.3599313,.0132999,29,.0014115,.0131087,.0341985
4,1,4,0,.2153788,.7302335,.0825183,.7879722,.1956399,.3709406,.0514664,.9024475,-.8297046,-.2828687,-.1365575,.2561279,2.075565,.1050574,.1405152,.1146619,.0214184,.0281255,.1945335,.0862021,.1283098,.1008394,29,.010702,.006179,.0161199
5,2,1,.0079879,.7418852,.5489414,.1575914,.6272854,.1358989,.584948,.219941,.7489734,-.7651661,-.4141892,-.031197,.187135,1.731419,.3028144,.0916644,.026287,.2118085,.4059163,.0796756,.011186,.0775956,.0219121,29,.0023255,.0286414,.074721
6,2,2,.0095122,.3495893,.5798048,.1243834,.6443146,.2132292,.390609,.0766297,.7806789,-.9250149,-.2318677,-.031197,.1919466,1.78569,-.0119402,-.0626766,-.0127002,-.0512219,-.0565465,-.0822471,.0171316,.1359454,.0248556,29,.0026379,.0297159,.0775242
7,2,3,0,.1844213,.6769746,.1102311,.78835,.2169298,.4243332,.0861041,.8706626,-.6373327,-.6373327,.1511246,.4102785,1.967915,.1068591,.1166602,.2752137,.0352193,.1186717,.1118551,.4230346,.0364383,.0225662,29,.0023949,.0197324,.0514787
8,2,4,0,.1844454,.8180368,.0967341,.7931386,.198516,.4189339,.0737152,.8777685,-.318879,-.1365575,.1511246,.3742682,2.266047,.1378972,.0571196,.1271638,.0607562,.0440621,.013284,.2772547,.2353951,.0907373,29,.0096298,.0061965,.0161656
9,3,1,0,.3274228,.6288269,.1050717,.7566944,.1303829,.5334999,.0927497,.8653495,-.4286939,-.1365575,-.077717,-.077717,1.875409,.0006124,.064389,.0932072,-.0144245,.0573689,.102937,.0507397,.182047,.0222755,29,.0023641,.0336233,.087718
10,3,2,.0004396,.2440663,.8445774,.0655962,.8600821,.0933276,.6919365,.0566426,.9143709,-.2318677,.1919466,.4102785,.5565897,2.326994,-.0230834,.3096673,.0970506,.0721603,-.0842313,.6905185,.269823,.2306169,.1104328,29,.0117201,.0200628,.0523408
11,3,3,0,.1309306,1.071671,.0675432,.8746296,.0971321,.6546407,.0630855,.9077723,-.4141892,.0741636,.278958,.49729,2.920256,-.0367605,-.0400249,.0704844,-.1146407,-.0435565,.0323703,.3125685,.2773483,.1335804,29,.0141767,.0127213,.0331878
12,3,4,.000379,.0980623,1.250582,.0602083,.8865263,.1322035,.5966194,.0523806,.9180461,-.5420225,.0865861,.3742682,.5565897,3.492374,.0717999,.0716021,.1574579,.0959132,.1620166,-.0057241,.1196151,.2350233,.4303935,29,.0456772,.0053391,.0139289
1,1,1,.0222799,.5694661,.5640814,.0737175,.6092499,.0974013,.3824253,.042391,.9092702,-.7243441,-.4774841,.0821318,.3277482,1.757832,-.0858876,.1152357,-.1265302,.4120991,-.0231717,.0635916,-.1056622,.284023,.0126344,31,.0027189,.0340968,.0889531
2,1,2,0,.2356453,.7285556,.0799382,.7167437,.0629374,.3223263,.0851794,.8383399,.2689076,.3742682,.4102785,.49729,2.072086,.1030931,.0461499,.025501,-.0607783,-.0630681,.2564348,.0919693,.8045574,.0134229,31,.0028886,.0321647,.0839127
3,1,3,.0020442,.2147562,.7898597,.072466,.7570014,.1283098,.3134102,.0571933,.878319,-.2318677,.1383448,.3334461,.5441672,2.203087,.2049376,.2209298,.1563472,.1671398,.0386911,.1291823,.330742,.5244445,.0134409,31,.0028924,.0119167,.0310888
4,1,4,.0023336,.1780802,.8747397,.0671065,.7897944,.1043239,.3765179,.0590429,.8793364,-.5420225,.1511246,.3742682,.49729,2.398251,-.0168094,.0614097,.0353163,.0533639,.0247546,.0732557,.0667467,.5308828,.1565233,31,.0336833,.0056171,.0146541
5,2,1,.017913,.3408095,.6457098,.0658967,.7395808,.1001356,.4318621,.0481947,.8986751,-.2828687,.1511246,.187135,.4102785,1.90734,.016802,.0207727,.0418202,-.0065861,.0403757,.0518016,.0332747,.4279136,.0481004,31,.010351,.026037,.0679265
6,2,2,.0035479,.199343,.7560955,.0789568,.766314,.1120663,.4699984,.0707134,.840089,-.2543405,.3742682,.4102785,.49729,2.129944,.0394358,-.0180493,.0665611,.0348922,.1183122,-.1138812,-.0489121,.5671372,.0341219,31,.0073429,.0270138,.0704748
7,2,3,.0027323,.1387976,.8479862,.0937659,.7815831,.1313727,.3337789,.0877049,.8537544,-.318879,.1511246,.4102785,.5926002,2.33494,-.0709306,-.0114802,.0931277,-.0286741,.0768245,.0519771,.2032377,.4856629,.0281362,31,.0060548,.0179381,.0467977
8,2,4,.0012002,.1379742,1.014033,.0757759,.82808,.1611197,.4522526,.0621159,.8882342,-.1365575,.2924955,.4388067,.5926002,2.756695,.032398,-.0189108,.0193801,.0088674,.0148995,-.0822133,.0559461,.4010714,.09681,31,.0208332,.005633,.0146957
9,3,1,0,.1915012,.7439789,.0762906,.807155,.1214639,.6169196,.0655909,.8522142,-.2543405,.2561279,.3742682,.5565897,2.104292,-.0392132,-.0490639,.0094359,.003665,.0288735,-.1361693,-.0186479,.3773259,.0351971,31,.0075743,.0305659,.0797416
10,3,2,.0021545,.1937689,.9972978,.0592899,.8534082,.0891945,.6537277,.0521027,.9013992,.0080238,.3742682,.49729,.5929573,2.710946,.0025045,.0255515,.1136015,-.01769,.0627041,.0898673,.1928971,.4288887,.1309319,31,.0281761,.0182385,.0475814
11,3,3,.0009935,.1278042,1.210854,.0582785,.8712853,.1196833,.6175593,.0492807,.9084641,.187135,.4748171,.5565897,.6979607,3.356349,.0822562,.0449796,.0539733,.0123157,.0293989,.1212079,.0688924,.4089009,.125914,31,.0270962,.0115645,.03017
12,3,4,.0006016,.1080914,1.441098,.0569618,.8696836,.1039531,.5857566,.0512669,.9040931,.1511246,.4543109,.5565897,.7107404,4.225331,.0045459,.0366113,.0675138,.0461579,.0722421,.0005333,.0649796,.2915371,.304767,31,.0655848,.0048536,.0126623
1,1,1,0,.6156267,.5587377,.1964902,.4227767,.1718087,.3720132,.236021,.5040815,-.5420225,-.3597011,-.1001898,.1511246,1.748464,.1229026,-.0398558,.1355517,.0616847,.2405112,-.0509396,.1181376,0,.0104989,33,.0017123,.0168688,.044008
2,1,2,0,.3617217,.6421194,.0169125,.7926512,.0334275,.5543408,.0075532,.9277053,-.2543405,-.0030261,.1919466,.3742682,1.900505,.0505313,.2069274,.1299029,.116637,.0452522,.2212502,.1328407,.0131978,.0160322,33,.0026148,.0159129,.0415144
3,1,3,.0044096,.3193636,.7379789,.0413331,.7487705,.0632967,.4222057,.0310275,.901999,-1.166177,-.2088781,.2464348,.4388067,2.091704,.0380487,-.1590958,0,-.1023535,.0734945,0,0,.0896069,.0122251,33,.0019938,.0058956,.0153806
4,1,4,.0018651,.2069426,.8705413,.0551231,.7696345,.1138689,.4003746,.0397939,.8659903,-.318879,.0329844,.2564851,.4102785,2.388203,.1084658,.1715855,.1984826,-.0087595,.0376266,.5871124,.3788571,.1321298,.1136675,33,.0185385,.002779,.0072499
5,2,1,.003266,.534944,.6163468,.0914227,.6004794,.1511755,.3244562,.0226903,.917983,-.5420225,-.318879,-.100547,.1511246,1.852149,.0181395,.2256667,-.1651401,.5074312,-.2360334,-.0087453,-.1491087,.0738902,.0217546,33,.003548,.0128814,.0336055
6,2,2,0,.2175265,.7473105,.0473438,.8269392,.0901523,.4921418,.0354431,.9200124,.0333417,.2564851,.3334461,.3742682,2.111314,-.0098133,-.0552519,-.1044536,-.1339091,-.1614131,-.0357669,-.0843528,.098939,.0312367,33,.0050945,.0133646,.0348662
7,2,3,.0142398,.2715495,.8144367,.0704361,.7677676,.1327136,.4429799,.0472205,.888841,-.1365575,.1511246,.2781243,.3742682,2.257904,-.0111826,.0293781,.0629237,-.0161833,.0063067,.0532118,.1069581,.0647446,.0192953,33,.003147,.0088746,.0231523
8,2,4,.0036295,.1534108,.9425559,.0574468,.826769,.1234977,.4879198,.0454777,.888172,-.3597011,.1511246,.3742682,.5284188,2.566533,-.0334358,.0048345,.0327837,.0010522,.0308671,.0233532,.0345401,.1414304,.1172381,33,.0191209,.0027868,.0072704
9,3,1,0,.2738639,.729409,.0626811,.7878453,.1195929,.5030393,.0412167,.8952606,-.2235688,.0615125,.0918249,.2561279,2.073854,.140975,-.1691733,.0469919,-.1522963,-.0117385,-.3568145,-.065265,.1833077,.0205722,33,.0033552,.0151219,.0394508
10,3,2,.0008237,.1965126,.967557,.0678169,.8482811,.1098685,.6041923,.0575322,.9079791,-.5092327,-.031197,.2689076,.4102785,2.631508,-.0274097,.0042229,.0292888,.0729396,.076805,-.0520467,-.0022649,.092299,.1087018,33,.0177286,.0090232,.02354
11,3,3,.0011066,.1332688,1.224782,.0467999,.8891774,.0704308,.6603333,.0431664,.9243646,.3334461,.4102785,.4928739,.5926002,3.403424,-.0257928,-.1307374,-.0870982,-.1598087,-.1333262,-.0353095,.0732733,.1311743,.1259399,33,.0205401,.0057213,.0149261
12,3,4,.0010157,.1292685,1.468003,.0420932,.8866187,.0920241,.6356476,.0346804,.9238778,.0865861,.3922867,.5284188,.6901211,4.340558,-.0457402,.019093,.0201158,.0369176,.0323414,-.0372823,.0064802,.1245545,.4028375,33,.0657005,.0024012,.0062645
1,1,1,0,.6754678,.7240155,.1158131,.4996504,.1514672,.3217472,.0416042,.8699306,-.5012006,.0865861,.278958,.4388067,2.0627,-.1951755,.0087867,-.095841,-.0074552,-.0281917,-.0392928,-.1168657,.1560538,.0064419,35,.0016005,.0234073,.0610661
2,1,2,0,.3285138,.7460743,.0845687,.7557118,.1289497,.5188768,.0628561,.8715795,-.9474877,-.1365575,.3694566,.49729,2.108706,.0432971,-.0926924,-.0426514,-.0508124,-.011953,-.1324431,-.0627115,.3027805,.0084598,35,.0021018,.022081,.0576059
3,1,3,.0055773,.2303197,.8611794,.039843,.8344147,.1143659,.4635449,.0175427,.945394,.1511246,.1919466,.3742682,.49729,2.365949,.0258974,-.1785663,-.166976,-.2310034,-.2495685,-.0468393,.0170123,.1049332,.0090497,35,.0022484,.0081808,.0213424
4,1,4,.0024037,.1983643,.9447578,.0609867,.8354599,.1060731,.5712798,.0498301,.9008312,-.5420225,.1511246,.325478,.49729,2.57219,.0217357,-.0186017,.0095704,-.0438655,-.0353512,-.0151439,.0605964,.3236526,.1198659,35,.0297804,.0038561,.01006
5,2,1,.0171253,.5218021,.6996268,.0869826,.7241365,.1339746,.5528857,.0357057,.9110027,-.4366621,-.1365575,.1511246,.3742682,2.013001,.1922123,-.0018794,.0509765,.030717,.1655601,.0009934,-.0273826,.1680509,.0373941,35,.0092905,.0178744,.0466314
6,2,2,0,.2539747,.8672854,.0816473,.7886561,.0596511,.5671268,.0891357,.864073,-.0357528,.3001601,.4102785,.5565897,2.38044,.1377461,-.0784835,.0044754,-.2330418,-.1750586,-.0371956,.0212165,.2121194,.0281736,35,.0069997,.0185449,.0483808
7,2,3,0,.1933659,.8960496,.0797494,.8143426,.1213599,.6236308,.0697746,.86006,-.2543405,.187135,.3742682,.5284188,2.449906,.0981976,-.0137171,.0043348,-.0614212,-.0083441,.0280856,-.0360767,.1411769,.0202571,35,.0050328,.0123145,.0321265
8,2,4,.0010163,.1908345,1.065278,.0569871,.8553939,.0866983,.6179899,.04998,.9113835,.1511246,.3742682,.49729,.5926002,2.901646,-.0065392,-.0582167,-.0245493,-.0605967,-.0186583,-.044941,-.0327108,.1494557,.0947192,35,.0235328,.0038671,.0100885
9,3,1,.0072672,.2373176,.8486912,.0715367,.8239259,.0777588,.6540548,.0696006,.8767833,-.1365575,.1511246,.3052753,.4388067,2.336587,.0342518,-.0156823,.0442641,-.0199068,.0336612,-.0291659,.0523841,.2115578,.0410108,35,.010189,.0209834,.0547425
10,3,2,.0001334,.1540515,1.106584,.0558093,.8901628,.0805399,.7396919,.0513057,.9175643,.0865861,.3742682,.5284188,.6154302,3.024012,.0184208,-.0066105,.0158466,-.0159039,-.0038464,-.0120324,.0477716,.2198106,.1318649,35,.0327615,.0125207,.0326645
11,3,3,.0006787,.1048701,1.364162,.0474952,.9087585,.1211898,.6334715,.0388614,.9410101,.1919466,.4102785,.5565897,.684423,3.912443,.118323,.1144668,.1754227,-.0208491,-.0130535,.1860601,.4188251,.2045616,.1343175,35,.0333709,.007939,.0207117
12,3,4,.0001683,.1217427,1.599504,.0391357,.9126773,.0790699,.7044914,.0336001,.9415358,.1511246,.4102785,.5926002,.7797333,4.950574,.0444918,.0414733,.0513411,.0279427,.0347611,.0529522,.0652661,.1837492,.3684456,35,.0915395,.003332,.0086926
1,1,1,.0097312,.4028791,.653578,.0764602,.7140671,.1519485,.3499962,.0255279,.9597067,.0333417,.1511246,.2201174,.3742682,1.922407,.1006594,.1257744,.2006786,.2242728,.2593556,.1128899,.1866473,.3672023,.0186342,43,.0027844,.0259438,.0676833
2,1,2,.0015949,.2639947,.7785821,.0503279,.7824513,.0683308,.5216843,.0438704,.8759847,.0558145,.3052753,.4612795,.49729,2.178381,.0464848,.0612192,.0552127,.0345482,.0435128,.1140585,.0391448,.4954935,.0205441,43,.0030698,.0244737,.0638481
3,1,3,.0050011,.2773002,.8399959,.121191,.6631713,.13574,.2858858,.1156086,.8079359,-.031197,.1511246,.3334461,.4102785,2.316357,.0059694,.004546,.1173521,-.0228342,.0351019,-.0315717,.3921117,.6281174,.0177567,43,.0026533,.0090673,.0236551
4,1,4,.0003191,.160307,.9186901,.0756098,.8106706,.1337959,.4489132,.0645014,.8797342,-.1365575,.2564851,.4102785,.5284188,2.506006,.0152376,.049965,.0489406,.0340264,.0270806,.0615142,.0776747,.4286054,.151835,43,.0226882,.004274,.0111501
5,2,1,.0025873,.3294423,.7128578,.0819767,.7570981,.0879823,.5373551,.0790261,.8650569,-.318879,.1511246,.3334461,.4796287,2.039812,-.0555282,-.0708912,-.0321086,-.0920631,-.0673048,-.056895,.0287231,.3044033,.0435916,43,.0065137,.0198112,.0516844
6,2,2,0,.1413119,.8102689,.0614773,.8224863,.0927877,.4896766,.0563246,.8772559,-.077717,.2741464,.3742682,.4875969,2.248513,.1512996,.1011249,.1513457,.0292403,.1143973,.2787973,.1243474,.6186308,.0427657,43,.0063903,.0205544,.0536234
7,2,3,0,.1255619,.8980604,.0659787,.8263845,.1063021,.5930961,.0601887,.8598828,-.4286939,.4102785,.4612795,.5441672,2.454837,-.0624878,.1573589,.122776,.1548555,.117995,.1644639,.120348,.2497817,.0319775,43,.0047783,.0136489,.0356077
8,2,4,.000557,.1663046,1.009779,.0590622,.8123731,.1061068,.4712249,.0496778,.880425,-.2318677,.3742682,.49729,.5926002,2.744996,.0884247,.0441783,.0385753,.01749,.0219068,.0855509,.0370929,.4041677,.1124503,43,.0168031,.0042861,.0111817
9,3,1,.0027841,.2403886,.8634295,.1077233,.798462,.1453494,.7300414,.0958161,.8201146,.2564851,.4388067,.5284188,.5926002,2.371279,.0632216,-.0604585,.1318722,-.0406691,.158641,-.1521037,-.0185476,.387267,.0246993,43,.0036907,.0232572,.0606743
10,3,2,.0021859,.1865324,1.039191,.0628968,.845691,.0757438,.6656799,.0599509,.8869684,.1511246,.4388067,.5565897,.6619502,2.826929,.0471889,.0126348,.0253476,.0337473,.0572298,.015728,-.0323573,.3276774,.1025138,43,.0153183,.0138774,.036204
11,3,3,0,.1169048,1.247904,.0803892,.841453,.208835,.5658863,.0633854,.8779327,.3052753,.49729,.5926002,.7752789,3.483033,-.0990892,.0456975,.0035675,.0456106,.0146326,.0404562,-.0038973,.3955069,.1165798,43,.0174201,.0087993,.022956
12,3,4,.0001989,.1136361,1.490096,.0700934,.8585792,.1182683,.606278,.0639171,.8909253,.278958,.5565897,.6619502,.8442718,4.437521,.0799364,.0142965,.1078523,.0219198,.0997855,-.0568426,.1087065,.2583771,.316652,43,.0473162,.003693,.0096346
