wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.7731277,.9350584,-.3169,.124041,.3650312,.1291535,.3324047,.0504289,.8348017,-1.859226,-1.29961,-1.079068,-.8559241,.7284036,.3665605,-.1755676,-.0567635,.2477662,.2505448,-.1788737,-.0769318,.2505527,.0330391,26,.0038829,.0281524,.1051818
2,1,2,.5860894,.5569476,-.0453623,.0973246,.5454471,.0998291,.3600718,.0941761,.7784768,-1.676905,-1.166079,-.9147646,-.5782924,.9556512,.2995802,.0691982,.0692838,.0990188,.1670923,.0580202,-.0595912,.1960081,.0513311,26,.0060326,.0238069,.0889463
3,1,3,.5219771,.4405257,.1059851,.1136751,.6140648,.1069302,.3928677,.118986,.7882336,-1.676905,-1.36675,-.9837575,-.6270826,1.111805,.0180639,.0176626,.0692648,.0519773,.1159878,.0094091,.0310608,.2348831,.0546634,26,.0064242,.0133853,.0500094
4,1,4,.4313695,.3512693,.2156549,.0860082,.7046278,.1056717,.443205,.0753609,.8461809,-1.859226,-1.137908,-.760614,-.4729319,1.240674,.0248483,-.0610153,-.0568537,-.0283414,-.0427103,-.0964304,-.0631501,.1790153,.195505,26,.0229764,.0088843,.0331929
5,2,1,.5900282,.7541533,-.1110546,.1109355,.583564,.1158293,.4884948,.0959235,.875196,-1.636083,-1.32023,-1.117289,-.760614,.89489,.0637295,.1389644,.2834369,.0817436,.2413601,.1475326,.2834683,.1463088,.0395973,26,.0046536,.0224401,.0838395
6,2,2,.5166551,.4430488,.1000768,.1071923,.6342987,.1380229,.3976834,.0826669,.8225238,-1.676905,-.9837575,-.760614,-.3859206,1.105256,.1497647,.0354337,.2248073,-.1460954,.110596,.1211938,.2334284,.1408989,.043674,26,.0051327,.0216883,.0810309
7,2,3,.4010375,.311829,.2608235,.0824025,.7545062,.0870207,.5790594,.0803099,.834006,-1.27144,-.760614,-.5782924,-.2906103,1.297999,.1428285,-.0495929,-.0771037,-.0017315,.0226878,-.0162411,-.1909516,.1326117,.0313021,26,.0036787,.0138944,.0519118
8,2,4,.2790446,.2759353,.436067,.0905475,.7383275,.1254153,.5060356,.0772597,.8268521,-1.676905,-.760614,-.4729319,-.2216175,1.546612,.1077254,.1224534,.1112218,-.0576135,.021944,.3326056,.1476685,.1682973,.090893,26,.010682,.0074882,.0279769
9,3,1,.3734156,.4657552,.2699175,.1345589,.6999717,.1412461,.6147659,.1287291,.7742542,-1.27144,-.760614,-.4241417,-.1852498,1.309856,.1272239,.1658724,-.0128995,-.0182949,-.3842574,.136309,.2780192,.083942,.0228296,26,.002683,.0313232,.1170284
10,3,2,.2946115,.3538561,.4915294,.1045713,.788568,.1339383,.6684712,.0884887,.8543381,-1.484533,-.609064,-.2906103,-.0674668,1.634815,.0757375,.0978863,.1766867,.0149547,.0411462,.162834,.3569258,.1710121,.1221241,26,.0143524,.0193568,.0723201
11,3,3,.2135144,.2674175,.723218,.0701692,.8050951,.0817527,.5797276,.0659408,.8873619,-1.079068,-.4729319,-.2497884,-.0674668,2.061055,.1543343,.2052245,.1993462,.1573155,.2087725,.3322641,.1468455,.2074773,.0975575,26,.0114653,.0095258,.0355899
12,3,4,.1099731,.2266214,1.044985,.0696878,.8418677,.1141354,.6669793,.0566634,.8931149,-1.166079,-.4241417,-.0674668,.0660646,2.843355,.1622332,.0512285,.1948926,-.00661,.1673115,.1325144,.2055602,.1992994,.2174838,26,.0255594,.0046382,.0173292
1,1,1,.7314967,.8217874,-.2782129,.123657,.3885851,.1376885,.3275633,.0589535,.6699733,-1.859226,-1.636083,-1.453761,-.9837575,.7571356,.0240164,.045888,-.0054795,-.0561651,-.0088787,.0568652,-.0087588,.0459353,.0303619,29,.0038412,.0231433,.0864669
2,1,2,.5887225,.5936731,-.0067238,.0942589,.5586731,.0989828,.3562859,.0873569,.8543755,-1.676905,-.9837575,-.8502261,-.4729319,.9932987,.151596,-.1310764,-.0382756,-.2001712,-.1603456,-.1102293,-.0684115,.0627763,.0461356,29,.0058368,.019571,.0731201
3,1,3,.5176678,.3353513,.1503696,.1290192,.6528358,.1663737,.3377755,.1101718,.8118008,-1.502551,-.9429356,-.9147646,-.5374704,1.162264,.181707,.1399209,.0562447,.2558312,.2944331,.1426494,-.1658757,.0683603,.0433694,29,.0054868,.0110036,.0411113
4,1,4,.399807,.3006396,.2962075,.0869671,.7394034,.1001815,.4966824,.0812864,.8437439,-1.453761,-.8659745,-.5782924,-.2497884,1.344749,-.0004006,.1158343,.0038009,.107186,-.0475614,.0687322,.0539775,.0633086,.167715,29,.0212183,.0073035,.027287
5,2,1,.6532508,.7428948,-.0743046,.1160617,.5511935,.1218182,.5186752,.0994284,.6451536,-1.453761,-.9429356,-.760614,-.760614,.9283888,.0361068,-.090084,.0667606,-.0525958,.1468436,-.0937721,.0506864,.0244868,.0338196,29,.0042786,.0184473,.068922
6,2,2,.5838466,.419105,.1596031,.1061053,.6752012,.1305934,.5684966,.0884377,.7521865,-1.636083,-.760614,-.4982497,-.2497884,1.173045,.2923238,.3452507,.2242307,.2374345,.0871208,.3027724,.2717435,.0834605,.0515033,29,.0065159,.0178293,.0666131
7,2,3,.3413021,.2077333,.3531256,.1631187,.7049452,.2133306,.4707604,.149953,.7663487,-1.636083,-1.166079,-.3551489,-.1082888,1.42351,.1428835,.0544933,.0442902,.1345298,.1163299,-.025988,-.063862,.1288562,.0343465,29,.0043453,.0114222,.0426752
8,2,4,.2512342,.1952363,.4899546,.09275,.7911378,.1112373,.505144,.088265,.8605201,-1.328598,-.4729319,-.2497884,-.0674668,1.632242,.084555,.0353169,.0154513,-.0204416,-.0314012,.2243632,.0969748,.0670961,.0968815,29,.0122569,.0061558,.022999
9,3,1,.2932853,.4196444,.2621052,.1452197,.568751,.1159015,.3870457,.1664191,.7001388,-1.859226,-.9429356,-.8167034,-.3551489,1.299663,.0624791,-.0549661,.1603558,-.1178861,.199958,-.0510798,.0402331,.0233652,.0233806,29,.002958,.0257499,.0962056
10,3,2,.2825112,.2913954,.5865875,.0824565,.8027541,.1130133,.6159801,.0698907,.8795601,-.878397,-.4836272,-.0880861,.0195445,1.797843,.0239066,-.0126819,.0765426,-.0329265,.0383966,-.01637,.0966612,.06986,.1179899,29,.0149274,.0159127,.0594523
11,3,3,.2313393,.1859449,.7571414,.0666755,.854516,.1135244,.7144578,.0559744,.8865078,-1.166079,-.2497884,-.0674668,.1148548,2.132173,.1137053,.1448128,.1368461,.1075099,.0795113,.2531221,.3344987,.0595938,.1022821,29,.0129401,.0078309,.0292575
12,3,4,.1095132,.1390982,1.169673,.0642902,.8679293,.1219385,.6900717,.0549758,.8966663,-.878397,-.3551489,-.0674668,.1148548,3.220939,.0990186,.0064615,-.010308,-.0338239,.0029114,.1618173,-.0783401,.0576956,.2522146,29,.0319086,.003813,.0142458
1,1,1,.6144202,.7783123,-.0320893,.0902185,.3118638,.0848204,.1897788,.1091702,.7404862,-1.453761,-.9429356,-.760614,-.3859206,.9684201,-.0806248,.0018138,.1262453,-.0629281,-.0309064,.0139413,.1972353,.2282773,.0226222,31,.0042203,.0336089,.1255678
2,1,2,.3574494,.3942578,.2237572,.0681486,.6374565,.0649273,.272921,.0702452,.8747207,-1.676905,-.760614,-.444761,-.2681375,1.250767,.083856,.0902735,.1346669,-.0803822,-.0121205,.193918,.2114852,.2372166,.0403761,31,.0075324,.0284211,.1061856
3,1,3,.2833301,.2807814,.3584704,.1082083,.6806088,.1426893,.3404449,.094747,.813408,-1.825325,-.5782924,-.3959709,-.1627769,1.431139,-.0745261,.0178471,.0017674,-.0737907,-.0520631,.2166437,.1221175,.2950967,.0526139,31,.0098155,.0159796,.0597021
4,1,4,.2065112,.2459478,.5046297,.0835588,.7436197,.1135636,.3657404,.0737723,.866872,-1.358451,-.5782924,-.2906103,-.0674668,1.656372,.0842432,.0622954,.0340658,-.0121387,-.0051163,.1709263,.0374279,.2564167,.2185623,31,.0407742,.0106062,.0396263
5,2,1,.547345,.516619,.1525843,.0944092,.6077851,.0830277,.4210815,.1065732,.8073267,-1.166079,-.760614,-.4861771,-.2497884,1.164841,.0318156,.0858774,.0873123,.0653844,.0662176,.0895235,.0943829,.1342559,.0573483,31,.0106987,.0267893,.100089
6,2,2,.4021465,.2805824,.2831116,.1104244,.6787968,.1265124,.3663185,.1041498,.8006674,-1.166079,-.5374704,-.3551489,-.1162569,1.327253,.0592955,-.0708198,.0146819,-.0877885,.0032331,-.0485668,-.0061385,.2487836,.0482146,31,.0089947,.0258919,.0967361
