wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.8339211,.9235054,-.323993,.1097189,.3266572,.1076885,.2969531,.1342324,.6852697,-1.859226,-1.543373,-1.166079,-.8502261,.7232553,.2685524,-.0572099,.0752872,-.2008869,.0562276,-.0382168,.0634755,.2071424,.030917,26,.0036697,.0303647,.1135093
2,1,2,.622609,.5515182,-.0593322,.1025621,.5184191,.103556,.2944118,.1013399,.7938908,-1.725695,-1.166079,-.9498559,-.6064633,.9423937,.2568336,.0103905,.0789855,-.0073174,.0266161,-.0138528,.0776727,.2489213,.0527552,26,.0062618,.0287178,.1073526
3,1,3,.5720843,.4823632,.0931123,.124601,.5842569,.1423685,.3520457,.1080442,.8006443,-1.676905,-1.166079,-.9837575,-.4729319,1.097585,-.0337393,-.015246,.1440485,.0024613,.1878925,-.0126917,.1297786,.1945388,.0507572,26,.0060247,.0202995,.0758834
4,1,4,.4178174,.3254673,.214313,.0775369,.7092564,.0889744,.4514548,.0720181,.8336477,-1.859226,-1.27144,-.8502261,-.4241417,1.23901,.0940763,.0260645,-.0159238,.0190198,-.0023998,.0348277,-.032565,.1595271,.1945457,26,.0230918,.0089249,.0333631
5,2,1,.4721061,.7667294,-.0570251,.0964507,.6250336,.0905114,.5612692,.1159723,.8346187,-1.559122,-1.32023,-1.117289,-.6270826,.9445704,.219472,-.003379,.0598913,.2311092,.2492469,-.0413934,.0365185,.1267243,.0361049,26,.0042855,.0269336,.100683
6,2,2,.5361291,.3964703,.1271891,.0967721,.66615,.124478,.4530283,.0785716,.8061538,-1.453761,-.9837575,-.760614,-.4729319,1.135632,.2338801,-.0255038,.1560041,-.0972138,.1257433,.0112856,.1421725,.179609,.0420639,26,.0049928,.0273187,.1021228
7,2,3,.3686896,.3244142,.2682467,.1044464,.7017718,.0774278,.585176,.1174206,.7577607,-1.27144,-.9429356,-.4729319,-.2497884,1.30767,.1069465,-.0928646,-.0885805,-.1824402,-.1330682,.1020338,-.0036555,.2038027,.0342471,26,.004065,.0153615,.0574245
8,2,4,.3011548,.277995,.4079787,.0951833,.7396515,.1386441,.5183616,.0784496,.8248552,-1.571544,-.8094041,-.4729319,-.2216175,1.503775,.0420566,.0806938,.0334333,-.0546855,-.0267536,.2458404,.0653775,.2073003,.0851094,26,.0101021,.0080375,.0300457
9,3,1,.2860584,.6193609,.3556131,.1383413,.6124266,.1332581,.5296828,.1466125,.7470641,-1.676905,-.760614,-.3551489,-.0674668,1.427055,.4545833,.1123132,.0754348,-.0246214,-.1549446,.0841993,.0877275,.1018033,.0218732,26,.0025963,.0344942,.1289459
10,3,2,.2910695,.3771945,.4903546,.0791709,.8187364,.0982798,.6924748,.0675978,.8952051,-1.348401,-.5782924,-.2497884,-.0674668,1.632895,.0987731,.0147209,.1109373,-.1070515,-.060106,.0658459,.2167119,.1588745,.1325715,26,.0157357,.0210785,.0787955
11,3,3,.2224764,.2572988,.6616783,.0936964,.7873951,.1246319,.5588925,.0829793,.8665567,-1.27144,-.4241417,-.1415748,-.0674668,1.938042,.2765252,.0385435,.0225204,-.0884982,-.061926,.2146776,-.0025247,.2535112,.0986049,26,.011704,.009822,.0367165
