wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7390721,.3069529,.1133117,.4083638,.1228298,.2542109,.0863521,.8449981,-1.101638,-.6189836,-.3597011,-.1365575,1.359277,.1549433,.1603114,.1413127,.0811047,.0980479,.1917728,.1253357,.3649315,.0124715,26,.0014977,.0374167,.0969495
2,1,2,.0046852,.4610117,.465358,.1006556,.6334277,.1427016,.3301731,.0646925,.8928099,-1.072651,-.5420225,-.318879,-.031197,1.592584,.1088288,.0644428,.1218935,.0255781,.0262762,-.0305083,.134219,.3580431,.0175179,26,.0021037,.0354024,.0917302
3,1,3,.0094703,.250435,.6216143,.0707807,.7221564,.078378,.3095496,.0682424,.8600113,-1.571642,-.3597011,-.100547,.1511246,1.861931,.0139741,.004031,-.026732,-.0002643,-.0122782,.0436184,-.1128206,.4435816,.0203786,26,.0024472,.0131117,.0339734
4,1,4,.0031724,.2378684,.6388239,.0686796,.7373908,.1110577,.3389782,.055453,.8617392,-.8297046,-.5420225,-.1489799,.1023344,1.894252,.1212141,-.0115946,-.0010735,-.0020912,.031988,.007998,-.120432,.3972273,.1456398,26,.0174895,.0060292,.015622
5,2,1,0,.6981791,.456541,.0912547,.5751522,.1231504,.4235348,.017473,.9258772,-1.33048,-.5420225,-.2543405,.0175933,1.578604,.0818635,.3965396,.2962195,-.0468951,.1573371,.4414941,.295614,.2633564,.0233679,26,.0028062,.0286321,.0741879
6,2,2,.0071306,.3643899,.5363294,.0926294,.7206814,.1522225,.4320005,.0584653,.8861797,-1.33048,-.3597011,-.1365575,.0615125,1.70972,.38357,-.1349416,-.0581222,-.289008,-.0544303,-.1038279,-.102988,.3431521,.0243322,26,.002922,.0266007,.0689245
7,2,3,.0123611,.269219,.6284517,.0626827,.7481973,.0552414,.3967774,.065424,.87766,-.318879,-.2366409,.0865861,.3742682,1.874706,-.0148418,.155873,.1998076,-.0057586,.0784632,.7745755,.4049774,.5529675,.0194144,26,.0023314,.0191278,.0495615
8,2,4,.0049869,.1937595,.748005,.0583563,.7838178,.1073178,.4329516,.0465897,.8681395,-.5420225,-.2318677,-.031197,.187135,2.112781,.0263385,-.0579314,-.0138419,-.0816781,-.0085945,-.0041524,-.0495581,.2832303,.0854039,26,.0102559,.0058659,.0151991
9,3,1,0,.3652209,.6143439,.0636427,.802792,.0965896,.5963789,.0446867,.9215519,-1.417491,-.4366621,-.1853476,.1511246,1.848443,.1819652,.0526522,.1334455,-.0449624,.1146266,.1492883,.1615585,.478144,.0324323,26,.0038947,.0373406,.0967524
10,3,2,.0004129,.2238698,.8109776,.0565013,.8496255,.1093026,.6219938,.0412712,.9152844,-.9474877,-.1853476,.1511246,.4102785,2.250107,.1305328,.0224284,.070195,.0064618,.024099,-.0304424,.0745123,.3489222,.1308862,26,.0157178,.0207114,.0536647
11,3,3,.0012265,.1427422,.9923428,.0485033,.8817114,.0952301,.6276272,.0407229,.924019,-.5056549,-.031197,.2689076,.4102785,2.697547,.0623308,.0844167,.0352883,.0980218,.0406035,.0351885,.0082115,.3601345,.1348076,26,.0161887,.0134264,.0347887
12,3,4,.0017415,.1232078,1.123059,.0462159,.873458,.1185114,.5598955,.0360569,.9175201,-.5012006,-.031197,.1735975,.4102785,3.074245,.0533895,.0572146,.0670942,.0753853,.0909191,.0150353,-.0101358,.2560507,.3533477,26,.0424325,.0052423,.0135832
1,1,1,.0497938,.822815,.2783193,.2130273,.3202371,.1800895,.2632734,.3659846,.5847662,-.9193168,-.7651661,-.5012006,-.2318677,1.320908,.4219485,.3791944,.3895894,.8344814,.6033281,.2329537,.2094988,.122633,.0116713,29,.0012197,.0312278,.0809136
2,1,2,0,.4044504,.5372631,.1112138,.6374112,.141528,.2856186,.0906269,.876321,-.3878719,-.1365575,-.031197,.0865861,1.711317,.0549327,.0086709,-.0022171,-.0905143,-.0375679,.0423495,-.0390624,.14793,.015217,29,.0015903,.0295466,.0765576
3,1,3,0,.4391636,.5516526,.0717504,.6383305,.1018929,.2738593,.0481472,.9237301,-1.23517,-.1365575,-.1365575,.0045211,1.73612,.3276064,.3127856,.4334791,-.0500867,.09853,.3306121,.4807579,.300596,.014072,29,.0014706,.010943,.0283541
4,1,4,.0004093,.2162127,.7373675,.0884518,.7808618,.1846898,.3411439,.061904,.9021608,-.5420225,-.1365575,.0333417,.278958,2.090425,.1445576,.0255961,.0427283,-.1819777,-.1597733,.1365314,.1325957,.2176547,.1051154,29,.0109854,.0050319,.0130381
5,2,1,0,.6742787,.530525,.1275158,.6491457,.1292947,.5434372,.1238332,.8679738,-.7651661,-.5012006,-.072019,.1511246,1.699824,.1995063,.087684,-.0090971,.1269551,.2078958,.0645562,-.0416727,.0797939,.0223453,29,.0023353,.0238962,.0619168
6,2,2,0,.3574326,.6117545,.1452916,.6580164,.2523715,.3731627,.0857277,.8164683,-.5420225,-.077717,.1735975,.3517953,1.843663,.1126111,-.0489578,-.1290351,.1033918,-.007411,-.1242111,-.2160879,.2082007,.0241921,29,.0025283,.0222008,.057524
7,2,3,0,.1523547,.6723306,.1065577,.7907341,.2437133,.2872178,.0819055,.8812355,-.6373327,-.4907293,-.3878719,.0175933,1.958797,.2116344,.1671245,.2508952,-.0481291,.0097544,.7554773,.8488053,.0803324,.0203139,29,.002123,.0159639,.0413637
8,2,4,0,.2128176,.8109995,.1087805,.7681871,.197653,.3969703,.0847535,.8685469,-.5420225,-.031197,.1511246,.278958,2.250156,.07525,-.0322114,.0165771,-.0017491,.0108415,-.1376942,.0351178,.2360857,.0937396,29,.0097966,.0048957,.0126851
9,3,1,0,.2917444,.6796104,.1378602,.7225415,.2065884,.4439661,.1095497,.8372922,-.9350651,-.318879,-.077717,.1511246,1.973109,.0279929,.1686136,.1685933,.0280567,.0920103,.2675316,.129127,.1630435,.0209788,29,.0021925,.0311643,.0807491
10,3,2,.000462,.2471672,.836592,.0594494,.8700221,.0842515,.7309949,.0513064,.9156669,-.2318677,.2564851,.3742682,.5565897,2.308486,-.0374619,.0591143,-.0652625,.1006513,-.0512854,.0056843,-.0645972,.2434488,.1091043,29,.0114023,.0172856,.0447883
11,3,3,0,.1367112,1.050024,.0672435,.8849539,.1407697,.6600123,.0555999,.9205758,-.4141892,.1919466,.3742682,.49729,2.857719,.0127319,.064865,.1577032,.0303526,.1161876,.0929694,.2099004,.266567,.1392428,29,.0145521,.0112056,.0290345
12,3,4,.0001953,.1035575,1.250365,.0638977,.8843433,.1613348,.5925319,.0526418,.9180536,-.2543405,.1511246,.3742682,.5413222,3.491616,.0649821,.0773339,.0838213,.0373844,.0527843,.1343543,.0994731,.2615142,.4240074,29,.0443123,.0043752,.0113365
1,1,1,.02782,.5502604,.5244146,.0974627,.5510986,.125171,.2792863,.0635614,.8836635,-1.052848,-.5420225,-.2318677,.1511246,1.68947,-.0656434,.0498015,-.0110838,.0563175,.0455398,.0812937,-.0322025,.5955378,.0109426,31,.0023777,.0297094,.0769794
2,1,2,0,.240211,.7624482,.0952533,.7144583,.1054507,.3419172,.0920293,.832239,-1.23517,.2924955,.4102785,.49729,2.143517,.0418227,-.1330917,-.1390502,-.0518166,-.1028875,-.3735371,-.2728117,.9368786,.013394,31,.0029104,.02811,.0728352
3,1,3,0,.2534433,.7842829,.0654061,.7358133,.0838473,.3017528,.0591456,.8831694,-.2318677,.0865861,.3334461,.5077996,2.190835,.105176,.2679968,.1869173,.2122088,.1096912,.2228285,.2756659,.7382969,.0147618,31,.0032076,.0104109,.0269754
4,1,4,.003575,.1729125,.8666118,.0662346,.7952081,.0954652,.3616994,.0601236,.8858383,-.5420225,.1511246,.3742682,.49729,2.378837,-.018625,-.0237788,-.0137254,-.0294449,-.0334982,-.0424935,.0329383,.5144432,.1574591,31,.0342147,.0047873,.0124041
5,2,1,.0151666,.3653001,.6338611,.0634022,.7281497,.090073,.4502307,.0480518,.8881053,-.4467124,-.031197,.1511246,.3742682,1.884874,.0661643,.0179975,.0524717,.0186538,.0693832,.0150547,.0308227,.5123597,.0471986,31,.0102559,.0227343,.0589063
6,2,2,.0027426,.1810511,.7517869,.0959452,.7697909,.1553276,.4592078,.0828171,.8384538,-.072019,.3001601,.3742682,.5284188,2.120786,.162654,-.0441061,.0489807,.0557512,.0898661,-.2174414,-.0609187,.4601251,.0336626,31,.0073146,.0211214,.0547271
7,2,3,.0031421,.1598531,.8878368,.0606123,.8185093,.0823999,.4035735,.0564668,.8974584,-.7243441,.1511246,.4102785,.49729,2.429868,-.0322357,-.0441766,-.0270761,-.0517199,-.024907,-.0111669,-.0235735,.5318945,.029417,31,.0063921,.0151877,.0393526
8,2,4,.0002107,.1332825,1.000376,.0735282,.8155578,.1255505,.4253362,.0655283,.8755656,-.031197,.278958,.4102785,.5565897,2.719305,.0306691,.0087712,.0614712,.0243494,.0384062,-.0805596,.1292904,.4135412,.0944683,31,.0205273,.0046576,.0120683
9,3,1,.0034036,.205629,.7482826,.0937943,.8030524,.158829,.6019956,.0769595,.8550975,-.1365575,.2564851,.4102785,.49729,2.113367,-.021231,-.1643235,-.0452591,-.0984686,-.0076371,-.2976543,-.1144488,.2712057,.0367357,31,.0079824,.029649,.0768229
10,3,2,.0014965,.1707809,1.026901,.060092,.8596132,.0974205,.6666856,.0524041,.8993474,-.031197,.3742682,.49729,.5926002,2.792398,-.0073845,-.0086288,.0938565,-.0368321,.0337695,.0228266,.2434038,.4370208,.1334956,31,.0290076,.0164451,.0426106
11,3,3,.0010547,.1341668,1.226749,.0577429,.8665552,.1147623,.5816921,.0489074,.9106967,.0175933,.4875969,.5565897,.6619502,3.410125,-.0059759,.0706182,.0936092,.0871183,.1010867,.0194863,.0872158,.3962228,.1223221,31,.0265797,.0106607,.0276228
12,3,4,.0008909,.1029578,1.463102,.0585814,.866798,.1264899,.5511711,.0507872,.9030241,.1511246,.4875969,.5565897,.7107404,4.319338,.0964241,.0074766,.0294863,.0006993,.0218764,.008617,.0149906,.2624117,.3061427,31,.0665226,.0041625,.0107853
1,1,1,0,.7327886,.468633,.1350925,.5124106,.1406692,.4064854,.1197991,.8028952,-.5420225,-.4366621,-.1365575,.0333417,1.597808,.0779581,-.1608448,.1680763,.1722155,.2664812,-.3026156,.1830353,0,.0087292,33,.0014166,.016089,.0416879
2,1,2,0,.4112159,.6517866,.0547793,.7383829,.0897325,.4374042,.0303673,.9485911,-.318879,.0113627,.1919466,.3742682,1.918966,.0238049,.1109375,.1315964,.1894366,.2106745,.108032,.1277708,0,.0156744,33,.0025437,.0152229,.0394436
3,1,3,.0043971,.3284017,.7478374,.0933569,.7536765,.1338004,.4618986,.0735806,.8963516,-.5420225,-.031197,.2464348,.3742682,2.112427,.0023716,-.0802801,-.0726856,-.1436212,-.1103425,-.0548669,-.1190843,.1001031,.0122969,33,.0019956,.005638,.0146084
