wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7700124,.2316952,.131848,.383551,.1473444,.2652656,.0799651,.7795778,-1.012026,-.9474877,-.7243441,-.2543405,1.260735,.3531793,.2828848,.1447366,.1526673,.5158231,.4805902,.0157319,.4715362,.0120921,26,.0014468,.0324644,.0844031
2,1,2,.0123279,.4814322,.4692483,.1006711,.6162851,.1299035,.3182585,.073532,.8929695,-1.072651,-.5420225,-.1853476,.1511246,1.598792,.1238215,.1436467,.0583667,.2269676,.054578,-.0328597,.0400551,.4003638,.0172514,26,.0020641,.0343682,.0893526
3,1,3,.0078232,.298685,.615266,.0829078,.677504,.0447073,.3158576,.0991771,.8315266,-1.23517,-.3597011,-.031197,.2924955,1.850149,.0487642,.0007039,-.0069796,.056565,.0220145,-.1355115,-.1397773,.2748775,.0194118,26,.0023225,.0201347,.0523474
4,1,4,.0042,.2396253,.6551335,.0711422,.7382839,.1060348,.3504419,.0601461,.8605089,-.7243441,-.4550112,-.1853476,.1511246,1.9254,.1423018,.1017767,.0721891,.0890763,.0265618,.0731723,.1085495,.5142945,.147459,26,.0176429,.0056777,.0147612
5,2,1,0,.7434645,.4720995,.1266402,.5928566,.1532322,.497727,.049574,.8685514,-.9474877,-.4366621,-.2055503,.0865861,1.603357,.0903386,.0036554,.0020663,-.4227624,-.3930897,.2288364,.165382,.4020473,.0250226,26,.0029939,.0344968,.0896871
6,2,2,.0021344,.3524723,.5453488,.067455,.6955737,.0969307,.4294189,.0514104,.8404512,-1.112567,-.2543405,-.1365575,.0175933,1.72521,.2638822,.0053014,.0640495,-.1133327,.1038741,.1061524,.0157587,.4112295,.0245389,26,.002936,.0332573,.0864644
7,2,3,.0062293,.250168,.6774666,.0617442,.7660983,.0701239,.4752444,.0589485,.8631365,-.318879,.061972,.1511246,.3742682,1.968884,.0870008,.1411737,.1680178,.0227951,.0838641,.3528491,.2513388,.5926741,.023765,26,.0028434,.0185808,.0483075
8,2,4,.0024357,.199708,.7339171,.068873,.8001419,.1217242,.4987398,.0556843,.875355,-.7243441,-.318879,.0865861,.2561279,2.083225,-.02566,-.0771589,-.0085464,-.0601739,-.0216437,-.1146064,.0491066,.5979607,.0826132,26,.0098843,.0063181,.0164261
9,3,1,0,.3936124,.6398095,.0452649,.8488392,.0928563,.6731227,.0143729,.9628985,-.5420225,-.2318677,-.031197,.187135,1.89612,.1710591,.5166119,.381048,.2623273,-.0148357,.8264743,.8299156,.3152347,.0323746,26,.0038735,.0374095,.0972597
10,3,2,.0004314,.2457508,.8029169,.0609515,.8565639,.1323063,.6348099,.0377025,.9288161,-.6373327,-.1365575,.1511246,.4102785,2.232042,.1017503,.0974159,.1075203,-.0040735,-.0048471,.1246229,.1732953,.334963,.1318199,26,.0157717,.0174225,.0452961
11,3,3,.0016355,.1419048,.9662445,.0430735,.8953168,.1205914,.6099225,.0302543,.942513,-.5420225,-.1365575,.1511246,.4102785,2.628056,.1217411,.0389435,.0108372,.0742633,-.0085539,-.0645229,-.0016099,.4087831,.1287244,26,.0154014,.011347,.0295006
12,3,4,.0005361,.121105,1.150421,.043591,.8782622,.1031343,.5915093,.0353864,.9177745,-.6373327,-.031197,.1735975,.4102785,3.159521,.0337281,.0461051,.0779787,.0649239,.1013158,.0125174,.0174356,.2676243,.3549271,26,.0424656,.0053955,.0140275
1,1,1,.0448368,.8035778,.2480289,.1882207,.3302876,.1743613,.2372936,.2449208,.7107328,-.9193168,-.7651661,-.5420225,-.1853476,1.281497,.3714572,.1941703,.4224033,.9751386,.7632921,.0731093,.2747767,.1639984,.012414,29,.0012886,.0305558,.0794409
2,1,2,0,.4600197,.4905587,.1164959,.5951086,.187891,.2242833,.0556731,.9110218,-.7243441,-.318879,-.1647283,-.031197,1.633228,.1581086,-.014585,.0376898,-.0805977,.0268206,-.0036156,-.0222305,.2281462,.015722,29,.001632,.0323476,.0840994
3,1,3,0,.3323237,.6272816,.1217352,.6606115,.1009496,.2687536,.1320809,.8556516,-1.417491,-.5420225,-.1365575,-.031197,1.872513,.0472526,.1568388,.2277941,.0974474,.2129758,.2539814,.2834955,.3422983,.0155361,29,.0016127,.0189509,.0492699
4,1,4,.0008642,.2327131,.7297043,.0829133,.7538183,.1513075,.3170356,.0621697,.8862916,-.9474877,-.318879,-.1365575,.1919466,2.074467,.1401319,.0659767,.1126105,-.0953979,-.0746755,.1475414,.246689,.2040478,.0997956,29,.0103589,.0053439,.0138933
5,2,1,.0073029,.7112295,.5206228,.1872147,.5825549,.205854,.4742846,.1413069,.8492199,-.5420225,-.5012006,-.2543405,.1511246,1.683076,.1215933,.4021427,.2713269,.2552397,.3535393,.4060566,.2621425,.0632911,.0198104,29,.0020563,.0324687,.0844143
6,2,2,0,.328984,.5958172,.1333786,.6553813,.1912833,.4651366,.1049892,.7486539,-.5420225,-.2135185,.1511246,.2464348,1.814513,.0469553,-.0169879,.04825,-.05102,.0093492,.001599,.0625598,.1524831,.0246794,29,.0025617,.031302,.081381
7,2,3,0,.2131378,.6696643,.1414613,.7437693,.2284647,.3427833,.1178947,.8523847,-.6373327,-.4286939,-.031197,.3742682,1.953581,-.0036086,-.2447772,-.1311712,-.443402,-.3905426,-.336141,.2117323,.0841751,.0220405,29,.0022878,.0174884,.0454674
8,2,4,0,.1843443,.8578236,.1086434,.7835639,.1918187,.4343441,.0898451,.8624902,-.6373327,.0558145,.1919466,.3742682,2.358023,.1634746,.0260669,.0659157,.0234404,.009142,-.0626899,.1223083,.1910971,.0893514,29,.0092748,.0059466,.0154604
9,3,1,0,.3402599,.7091718,.1297452,.7475229,.1504942,.5421503,.1190439,.8534435,-.318879,-.077717,.1511246,.3742682,2.032307,.0751095,.4572834,.6344908,.5553173,.6270743,.4368398,.7727159,.2275024,.021483,29,.00223,.0352102,.0915417
10,3,2,0,.219497,.8468954,.0649901,.8599973,.0851642,.690589,.0593167,.9076391,.0558145,.1511246,.4102785,.5565897,2.332394,.0098186,.1007216,.0528207,.029081,.0103053,.2156106,.1000913,.2217775,.1144025,29,.0118751,.0163982,.0426331
11,3,3,0,.1346374,1.079602,.0693509,.8789097,.0953063,.7293907,.0653126,.9021726,-.4141892,.0865861,.278958,.4920512,2.943509,.026393,.0371869,.1733078,-.0460651,.0721896,.2146299,.3578196,.2385932,.1320944,29,.0137115,.0106799,.0277663
12,3,4,.0001917,.0945544,1.258261,.0539278,.8979155,.1334876,.5970714,.0456195,.9293322,-.4366621,.0865861,.3742682,.5284188,3.519297,.1137799,.0427151,.1153912,.0153812,.0706503,.0479452,.1472337,.2056601,.4326705,29,.0449116,.0050783,.0132028
1,1,1,.0222181,.5817821,.624168,.0994043,.5495626,.1117881,.3281117,.0821773,.8576224,-.5420225,-.072019,.1511246,.3742682,1.866692,-.0630117,.1155285,-.0613309,.1925905,-.00227,.100718,-.0585517,.2142311,.011458,31,.0024383,.0275424,.0716066
2,1,2,0,.2503917,.7301258,.0996329,.6977212,.1319506,.3384588,.0888378,.8177258,.0865861,.3694566,.4102785,.49729,2.075342,.1782432,-.0216087,-.0121548,-.0036474,-.0059913,-.2153776,-.188754,.6903226,.0137967,31,.002936,.0291576,.0758057
3,1,3,.0140437,.2446201,.7843671,.0720516,.7253947,.119127,.2989718,.0568068,.8634864,-.1365575,.1511246,.2689076,.49729,2.19102,.0738731,.1873438,.1566917,.093593,.0783299,.3272761,.248263,.8572316,.0137242,31,.0029205,.017082,.044411
4,1,4,.0028273,.1808582,.8619067,.0679962,.7943953,.1298327,.3796525,.0543433,.8859664,-.5420225,.0558145,.3694566,.49729,2.367671,.0296936,.0273869,.0428446,.0307445,.0261361,.0005931,.0682272,.5391876,.1546829,31,.0329169,.0048169,.0125232
5,2,1,.0131776,.3555482,.6508082,.0870302,.71689,.115575,.4509383,.0712818,.8636172,-.3496507,-.031197,.187135,.4748171,1.91709,-.0001002,.0585887,.0318244,.0144251,.0312461,.1286744,.01841,.4727586,.0461583,31,.0098226,.0292667,.0760895
6,2,2,.0027396,.1942129,.751006,.0742213,.7868392,.1030611,.454661,.0672703,.8669016,-.072019,.2564851,.3742682,.49729,2.119131,.057475,.0123417,.0373169,-.0182748,.0363536,.100756,.0125324,.5856881,.0358062,31,.0076197,.0282151,.0733554
7,2,3,.0038144,.1411792,.8555244,.0929264,.7927379,.0794612,.3906489,.0951399,.8588362,-.031197,.278958,.4102785,.5111274,2.352608,-.0725652,-.0294852,-.0157535,-.0815936,-.0493196,.1884758,.0557253,.6381642,.0290982,31,.0061922,.0157637,.0409835
8,2,4,.001191,.1477603,1.005448,.0689375,.8172973,.1052678,.411255,.0626386,.8876965,-.1365575,.284656,.4102785,.5565897,2.73313,-.0267744,.0313996,.0658001,.0886878,.1046485,-.0628568,.050023,.4945242,.0990971,31,.0210881,.0053602,.0139357
9,3,1,0,.2088204,.7429988,.0707211,.8020255,.109963,.603008,.0603638,.8545533,-.2543405,-.100547,.3742682,.49729,2.10223,-.0078555,-.0281571,.0201251,.0570793,.0719741,-.1727742,-.0652382,.3372949,.0338482,31,.007203,.0317378,.0825141
10,3,2,.0020847,.1711157,1.003779,.0618555,.8586392,.0907987,.700378,.0558804,.8913109,-.031197,.4388067,.5413222,.6619502,2.728573,.0027724,-.0041569,.0695565,.0010488,.0418022,-.0553005,.1333052,.4161588,.1348308,31,.0286924,.014781,.0384287
11,3,3,.0004978,.1129234,1.216015,.0527405,.8719841,.1005915,.5755302,.0466492,.9097222,-.2543405,.4612795,.5926002,.7107404,3.373715,.0381747,.0529928,.0409642,.0381532,.021221,.0774748,.0831915,.378812,.1250045,31,.0266013,.0096267,.025028
12,3,4,.0007526,.1069405,1.447776,.0549719,.8743349,.1213971,.5751986,.0470178,.9101554,-.100547,.4134889,.5413222,.6619502,4.253645,.0909658,.0713678,.0345334,.0696194,.0320027,.0586745,.0121602,.3231996,.3024946,31,.0643716,.0045775,.0119008
1,1,1,0,.7216232,.5281239,.1273035,.3940149,.1308963,.2873772,.11799,.6704467,-.5420225,-.2543405,-.031197,.2564851,1.695748,.0390499,-.1099216,-.0097802,.1445436,.1886057,-.1570185,.0018002,0,.0096522,33,.0015857,.0126634,.0329231
2,1,2,.0023312,.4317233,.6592534,.0645885,.7181871,.0726887,.4774312,.0584348,.9010908,-.318879,-.1365575,.1511246,.3742682,1.933348,-.0353192,.0461231,.115282,.1120153,.1844541,-.0391778,.118317,.0654972,.0182711,33,.0030016,.013406,.0348537
3,1,3,0,.3369049,.791863,.0417658,.775019,.0822063,.403033,.0212188,.9640175,-1.166177,.2644533,.4102785,.5413222,2.207505,.0277706,-.0904453,0,-.0467114,.0576549,-.1056745,0,.0919434,.0112961,33,.0018557,.0078539,.0204192
4,1,4,.0030613,.219008,.8295082,.058448,.7442949,.103635,.3683664,.0457765,.8497139,-.318879,-.031197,.3334461,.4230584,2.292191,.1627817,.2028259,.2722109,.0096739,.0771432,.352079,.4164944,.111521,.1154036,33,.0189585,.0022147,.0057579
5,2,1,.0027437,.4975609,.6561,.0653696,.6304091,.0992004,.3582352,.0318672,.8999403,-.5420225,-.031197,.1229537,.3742682,1.927261,.1148122,-.0319975,-.0943262,.4272274,-.0459035,-.1028896,-.069844,.1426217,.0225218,33,.0036999,.0134562,.0349842
6,2,2,0,.2836304,.7381415,.0616981,.7795439,.1178616,.4479085,.0394615,.9108475,-.2543405,.1511246,.2561279,.3742682,2.092044,-.0141387,.089769,-.0354078,.2166087,-.003453,.0231915,-.0110812,.0959136,.0293793,33,.0048264,.0129727,.0337272
7,2,3,.0035474,.3662921,.7880742,.0622272,.7019701,.1246636,.4062596,.0261381,.872895,-.1365575,-.072019,.284656,.3742682,2.199157,.0891963,-.000086,.0379882,.0171513,.039329,-.0049012,.0294521,.0377462,.0197976,33,.0032523,.0072478,.0188433
8,2,4,.0032101,.1604857,.94703,.0570193,.8176277,.0971963,.4883007,.0493389,.8805835,-.9474877,-.031197,.1511246,.4543109,2.578042,-.0096049,.3232051,.1863493,.0995479,.1031352,.7414902,.2075146,.0734804,.1129377,33,.0185534,.0024645,.0064073
9,3,1,0,.2438127,.7693533,.0564047,.7833307,.0890001,.4772803,.0458952,.8820086,-.5420225,.0558145,.0865861,.3742682,2.15837,.1140473,-.0243296,-.0050792,-.0414788,-.0317324,.0152159,-.0525245,.1533643,.02069,33,.0033989,.0145923,.0379381
10,3,2,.0010887,.1789262,.9743124,.0600801,.8546149,.1186491,.6496567,.0473168,.8992788,-.5092327,.1511246,.3651357,.5284188,2.649345,-.0371828,.0488955,.0546077,.098861,.0957756,-.0167262,.0196518,.0933274,.1120453,33,.0184068,.006796,.0176686
11,3,3,.0016909,.1535127,1.255642,.0496368,.8908098,.0904083,.6852968,.0422428,.9280802,.2741464,.4102785,.49729,.5926002,3.510092,-.0192136,-.0136403,-.0197861,-.159383,-.1604986,.3024473,.368427,.0486107,.1274042,33,.0209299,.0044261,.0115073
12,3,4,.0012652,.1299835,1.484544,.0519563,.8787771,.0988882,.6613144,.0449445,.9112668,.1511246,.3742682,.5284188,.7107404,4.412954,-.0285339,.0625889,.0706114,.0818527,.0750102,-.0305319,.1040151,.102919,.4006012,33,.0658107,.0021046,.0054717
1,1,1,0,.7238805,.6538609,.0957708,.5011623,.1282739,.3481289,.0105599,.9023577,-.5420225,-.031197,.0865861,.2564851,1.922951,.0035815,.1240388,-.056272,.10794,.0510122,.2100837,-.0910343,.1205913,.0069598,35,.0017246,.0187805,.0488267
2,1,2,0,.3080064,.7804115,.062814,.6771129,.1098914,.4007177,.0418598,.8001364,-.4907293,.4102785,.4102785,.5284188,2.18237,.0118046,.0040994,-.0045659,.0116806,.0043201,.0005655,-.0172714,.2933907,.0100115,35,.0024807,.0198818,.05169
3,1,3,.0029642,.2249022,.9004926,.033035,.8443584,.0503207,.5964234,.0280194,.9162992,.1919466,.3694566,.4102785,.5926002,2.460815,-.0825361,-.1824825,-.1554469,-.2510147,-.2286304,0,-.0053597,.179035,.0089995,35,.00223,.0116478,.0302827
4,1,4,.0016762,.1997295,.9403952,.070631,.8257857,.1207252,.5473856,.0581286,.8952681,-.5420225,.1511246,.2311673,.49729,2.560993,.0653943,-.0278431,-.0182845,-.0258964,-.03311,-.0546472,-.0067643,.2488759,.1227229,35,.0304092,.0032845,.0085393
5,2,1,.0054279,.4672576,.7273811,.0799454,.7470247,.1208538,.5843781,.0440654,.8896787,-.3597011,.0865861,.1511246,.4102785,2.069653,.1857014,.056422,.0804434,.2006249,.2562171,.0282366,.0296444,.1863319,.0388628,35,.0096297,.0199562,.0518835
6,2,2,.0013259,.2391244,.8560632,.0686706,.8059998,.0573521,.6050999,.0722277,.8691376,-.072019,.2564851,.4102785,.5284188,2.353876,.0882201,.0377944,.0581364,-.069988,-.0522519,.034735,.0469165,.2588266,.0266714,35,.0066088,.0192391,.0500192
7,2,3,0,.1735709,.8962902,.0670048,.8375263,.0785354,.5922237,.0645831,.8890459,-.2543405,.1511246,.3742682,.5284188,2.450495,-.0957304,.0693631,.0828384,.0579998,.1246135,.174736,.0229192,.0922012,.0176253,35,.0043673,.0107489,.0279456
8,2,4,.0007709,.1680143,1.062225,.0603892,.8540186,.0945995,.6567965,.0534807,.8938463,.0770166,.3742682,.4102785,.5565897,2.892802,.03962,-.0660211,-.0369985,-.0693407,-.0514467,-.0785161,-.0183899,.1514168,.0902283,35,.0223574,.003655,.0095024
9,3,1,.0031483,.2347849,.8637487,.0896315,.8215498,.0945298,.6489278,.0881285,.874514,-.031197,.1511246,.3742682,.49729,2.372036,-.0461959,.004783,.0805653,.036969,.0829605,-.0749592,.0930543,.2397883,.0389873,35,.0096606,.0216412,.0562643
10,3,2,.0004,.1561774,1.111127,.0516585,.8912551,.0906174,.7202716,.0444479,.9229013,.1511246,.3742682,.4666415,.6154302,3.03778,-.0123256,.0369082,.0735957,.0304736,.0610208,.0392603,.0975083,.1900725,.1340734,35,.0332217,.0100788,.0262035
11,3,3,.0010003,.1127334,1.360312,.0420296,.9102604,.1072863,.675099,.0337382,.9401394,-.2055503,.4102785,.5565897,.6901211,3.897408,.1130763,.1273735,.1399837,.0687388,.0569383,.1899726,.2489155,.1887792,.1383708,35,.0342865,.0065642,.017066
12,3,4,.0005297,.1179099,1.568499,.0381822,.9157196,.1013305,.687907,.0297411,.9461715,.0333417,.4102785,.5565897,.7107404,4.799439,.0223049,.0402366,.0600255,.065473,.1053464,.0175676,-.0178986,.1584021,.3664871,35,.0908109,.0031212,.0081148
1,1,1,.0075033,.4022287,.6559694,.0561638,.7522269,.0717003,.4816494,.0457095,.9342933,-.1647283,.1229537,.1735975,.4102785,1.92701,.1217316,.1586202,.2040133,.122716,.2112576,.1774821,.1420055,.3452895,.0166599,43,.002527,.0227823,.0592308
2,1,2,.003393,.2629877,.7758192,.0537304,.7995359,.101214,.453285,.0367869,.9230884,-.7651661,.3052753,.4102785,.49729,2.172371,.0480259,.0784791,.0581369,.1509156,.0733413,.0324801,.0358343,.3275374,.0193814,43,.0029398,.0241182,.0627042
3,1,3,0,.2389598,.8208023,.0944414,.7657063,.0961183,.4798343,.0939149,.8554676,.1511246,.1511246,.3334461,.49729,2.272322,.1364088,.1047538,.1402954,-.0140018,-.0273932,.0229818,.2972279,.5711803,.0183386,43,.0027817,.0141297,.0367354
4,1,4,.0007797,.1648957,.8969088,.0718929,.8189898,.1297232,.5159711,.060474,.8788224,-.1853476,.1511246,.3742682,.49729,2.452012,.0333669,.036586,-.0018061,.050241,-.0102139,.0030062,.005621,.509972,.1540848,43,.0233721,.0039844,.0103588
5,2,1,.0042937,.3488975,.7187387,.1079044,.7141562,.0933231,.5247049,.1157178,.8156749,-.318879,.1511246,.3334461,.4543109,2.051844,.0446497,-.0278401,-.0489182,-.0594581,-.074961,.0030101,-.0387178,.2941399,.0443331,43,.0067246,.0242085,.062939
