wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.7379426,.881294,-.2805955,.1416315,.3456772,.146458,.280834,.1057987,.8270839,-1.859226,-1.29961,-1.079068,-.760614,.7553338,.3851626,-.1260646,-.0305581,.3105057,.3732645,-.154027,-.0528508,.2359967,.0308249,26,.0036266,.0259105,.0940039
2,1,2,.6042969,.5285257,-.0457812,.0877861,.5627494,.0875262,.3207135,.0880775,.8340734,-2.146908,-1.453761,-.9429356,-.5782924,.9552509,.1939061,.070784,.1900988,-.0906793,.0883222,.1769889,.1404335,.2378429,.0546905,26,.0064345,.0258087,.0936347
3,1,3,.4979934,.4622979,.1020461,.1063929,.6041299,.124255,.3781152,.0910357,.7984495,-1.676905,-1.166079,-.878397,-.5782924,1.107435,.1406553,.0228713,-.0297778,-.039315,-.0331984,.0694863,-.0975568,.2217108,.0537767,26,.006327,.0140695,.0510446
4,1,4,.4164237,.3350149,.2204493,.0909613,.6949064,.1103801,.4426809,.0811782,.8219759,-1.859226,-1.117289,-.760614,-.4241417,1.246637,.1191725,.0145724,.0282107,.0347123,.099652,.0269244,-.0318498,.1493693,.1941232,26,.0228391,.0087621,.031789
5,2,1,.6808481,.7781815,-.1264542,.1258592,.5767235,.1252122,.5044668,.1281288,.8302134,-1.559122,-1.27144,-.9837575,-.5907149,.8812144,-.0924077,.1188262,.2782568,.136362,.2381825,.0995667,.3139096,.1561883,.035816,26,.0042138,.0300024,.1088493
6,2,2,.5076288,.4665472,.0823285,.1029707,.6233241,.1274294,.4066867,.0815796,.8127909,-1.453761,-.9837575,-.801436,-.5782924,1.085812,.0436702,.072022,.1107708,-.0513089,.0866611,.1667801,.1037428,.2070463,.0433728,26,.0051029,.0263023,.0954255
7,2,3,.3535014,.3151935,.2886492,.0900731,.7324015,.13704,.4915809,.0684558,.8432431,-1.859226,-1.27144,-.8167034,-.2906103,1.334623,.0351269,.0928734,-.0081776,-.0108645,-.0466454,.2413011,.0011877,.1988294,.0316685,26,.0037259,.0157093,.0569939
8,2,4,.2928462,.280486,.3963992,.0884788,.7285261,.128829,.4637535,.0727492,.8317416,-1.816667,-.760614,-.4729319,-.1082888,1.486463,-.0092299,.0261549,.0121668,-.0585634,-.0100791,.1473456,.0291706,.2348046,.090401,26,.0106359,.0074798,.027137
9,3,1,.3691204,.5918847,.3632084,.154111,.6503857,.1455821,.5583484,.1664805,.7838664,-1.079068,-.760614,-.2906103,-.0674668,1.437936,.4353576,.4300804,.1155283,.5944251,-.139413,.3586981,.184883,.119442,.022776,26,.0026797,.0323141,.1172363
10,3,2,.323221,.3718038,.4972969,.078167,.8023635,.1059807,.6630285,.0617052,.8848302,-1.453761,-.5374704,-.2497884,-.0335653,1.644271,-.0070239,.0304112,.0374223,-.0669865,-.0803654,.142052,.2277107,.1764833,.130013,26,.0152964,.0196421,.0712619
11,3,3,.2090456,.2465388,.7192714,.0710157,.8132144,.0747583,.6103311,.0697911,.8795996,-1.27144,-.5374704,-.2906103,-.0674668,2.052937,.3876743,.1846154,.1428425,.0244581,.0356303,.5073877,.1718622,.1935001,.0986609,26,.0116077,.0104794,.0380195
12,3,4,.1217708,.2351725,.9926448,.0740571,.8341993,.1352787,.6278328,.0552324,.8976538,-1.166079,-.450459,-.1627769,.0660646,2.698362,.0668773,.1774103,.3283622,.2020251,.3892846,.1634997,.2483519,.1497539,.2138765,26,.0251631,.0052034,.0188781
1,1,1,.5266661,.777044,-.2906786,.1586143,.3623893,.1799778,.3126156,.0841584,.5358599,-2.013377,-1.859226,-1.453761,-1.166079,.747756,.1253134,.0194035,.1547327,-.0921435,.0286229,.0395005,.1835735,.0855765,.029744,29,.0038003,.0174222,.0632081
2,1,2,.6013258,.6090931,-.0052278,.0958414,.5787695,.1030351,.3998406,.0846325,.8575684,-1.453761,-1.048296,-.8502261,-.4729319,.9947858,.1417032,.1333602,.0900885,.0352612,.012016,.1737044,.0391802,.0734223,.0460886,29,.0058886,.0173538,.0629599
3,1,3,.4999,.32801,.1644714,.0969052,.730071,.1220515,.4714163,.0846308,.8563249,-1.453761,-.8967462,-.6960755,-.4729319,1.17877,.0678696,.1642091,.1271772,.1345267,.1603771,.2631542,.0723123,.0737305,.0441467,29,.0056405,.0094603,.0343223
4,1,4,.3508611,.3088654,.339064,.0867519,.7471622,.105617,.5183961,.0783212,.8493968,-1.27144,-.6805712,-.403939,-.1627769,1.403633,.0377175,.025599,.0151669,-.0819418,-.0742961,.0782174,.0546161,.049581,.1594653,29,.0203745,.0058916,.0213749
5,2,1,.6651478,.7235243,-.0779697,.1318513,.5931253,.1686437,.5007436,.0355674,.8348839,-1.453761,-1.00845,-.8502261,-.6960755,.9249924,.0667248,-.277043,.0035048,-.0978432,-.0284664,-.3512143,.0587792,.0388321,.0374146,29,.0047804,.0201736,.0731902
6,2,2,.4272776,.4028778,.2187306,.0948422,.6942128,.1130831,.4735564,.082535,.8430895,-1.453761,-.760614,-.6552535,-.2906103,1.244496,-.0369182,.0291459,.0823314,.0223553,.000427,.0082126,.143457,.0766183,.0535974,29,.006848,.0176857,.064164
