wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.6787285,.3659403,.0987646,.4861599,.1174524,.2854089,.0592841,.9102728,-1.129809,-.8297046,-.3597011,-.031197,1.441869,.1842863,.4119705,.1985811,.1904363,.1364445,.6311275,.1723242,.3688056,.0122182,26,.0014455,.0255709,.0702378
2,1,2,.0103716,.4358352,.4792652,.086176,.643379,.106718,.3357583,.0703067,.8810257,-1.072651,-.7243441,-.4084912,-.031197,1.614887,.1366705,.2194716,.0905658,.1839911,-.008646,.0096478,.1007047,.5060401,.0194513,26,.0023012,.0420875,.1156052
3,1,3,.0049396,.2855476,.6074442,.0730732,.7194544,.1189574,.3762583,.0547345,.8566207,-.6598055,-.3597011,-.2055503,.1511246,1.835734,.0617979,-.0395059,-.0754985,-.0410178,-.0784171,-.0089396,-.0678303,.3813184,.0200704,26,.0023745,.0219245,.0602218
4,1,4,.00206,.2581059,.6240333,.0749885,.719826,.1091667,.3635443,.0630978,.8437769,-.8297046,-.4084912,-.1647283,.1511246,1.866441,.117896,.0303468,.0826219,-.0246116,-.0070699,.0753536,.189289,.4453238,.1400691,26,.0165711,.0056007,.015384
5,2,1,0,.7196007,.4738713,.1060846,.5851032,.1158473,.4691547,.0810302,.8826667,-.9474877,-.5012006,-.1365575,.1511246,1.6062,.0133082,.5413111,.2859668,.0460398,.0778023,.6102325,.251994,.3888303,.0251206,26,.0029719,.0294744,.08096
6,2,2,0,.308328,.5887519,.0870743,.7774467,.1671703,.5274972,.0513698,.8888672,-1.33048,-.2543405,.0473731,.1919466,1.801738,.1716829,-.0260746,.1213218,-.023119,.2176626,-.0451266,-.0261799,.4614682,.0240779,26,.0028486,.0231154,.0634931
7,2,3,.0054339,.2618475,.6648821,.0597658,.7785358,.0445005,.4642736,.0651809,.8900152,-.3878719,-.1365575,.0918249,.2381359,1.944261,.1634365,.1427916,.2593202,-.1133629,.0556387,.7824318,.3195364,.3711217,.0234263,26,.0027715,.0211842,.0581883
8,2,4,.0059721,.2054132,.7361316,.0762412,.7829302,.1631377,.3924194,.053777,.8838834,-.8043869,-.2318677,-.031197,.1511246,2.087843,.0204807,-.0260396,.0292416,-.0830509,-.0555891,.006376,.1612142,.4975617,.0879382,26,.0104037,.0067183,.0184538
9,3,1,0,.4268968,.6230248,.0620281,.8211545,.0999987,.6795591,.0337444,.9266271,-.6373327,-.1365575,.1511246,.1919466,1.86456,.096314,.2039414,.347657,.123634,.1271612,.324577,.5830614,.406278,.0293888,26,.0034769,.0345511,.0949044
10,3,2,0,.2148874,.8128964,.0542387,.8578313,.1399023,.6070386,.0307923,.9264739,-.5420225,.0329844,.1511246,.4102785,2.254428,.1121638,.0180723,.0605485,.0429736,.0367876,-.0273294,.0628494,.3276072,.1199661,26,.0141928,.0193393,.0531208
