wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7356013,.2434861,.0821457,.4099698,.0805398,.2514943,.0866138,.8508748,-1.101638,-.8297046,-.5420225,-.2543405,1.275689,.4023667,.2948243,.1359218,.2679175,.1032623,.2843861,.0929176,.3865213,.0125991,26,.0015097,.0273761,.0820977
2,1,2,.0114519,.4143471,.5097622,.1252581,.6499876,.1346756,.4096681,.1185953,.8200127,-1.072651,-.6373327,-.1365575,.1511246,1.664895,.0839155,.0351183,.0045079,.0836964,.0129714,-.112243,-.0256794,.3412569,.0178836,26,.002143,.0256304,.0768625
3,1,3,.009897,.2786754,.5979225,.0735445,.7269768,.0716351,.3984112,.0742822,.8539143,-.6598055,-.4619798,-.031197,.1511246,1.818337,.0514881,.0416651,.0020308,.0175786,.0266879,.0977028,-.1618765,.2863897,.0196881,26,.0023592,.0119965,.0359761
4,1,4,.00117,.2239066,.6514528,.0762325,.7306094,.1170174,.3542036,.0644659,.8392041,-.9474877,-.3597011,-.1365575,.1511246,1.918326,.0753014,.1111033,.109499,.0623269,.0434119,.1454393,.2022119,.5054629,.1411355,26,.0169121,.0060505,.0181449
5,2,1,0,.6659032,.4324972,.0971203,.6248041,.1166125,.4879304,.0582694,.8976133,-.9474877,-.5420225,-.2543405,-.031197,1.541101,.0717525,.0401379,.1884626,.1630182,.1818735,.0017541,.2329271,.4093741,.0236193,26,.0028303,.0275434,.0825994
6,2,2,.0020751,.2929958,.6061509,.0998433,.7150053,.1921213,.3296065,.0616015,.8747219,-.7243441,-.2543405,.0175933,.1919466,1.833361,.1071272,-.0203824,.1088821,-.1021482,.1385985,.045991,.0084398,.4193616,.0250371,26,.0030002,.0226992,.0680723
7,2,3,.0095577,.1837952,.6809644,.0529861,.7947681,.0336241,.4547539,.0573461,.8713334,-.2543405,-.1365575,.0865861,.2564851,1.975782,.0405111,.0935017,.0669952,.0065582,-.0205586,.3928499,.3661022,.3881328,.0230715,26,.0027646,.0181366,.0543895
8,2,4,.0064428,.1969501,.7283103,.0665338,.7910219,.1133667,.4561101,.0550479,.8731598,-.7651661,-.318879,-.031197,.1511246,2.071577,-.0610138,-.0304808,-.0328517,-.00298,-.0314141,-.0861008,-.0100577,.438383,.0880325,26,.0105488,.0057587,.0172695
9,3,1,0,.3643981,.6124136,.0448581,.7973362,.0738401,.5839955,.0282424,.9196469,-.7243441,-.5420225,-.1563601,.1511246,1.844879,.1236458,.1037537,.2494732,-.0704671,.1217826,.3482171,.4801347,.3851863,.0300316,26,.0035987,.0330907,.0992352
10,3,2,0,.2259773,.8034235,.0608778,.8552109,.1235753,.627269,.0425731,.9217589,-.6598055,.0329844,.1511246,.3742682,2.233173,.0572298,.061826,.0637479,-.0104837,.0414286,.1497664,.0421697,.3126581,.1286331,26,.015414,.0182634,.0547698
11,3,3,.0018592,.1451811,.9938099,.0477227,.886275,.0887012,.6330167,.040763,.929288,-.5420225,-.072019,.2689076,.4102785,2.701508,.1257641,.0046518,.0237971,.054176,.0831283,-.0544838,-.074904,.3389874,.1301798,26,.0155993,.0110589,.0331644
12,3,4,.0011786,.1257174,1.129619,.0517778,.8670254,.1185489,.5469115,.0421764,.9130562,-.5420225,-.072019,.1511246,.4102785,3.094476,.0823838,.0912481,.1017543,.0880596,.1044862,.0992032,.069707,.3263486,.3600889,26,.0431491,.004782,.0143407
1,1,1,.0168955,.7979237,.3315567,.1598686,.2573538,.1295813,.2001284,.2794614,.4833157,-1.012026,-.5420225,-.318879,-.1365575,1.393135,-.0807097,.0715546,.1073796,.3639554,.2703623,.0077146,.0709553,.1656371,.015323,29,.0016101,.0245212,.0735361
2,1,2,0,.3914816,.569797,.1367219,.6032018,.1827588,.23193,.1071047,.8420542,-.5420225,-.318879,-.031197,.2311673,1.767908,.0845062,.0988385,.1546973,.1506598,.2263952,.08994,.0798229,.2314594,.0158374,29,.0016642,.0229575,.0688469
3,1,3,0,.3353276,.6620043,.1610271,.6004626,.155597,.2253624,.1637667,.7897009,-.7243441,-.1365575,.1919466,.2311673,1.938674,.0553768,.0179149,.0671722,.0220786,.0713664,.0151266,.0472326,.3650766,.0144778,29,.0015213,.0107454,.0322243
4,1,4,.0015456,.2205364,.7502642,.0765802,.789185,.1464965,.3700952,.0567985,.9077595,-.9474877,-.1647283,-.1221687,.2564851,2.117559,.1454972,-.0279193,.0163925,-.1794525,-.1327462,.0550494,.016946,.1827333,.0971559,29,.010209,.0054196,.0162526
5,2,1,0,.6709558,.5206018,.1114106,.6677272,.1232656,.547559,.0872371,.9127629,-.7651661,-.5420225,-.2543405,.1511246,1.68304,.7398953,.1717319,.1779258,0,.9037503,.145385,.1118144,.1369803,.0212758,29,.0022356,.024671,.0739855
6,2,2,.0099897,.3941689,.6042784,.174961,.6128993,.2504543,.3567776,.1258432,.7795385,-.5420225,-.031197,.1511246,.3334461,1.829931,-.0103527,-.1262894,-.1009933,.0813694,.1173919,-.1668049,-.163265,.2515099,.0249504,29,.0026218,.020332,.0609734
