wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7614766,.2959701,.1061504,.3699681,.1214095,.2333048,.0574366,.8062605,-1.012026,-.8297046,-.6290339,-.1673291,1.34443,.1425918,.186656,.3401372,-.2182125,.2236207,.3772904,.4458719,.3274895,.011095,26,.0013283,.0383476,.0913118
2,1,2,.0226923,.4283729,.5209243,.0990918,.6532105,.1590312,.323768,.0541738,.9000922,-.8297046,-.5420225,-.072019,.1511246,1.683583,.0578717,.03107,.0865173,.2215278,.1154178,-.1509905,.1365856,.5118582,.0186847,26,.0022369,.0355192,.084577
3,1,3,.0116574,.2383011,.6710396,.0734846,.7305989,.0392266,.3995166,.0842023,.8341795,-.4619798,-.031197,.0175933,.1919466,1.95627,.0514014,-.0874148,-.041528,-.0991631,-.0420737,-.0122018,-.0919637,.2934298,.0216755,26,.002595,.0173302,.0412659
4,1,4,.005292,.2345648,.6495082,.0743707,.723435,.1010261,.3775865,.0662022,.829419,-.7651661,-.5420225,-.1958572,.1511246,1.914599,.2142628,.0382725,.0401038,.0452341,.0439108,.0249728,-.0245021,.5283145,.1389612,26,.0166364,.0052989,.0126176
5,2,1,0,.6815869,.497264,.0828817,.6407946,.095409,.5249537,.0560661,.8887607,-.7243441,-.318879,-.1773794,.1511246,1.644217,.2649015,.257505,.1635475,-.3379498,-.2817154,.3812312,.1000631,.424596,.0259527,26,.003107,.0325227,.0774417
6,2,2,.0099844,.2805645,.5794803,.0973457,.7149475,.1930054,.3927009,.0600405,.8406168,-.7243441,-.1365575,.0558145,.3742682,1.78511,.1129823,.0056137,.167593,-.0696651,.175902,.0448862,.0727126,.3832887,.0242483,26,.002903,.0305076,.0726435
7,2,3,.0064744,.2349936,.667935,.0428587,.7451102,.0694659,.3056996,.0346856,.8800878,-.3878719,-.1365575,.0918249,.2564851,1.950206,.0936128,.1425087,.1160767,-.0051336,.0361087,.3352948,.2139914,.6528388,.0210645,26,.0025218,.0180691,.0430254
8,2,4,.0037196,.1920775,.7440114,.0700341,.7930067,.1279668,.4194354,.056261,.8818204,-.8043869,-.318879,-.031197,.1919466,2.10436,-.0265708,-.053462,-.030532,-.0485151,-.0142423,-.0491475,-.0526541,.2918414,.08548,26,.0102336,.0062435,.0148668
9,3,1,0,.3842093,.6228362,.0467547,.8264538,.0752144,.6418114,.0289978,.9416574,-.5420225,-.2543405,-.072019,.1511246,1.864208,.3072339,.1716249,.093828,.2555068,.1466051,.1367885,.1271928,.3346216,.0328992,26,.0039387,.0399976,.0952408
10,3,2,.0004168,.2209275,.7962328,.0627195,.8497404,.1359974,.5951053,.0419395,.9219493,-.6598055,-.1365575,.1511246,.3742682,2.217173,.1389119,.0518425,.0738045,.0334782,.0459561,.0178335,.0633554,.3595211,.1287345,26,.015412,.019967,.0475447
11,3,3,.0026781,.1505147,.9780324,.0495314,.8937986,.1194381,.6659302,.0371451,.9341731,-.5056549,-.031197,.187135,.4388067,2.659219,.0558971,-.0664721,.0061427,.0070716,.0559489,-.1728165,-.0696712,.4040684,.1325293,26,.0158664,.012366,.0294455
12,3,4,.000924,.1225784,1.167961,.0479768,.8751273,.1189624,.5847612,.0380599,.9156923,-.2543405,.0918249,.238381,.4102785,3.215429,.0713167,.0248408,.0249683,.047212,.0360686,-.0163615,-.0251125,.298949,.358675,26,.0429404,.0045251,.0107749
1,1,1,0,.8251355,.3044989,.0898934,.3281066,.1089438,.2091335,0,.8895069,-1.012026,-.5420225,-.5012006,-.2543405,1.355945,.1487206,.2317814,.1902299,-.1087416,.1191274,.2336663,.1826292,.170053,.013632,29,.001413,.0335842,.0799695
2,1,2,0,.3710448,.5107233,.1150703,.6329276,.1049173,.248794,.1210599,.8595427,-.7243441,-.3878719,-.1647283,-.031197,1.666496,.1905969,.1507551,.14647,.4080615,.3764449,.0652231,.0732644,.1119142,.015452,29,.0016017,.0311072,.0740713
3,1,3,0,.357361,.6314992,.0764404,.7027527,.1305744,.2706917,.0463374,.9430147,-.1365575,-.1365575,-.031197,.0045211,1.880428,.0886654,.1395195,.1684222,.0768972,.2727728,.1453757,.1516264,.2737333,.0127777,29,.0013244,.0151775,.0361401
4,1,4,.0004172,.2044819,.7216417,.0774737,.7982686,.1422441,.3958375,.0608249,.9017104,-.5012006,-.2828687,-.1365575,.1511246,2.057809,.0948626,-.030459,-.0036969,-.1223598,-.1111175,-.0095591,.0597599,.1854864,.1025927,29,.010634,.0046407,.0110503
5,2,1,.0192824,.6633763,.5456333,.1308436,.6270637,.0993529,.5399377,.1929014,.798761,-.5420225,-.1365575,-.031197,.1511246,1.725701,-.0661829,.009441,.0522327,.0369061,-.0594959,.0105876,.0664549,.1512329,.0208751,29,.0021638,.0284828,.0678223
6,2,2,.0052514,.3625458,.5836866,.1411057,.6109811,.2050487,.4541127,.1047388,.7001985,-.5420225,-.1365575,-.031197,.2464348,1.792635,.0561139,-.0699924,-.0453564,-.0503077,-.130911,-.1360679,.0122493,.2086207,.024181,29,.0025064,.0267181,.0636201
7,2,3,0,.1702665,.7005664,.1351834,.7822686,.2209181,.4534898,.1175901,.849736,-.4907293,-.3878719,-.1958572,.0865861,2.014894,-.1728477,-.2036085,-.195194,-.179633,-.2124406,-.2522947,-.0923003,.2417582,.0187207,29,.0019405,.0158246,.037681
8,2,4,0,.1918523,.8279202,.0888183,.7944033,.1836437,.3825779,.066307,.8921697,-.2543405,.0558145,.1919466,.3742682,2.288554,.1403614,.049129,.1566917,-.0121406,.0785409,.0651782,.1708937,.2453899,.085172,29,.0088283,.005468,.0130201
9,3,1,0,.2869387,.6634361,.1507103,.7179323,.1996975,.4574289,.1309977,.8227599,-.1365575,.1023344,.1511246,.278958,1.941452,.083781,.0830774,.1436105,.0258614,.0789362,.2937827,.2237744,.2264695,.0206894,29,.0021445,.0350293,.0834105
10,3,2,.0008967,.2340074,.8306725,.067148,.85126,.0908999,.6812248,.0598919,.903205,-.2796583,.1919466,.3742682,.49729,2.294862,.1145299,.1013877,.0479719,.0088105,-.0540139,.1991086,.0739846,.1645058,.1066414,29,.0110537,.0174868,.0416389
11,3,3,0,.1326344,1.06522,.0629828,.8812248,.0791745,.68939,.0605068,.9105594,-.318879,.1511246,.3742682,.5565897,2.901477,.0858279,.149908,.2241729,.0520781,.1015446,.1768082,.3407044,.2336358,.1371741,29,.0142185,.01083,.025788
12,3,4,.0003754,.0960469,1.251567,.0573518,.8930143,.1490093,.5916032,.047613,.9250398,-.318879,.1511246,.3742682,.49729,3.495817,.1672516,.0197971,.1100461,-.0152838,.0453583,-.0064438,.1407214,.2208865,.442092,29,.0458242,.003963,.0094365
1,1,1,.0322878,.4534716,.5424331,.0847491,.6245275,.0892268,.3418536,.0810339,.8590709,-.9474877,-.2543405,.0558145,.2156631,1.720187,-.0396308,.1507659,.0043334,.1585934,.0317862,.1769243,-.0073351,.4711771,.0113072,31,.0024294,.0331911,.0790334
2,1,2,0,.2595517,.7587698,.0980061,.6887426,.1209898,.2960911,.0899496,.82638,-.031197,.2924955,.3742682,.49729,2.135647,.1231515,.1647023,.114905,.1461491,.1324099,.2536459,.0056444,.8689755,.0130813,31,.0028106,.0307431,.0732042
3,1,3,.006752,.2204813,.8048671,.0625184,.7565069,.1229757,.2594466,.0454185,.8970969,-.2318677,-.031197,.1919466,.3742682,2.236399,.3517391,.2826814,.2478932,.2661579,.1849036,.2284684,.2885029,.8377254,.0137084,31,.0029453,.0149998,.035717
4,1,4,.0032013,.1742623,.8736229,.0642882,.7991425,.1065372,.3751704,.055372,.8886169,-.5420225,.1511246,.3694566,.49729,2.395574,-.0292335,.0707082,.0275743,.0707049,.0485675,.1090547,-.0017296,.5638301,.1522265,31,.0327068,.0045864,.010921
5,2,1,.0233992,.3396716,.6302705,.0540762,.7513786,.0803737,.4517881,.0405489,.9054874,-.318879,.1511246,.187135,.4102785,1.878119,.0435231,.0315373,.0255355,-.0374032,.0241689,.136023,-.0108908,.3989461,.0455694,31,.0097909,.0281494,.0670283
6,2,2,.0020392,.2195685,.7476592,.0882625,.7485195,.1249393,.4014052,.0779437,.8461775,-.1365575,.2564851,.3742682,.4796287,2.11205,.0732802,.0838175,.1261514,.0896974,.1018896,.0628238,.1403045,.5247322,.03609,31,.0077541,.0264053,.0628753
7,2,3,.0007111,.1498056,.8411119,.0723,.7926027,.0729359,.3444999,.072188,.8715591,.1511246,.278958,.4102785,.49729,2.318944,-.0842949,.0330975,.018207,.046093,.0441933,.114837,.0267017,.5497928,.0294956,31,.0063373,.0156394,.0372399
8,2,4,.0011877,.1300324,1.012184,.0625036,.8347313,.1071317,.4389755,.0558331,.8938842,-.072019,.2942255,.4388067,.5926002,2.751603,.0452502,-.0114413,.0825061,-.0327284,.0703195,.0456212,.0682199,.5200594,.1001165,31,.0215106,.005404,.0128677
9,3,1,.003157,.2165504,.7443641,.0871383,.8140555,.1462704,.6115838,.0707938,.8700199,-.1365575,-.031197,.3334461,.49729,2.105102,-.0930522,-.0604225,-.075022,.1309462,-.0176364,-.2645619,-.1285806,.3287939,.0355703,31,.0076425,.0346193,.0824341
10,3,2,.0024201,.1652686,1.010627,.0627467,.8593131,.1133836,.6611444,.0527211,.8985485,-.031197,.2924955,.4875969,.5926002,2.747323,.0232675,-.0225436,.0354414,-.0218036,.0221531,-.0420809,.0570809,.4035207,.1316369,31,.028283,.0172821,.0411515
11,3,3,.0009565,.1279626,1.25276,.0536537,.8743576,.0951082,.6112574,.0475707,.9129649,-.031197,.4528382,.5565897,.7107404,3.499991,.111037,.0863588,.1284259,.0538099,.087879,.1483766,.1825506,.347764,.1260819,31,.0270895,.0107032,.0254861
12,3,4,.0012489,.1183329,1.449771,.0533107,.8670363,.1057535,.5762306,.0462721,.9060668,.1511246,.4388067,.5565897,.7107404,4.262138,.082917,.086952,.039933,.0562487,.0172396,.1506253,.0501034,.3122083,.305116,31,.065556,.0039166,.009326
