wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7094568,.2660071,.1105567,.4669148,.1259794,.2949097,.0728971,.8869218,-1.275992,-1.012026,-.7243441,-.2543405,1.304744,.1009972,.1890655,.0307153,.1364427,.0101587,.2049801,.0226471,.3033273,.0125198,26,.0015002,.0393322,.1058915
2,1,2,0,.4584071,.454882,.1016248,.6134304,.1355288,.2983566,.0729282,.8801106,-1.072651,-.5420225,-.318879,-.031197,1.575987,.2505033,.0441166,.1258032,.1264195,.1397281,-.0809836,.0518298,.4836054,.0201349,26,.0024127,.0326155,.0878086
3,1,3,.0069624,.2193662,.6214361,.0762326,.7232796,.0599044,.3807424,.080821,.8195361,-.6373327,-.4619798,-.1365575,.1511246,1.8616,.141101,-.0023224,.0565224,-.0418058,.0038103,-.0361862,.2336819,.5935074,.0196831,26,.0023585,.0183319,.0493537
4,1,4,.0041581,.2377756,.660612,.0671104,.7412761,.1123777,.3483135,.0529893,.8638607,-.8297046,-.318879,-.1365575,.1511246,1.935977,.118715,-.0458031,.0222962,-.0313812,.002344,-.0857228,.0228061,.4064673,.142138,26,.0170318,.0065732,.0176965
5,2,1,0,.6796434,.4496515,.1387441,.560769,.1532194,.4298413,.1080345,.8385351,-.9474877,-.5420225,-.2951625,.0865861,1.567766,.319804,.1274374,.1269484,-.331624,-.1872092,.2613491,.1986976,.3162603,.0252977,26,.0030313,.0299921,.0807456
6,2,2,.0050419,.332554,.5546186,.0789134,.7327973,.1378904,.4446589,.0495282,.8763617,-.7243441,-.5420225,-.2543405,.0558145,1.741277,.2967454,.0365631,.1697524,-.1354695,.1763226,.1609641,.0228343,.288627,.0224904,26,.0026949,.0300003,.0807679
7,2,3,.0110035,.2416649,.6728121,.0482897,.7618511,.0737449,.4133453,.0401776,.8729123,-.2543405,.061972,.1511246,.3694566,1.959741,-.0008848,.1197396,.1235253,-.0310176,.0056235,.5241364,.3114889,.4238929,.0223613,26,.0026795,.016187,.0435792
8,2,4,.0061402,.1773304,.7421023,.0745947,.7838907,.1498336,.4215866,.0583765,.8619871,-.8043869,-.318879,-.031197,.278958,2.100347,-.0443033,-.0003639,-.0024028,-.012055,-.0049671,.0289091,.022626,.4070339,.0857023,26,.0102693,.0055578,.014963
9,3,1,0,.3925852,.5981055,.0535991,.8289475,.0923798,.6629474,.0285342,.936237,-1.417491,-.318879,-.072019,.187135,1.81867,.1645121,.1922652,.1884944,.1697363,.0947786,.2511995,.3182266,.2148349,.0316866,26,.0037969,.0348154,.0937312
10,3,2,.0008668,.2215988,.7752857,.0595888,.8481069,.1180671,.613842,.042941,.9147985,-1.052848,-.1853476,.0558145,.3742682,2.171212,.0996246,.0622014,.09254,-.0571115,.0157768,.2176769,.136883,.3399861,.125488,26,.0150367,.0193904,.0522035
