wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.6912478,.2982632,.0896734,.417937,.0864958,.2387465,.0967876,.8191165,-1.101638,-.9474877,-.6189836,-.2543405,1.347516,.2789102,-.002803,-.1383282,.1021809,.1826578,-.0189828,-.2690687,.3490888,.0136682,26,.0016392,.0409565,.1056458
2,1,2,.014432,.3969578,.4696237,.1111017,.6444342,.1651908,.3047207,.075497,.8680535,-1.072651,-.5420225,-.318879,-.031197,1.599392,.1806294,-.0184976,.0960152,.0268934,.1877879,-.0740652,-.0850888,.3783096,.0212759,26,.0025516,.0364784,.0940948
3,1,3,.0082167,.3050401,.6049599,.0791355,.7310207,.095201,.412456,.0720839,.870849,-1.571642,-.4619798,-.100547,.1511246,1.831179,.0925218,.1062318,.0424265,.0875773,.0090894,.1159282,.0545348,0,.0189227,26,.0022694,.0124118,.0320158
4,1,4,.0026912,.2343123,.6530098,.0645778,.7462444,.1035279,.3686247,.0526585,.8618019,-.9474877,-.4550112,-.1489799,.1511246,1.921315,.150106,.0128397,.0502342,.0021685,.0473652,.0332929,.008207,.3983659,.1448374,26,.0173701,.0057166,.0147458
5,2,1,0,.6883224,.4406084,.1146571,.5556263,.1138402,.4262356,.1164614,.8413784,-.9474877,-.5420225,-.2543405,.0377959,1.553652,.1443546,.328382,.1223958,-.1132569,-.0866652,.3874053,.0446698,.2230493,.0265627,26,.0031856,.029834,.0769558
6,2,2,.0062451,.3529627,.5715808,.0875222,.7392099,.1390575,.4605806,.0594094,.8912039,-1.112567,-.2543405,-.031197,.1919466,1.771065,.3929335,-.1067289,-.020361,-.1527259,.0479298,-.0935123,-.1197857,.4305066,.0249508,26,.0029923,.0230869,.0595519
7,2,3,.0133908,.2381993,.66007,.0516896,.769247,.0506883,.4518743,.0520028,.8684829,-.2543405,.061972,.1511246,.3742682,1.934928,.0260056,.0879546,.1556793,-.122204,.0142318,.8181609,.4016356,.4561945,.0217595,26,.0026096,.0127024,.0327654
8,2,4,.005678,.1836559,.74203,.0564026,.8083593,.1158568,.471393,.043027,.8841678,-.7243441,-.318879,.1225965,.3334461,2.100194,-.0362979,-.0445986,.0021611,-.0894093,-.0356378,.0303581,.0869445,.3730434,.088843,26,.0106548,.0057015,.0147069
9,3,1,0,.3863485,.5986283,.0528664,.802807,.0753851,.6011009,.0386889,.929799,-1.417491,-.5420225,-.1563601,.1511246,1.819621,.1604115,.1776473,.2228153,-.1370415,.0360638,1.024505,.6284357,.3966005,.0296896,26,.0035606,.0417512,.1076958
10,3,2,.000472,.2286882,.8170071,.0505961,.8516364,.0809251,.63047,.0416038,.9172105,-.6598055,-.1365575,.1511246,.3742682,2.263715,.1785432,.0668966,.0743266,.0572695,.0376831,-.0337622,.05638,.2763191,.1175333,26,.0140956,.0167179,.0431231
11,3,3,.0026441,.1223876,.9922855,.0515555,.8860356,.0951425,.6233296,.045477,.9226713,-.6598055,-.031197,.3052753,.4102785,2.697392,.0613517,.0122303,.0701581,.0470572,.0820498,-.0968818,.0287126,.3550364,.1307179,26,.0156768,.0107319,.0276825
12,3,4,.0012794,.1204208,1.144316,.0498874,.8784702,.1216311,.574932,.0400652,.9200269,-.5420225,-.031197,.1511246,.4102785,3.140293,.0165921,.0310841,.0371352,.0703473,.0621053,-.053359,-.0161762,.2709215,.3612392,26,.0433228,.0043578,.0112409
