wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.7035668,.9448667,-.2771956,.1031135,.3433436,.1037654,.3165698,.0919426,.8021885,-1.859226,-1.32023,-1.145026,-.801436,.7579062,.3750135,-.2254113,-.1656024,-.0418702,.119966,-.2297838,-.1786228,.1142658,.0327708,26,.0038898,.0301441,.1121235
2,1,2,.5846565,.55344,-.038259,.0943388,.5590755,.1028648,.345982,.0837722,.823171,-1.676905,-1.27144,-.8296069,-.5782924,.9624637,.1371396,.0486759,.1027417,-.0197687,.0307616,.0587746,.1138909,.224319,.054618,26,.006483,.0266072,.0989676
3,1,3,.5350799,.44123,.0983162,.0953111,.6232954,.0959001,.3600107,.094846,.8311969,-1.676905,-1.166079,-.9147646,-.4729319,1.103312,.2596501,.1027058,.3105602,.0349302,.2641599,.1548007,.2235293,.184922,.0488761,26,.0058014,.0164173,.0610653
4,1,4,.4318141,.3465791,.2060037,.0866422,.713562,.1010231,.4699233,.0790145,.8427897,-1.859226,-.9837575,-.760614,-.403939,1.228758,.0421247,.0179463,.0202891,.0537088,.0571384,-.0109897,-.0047262,.1504447,.1950844,26,.0231559,.0089925,.0334484
5,2,1,.5058532,.7611951,-.1043892,.1230041,.5655239,.1347813,.4640966,.0854639,.8888251,-1.676905,-1.32023,-1.117289,-.760614,.9008746,.0479565,.0468069,.1604587,.1146206,.1754654,.0340692,.167725,.1765473,.0360969,26,.0042846,.0290714,.1081336
6,2,2,.4351951,.4441628,.1225577,.1135497,.6517389,.1363655,.4672037,.0953179,.7991987,-1.676905,-1.079068,-.8659745,-.5782924,1.130384,.153668,.132973,.1637496,.147958,.1966467,.1322873,.1081676,.1973708,.0414537,26,.0049204,.0276749,.1029389
7,2,3,.384216,.3007036,.2395015,.0751622,.7434227,.0793477,.567953,.0733624,.8188763,-1.859226,-.9429356,-.5782924,-.2906103,1.270616,.048185,.0174742,.0300113,.0118284,.0240763,.0286429,.0457143,.1475345,.0329109,26,.0039064,.0144259,.0536583
8,2,4,.313787,.262777,.4028197,.0765012,.7723379,.1220819,.5161421,.0602544,.8636567,-1.571544,-.760614,-.5374704,-.2497884,1.496037,.0234986,.0471219,.0516983,-.0742804,-.0442751,.1629653,.1567386,.1245931,.0921154,26,.0109338,.0072861,.0271011
9,3,1,.3800251,.5538778,.339904,.1288564,.6383609,.1374236,.520142,.1182198,.7851341,-1.27144,-.5782924,-.3551489,-.0674668,1.404813,.4596422,.116294,.2007107,.9572229,.611701,-.0886101,.1980393,.1209085,.0237028,26,.0028134,.0381323,.141836
10,3,2,.3241076,.3715477,.5040022,.091132,.7987154,.1085691,.6881381,.080823,.8640898,-1.32023,-.4729319,-.1082888,.0195445,1.655333,.0957482,.0316034,.0438672,.003455,.0308817,.0534488,.0194857,.1429704,.1279322,26,.0151851,.0194721,.0724282
