wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7576857,.2368494,.1375815,.4157545,.1597864,.2661694,.0681495,.883488,-1.101638,-.8784948,-.5575268,-.2543405,1.26725,.1723555,.1354449,.0467731,.0116689,.1834857,.3027762,-.043016,.2689568,.0128557,26,.0015337,.0246225,.0682924
2,1,2,.0035435,.3882799,.5014263,.1017973,.6776363,.1280425,.4052105,.0851387,.8505543,-.7243441,-.6373327,-.4831821,-.031197,1.651075,.2118613,.0971761,.1188853,.2178688,.2003197,-.0644482,.0269206,.421567,.0176362,26,.0021041,.0348018,.0965256
3,1,3,.0028413,.2528469,.6468511,.0418812,.7549053,.0839324,.267221,.0276504,.9199445,-.6598055,-.4619798,-.2055503,.1225965,1.909518,.0253278,-.0928225,-.026207,-.1506101,-.0132689,-.037644,-.0720644,.436443,.0203818,26,.0024316,.0168498,.0467342
4,1,4,.0025281,.2401787,.6323729,.0705776,.728583,.1040664,.3488439,.0599918,.8486182,-.8297046,-.5420225,-.1647283,.1511246,1.882071,.1751522,.0114514,.0495201,.0319367,.035599,-.0344124,.0334359,.3654033,.1431248,26,.0170754,.0058124,.0161212
5,2,1,0,.7491211,.4828511,.1079994,.5939521,.1010072,.5111706,.1288781,.8411365,-1.23517,-.5420225,-.1365575,.1511246,1.620689,.2146138,.6066657,.1857661,-.0611307,.0678345,.8084569,-.0125456,.3041267,.0223844,26,.0026706,.025433,.0705406
6,2,2,.0043757,.2849179,.56207,.0630607,.7588356,.082696,.4653303,.0552372,.87578,-1.33048,-.6189836,-.2543405,.0175933,1.7543,.3687558,-.083984,-.0435142,-.2096321,-.0918535,.0150433,-.0446517,.2121488,.0225136,26,.002686,.0227568,.063118
7,2,3,.0027894,.2642971,.6673829,.0494473,.760485,.0557781,.4324889,.0471731,.8783157,-.2543405,.061972,.187135,.3694566,1.94913,.0879208,.1074656,.2498881,-.0537294,.0997843,.3047633,.3628865,.3349623,.0210601,26,.0025126,.0116969,.0324424
8,2,4,.0036386,.2011574,.7243186,.0608275,.7925414,.1089914,.4485815,.0486992,.8791543,-.8043869,-.318879,-.031197,.1511246,2.063325,-.0499502,-.075396,-.0071626,-.0754827,-.0247489,-.0826867,.060361,.5644152,.0844342,26,.0100734,.005322,.0147609
9,3,1,0,.388169,.5942894,.0633043,.7926151,.0700257,.6096066,.05904,.9087226,-1.052848,-.3597011,-.1365575,.1511246,1.811743,.0513063,.0376852,.2805608,.0474098,.2662574,.0074857,.3281793,.2885937,.0312026,26,.0037226,.0367566,.1019473
10,3,2,.0004289,.2226826,.7889448,.0563453,.8569109,.118924,.6057733,.0384181,.9288557,-.6598055,-.1365575,.1511246,.4102785,2.201073,.1171434,.0400134,.0564987,-.0040197,-.004391,.0319015,.0879427,.3540913,.1275235,26,.0152141,.0179576,.0498069
11,3,3,.0027929,.1318575,.999846,.0484754,.8800041,.080891,.61442,.043552,.9203423,-.5420225,.0175933,.1850262,.4102785,2.717863,.1176459,.0370789,.0521616,.0303006,-.001365,-.0770632,.0799403,.4051587,.1376013,26,.0164164,.0116237,.0322392
