wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.6781793,.3555717,.085714,.4998206,.0861584,.3325371,.0847775,.8523405,-1.129809,-.9474877,-.5575268,-.1365575,1.426996,.118073,.0551303,.065345,.1523501,.2094692,.0845577,.0034997,.269338,.0130318,26,.0015551,.0405211,.0987332
2,1,2,.0103449,.4338498,.4824087,.1098295,.6149169,.1368896,.2823025,.089093,.8698044,-1.072651,-.5420225,-.031197,.1511246,1.619972,.2235882,.0514119,.0164238,.1471797,.0438917,-.1154996,-.076524,.307655,.019451,26,.0023211,.0466263,.1136091
3,1,3,.0103999,.2793318,.6037099,.0620006,.7265285,.0671636,.3742807,.0599994,.8630601,-1.571642,-.100547,.0865861,.1919466,1.828891,-.0173175,.0258524,-.013152,.0057489,.0356144,.1210811,-.1275119,.360478,.0198058,26,.0023635,.0200051,.0487441
4,1,4,.0042032,.2370938,.6443884,.0699154,.7220169,.1070567,.3376783,.0583727,.8414605,-.7651661,-.318879,-.1365575,.1511246,1.904822,.1804489,.0555537,.0918675,.0157971,.0444008,.0943045,.0831724,.4589552,.1504145,26,.0179493,.0074899,.0182498
5,2,1,0,.6710243,.5065684,.1012913,.5916094,.1101824,.4596807,.0831559,.8607096,-.9474877,-.4366621,-.2543405,.1511246,1.659586,.0811936,.1912031,.1854753,-.151109,-.0287486,.2936585,.2158106,.3909369,.026354,26,.0031449,.0306288,.0746297
6,2,2,.0021291,.2900044,.5982093,.104185,.7603354,.2004988,.4778809,.0648447,.8757066,-.7243441,-.1365575,.0175933,.3302359,1.818859,.0872958,.0319471,.1258225,.0155824,.2337118,.0270475,-.0501462,.3548298,.0229993,26,.0027445,.0279115,.0680089
7,2,3,.0139242,.2155936,.661259,.0551281,.7703963,.0727961,.3927145,.0502721,.8742019,-.1365575,.061972,.1511246,.3742682,1.93723,.0527053,-.1066133,.0585918,-.1704832,.0031776,.1671583,.1557614,.6232968,.0209993,26,.0025059,.0167731,.0408691
8,2,4,.0061301,.1835596,.7403463,.0594021,.7889407,.1232395,.3985106,.0450496,.8767207,-.7651661,-.2318677,-.031197,.2201174,2.096661,-.0662571,-.0997665,-.0372427,-.06723,-.0154743,-.1447501,-.0508722,.5154054,.0830618,26,.0099119,.0062785,.0152982
9,3,1,0,.380583,.6297966,.051855,.8308122,.0928335,.669784,.026677,.9297514,-.7243441,-.4366621,-.072019,.1511246,1.877229,.1361225,-.0477116,.1168116,-.2512139,.1816116,.2381215,.1974931,.4245667,.0335796,26,.0040071,.0531301,.1294561
10,3,2,.0004625,.2228814,.8220843,.0580452,.8414556,.1059206,.6089385,.0443143,.9081427,-.6598055,-.031197,.1511246,.4102785,2.275237,.1233953,-.0741455,-.0125445,-.0278616,.0079793,-.1865329,-.088369,.3664914,.1184478,26,.0141346,.0203899,.0496816
