wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.7828622,.8911675,-.2556809,.1182226,.3454705,.1072153,.2976971,.2083549,.7366595,-1.859226,-1.32023,-1.166079,-.8502261,.774389,-.0394564,.0463972,.1795027,.0412495,.0626017,.0274441,.2073554,.0926927,.0323656,26,.0037924,.0253942,.0912189
2,1,2,.6164774,.5650696,-.0413309,.0985362,.5490702,.0998592,.3599404,.0968174,.7947913,-1.790233,-1.27144,-.9837575,-.4729319,.9595116,.0785235,.0812073,.2267672,-.0160398,.05829,.0581066,.3135828,.2424795,.0559396,26,.0065546,.0235496,.0845929
3,1,3,.5005723,.4360542,.1031471,.1095514,.6232299,.1099872,.3627376,.1092145,.8246478,-1.676905,-1.389223,-.9837575,-.6064633,1.108654,.0379244,.0066423,.0736341,-.0033258,.0813834,.0334303,.0427797,.1942545,.053919,26,.0063179,.015485,.0556239
4,1,4,.4197951,.3307454,.2190897,.0850214,.706692,.1046599,.4363983,.075316,.840271,-1.900048,-1.166079,-.760614,-.4729319,1.244943,.0971456,.0551123,-.0196108,.0812099,.0531701,.0748871,-.0910948,.1711987,.1889468,26,.0221395,.0078669,.0282588
5,2,1,.5890977,.7328677,-.0579062,.1108042,.6224346,.124505,.5243924,.0732167,.8914097,-1.636083,-1.36675,-.9837575,-.5782924,.9437385,.1098251,.0898148,.2540122,.1062446,.2096879,.0769682,.2539473,.1487454,.0367259,26,.0043033,.0266926,.0958831
6,2,2,.4901277,.4824021,.1276941,.1190592,.6153744,.150853,.4337514,.0894274,.7846474,-1.676905,-.9837575,-.6736026,-.3551489,1.136205,.1257787,.0847157,.1202291,.020552,.1860748,.1464654,.0608206,.1747183,.0443475,26,.0051963,.025333,.0909992
7,2,3,.3418162,.3085113,.3211842,.0764917,.7766145,.0965366,.5874472,.0675485,.8610125,-1.859226,-.95477,-.4729319,-.2906103,1.37876,.1225357,-.083973,-.1048284,-.150828,-.1186229,.123717,-.0400369,.1221659,.032401,26,.0037965,.0147444,.0529636
8,2,4,.2898312,.2636822,.3922334,.0780522,.7463199,.118632,.4738316,.0635203,.8439004,-1.816667,-1.166079,-.5782924,-.2497884,1.480283,.1096613,.0841201,.1121122,-.0095977,-.0052887,.109373,.2120526,.2093212,.0922046,26,.0108039,.0077537,.0278522
9,3,1,.3557434,.5758634,.3479746,.1268564,.6629153,.1464677,.5423942,.1002295,.8265506,-1.166079,-.760614,-.760614,-.0674668,1.416196,.1804629,.1957861,-.0822254,.5133563,-.2568963,.188025,.0836529,.153273,.0229005,26,.0026833,.0353079,.1268301
10,3,2,.286954,.3904699,.5051741,.0851074,.8093749,.1128787,.6731654,.067317,.8966318,-1.453761,-.5782924,-.1852498,-.0674668,1.657274,.0805144,.0104443,.0979819,-.0755791,.0042532,.0394487,.1250735,.1691678,.1266263,26,.0148372,.0202029,.0725712
11,3,3,.2080437,.3029978,.6818987,.0737629,.7988253,.0904267,.5971122,.066519,.8865131,-1.137908,-.4729319,-.2906103,-.0674668,1.977629,.2628742,.2098207,.0497116,.0959445,-.0461889,.2792473,.1111199,.1803627,.094048,26,.0110199,.0102306,.0367496
