wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7286769,.2516755,.0879699,.4262605,.101922,.2583867,.0504996,.8771093,-1.101638,-.8784948,-.6290339,-.2543405,1.286179,.1129895,.4761177,.2222632,.5542088,.7680753,.674199,.1760789,.1991617,.013772,26,.0016387,.0396433,.105414
2,1,2,.0173325,.447755,.4864761,.1086493,.6180878,.1518593,.2942805,.073615,.8806276,-1.072651,-.4831821,-.1853476,-.031197,1.626574,.0473933,.1937852,.0864011,.3045364,.1520177,-.0432334,.0857077,.4364582,.020287,26,.0024139,.0332943,.0885316
3,1,3,.0028579,.234492,.6379477,.0619413,.7758246,.1054875,.4110108,.0486021,.8875751,-.6598055,-.3597011,-.1365575,.0457641,1.892593,.0517481,.0147533,.0279447,-.0021752,-.0132119,.0307279,.1016754,.1734751,.0193517,26,.0023026,.013548,.036025
4,1,4,.0028147,.2263695,.6423803,.0730911,.7433458,.123469,.3626797,.0583501,.8547313,-.8297046,-.5420225,-.1647283,.1070924,1.901,.1753693,.021147,.0676735,.0115853,.0359457,.0104229,.0314919,.4095847,.1424286,26,.0169473,.0049745,.0132276
5,2,1,0,.6699424,.4809973,.092177,.6093486,.0923135,.4777951,.0919001,.8763725,-.9474877,-.5420225,-.2543405,.0865861,1.617687,.3776443,.5053587,.2481043,.0008468,.1657187,.6731184,.0512964,.2702234,.0246734,26,.0029358,.0311032,.0827055
6,2,2,.0093059,.247847,.5940661,.068954,.7771683,.1691192,.4513421,.0359478,.8845335,-.7243441,-.1365575,.0175933,.2381359,1.811339,-.0069555,.0807836,.1489761,.026146,.2178655,.0714491,.0074147,.3771059,.0254798,26,.0030318,.0214606,.057065
7,2,3,.0019953,.2299974,.6470615,.0667965,.7340884,.0441447,.3309168,.0735625,.8545145,-.3878719,-.1365575,.1511246,.358764,1.90992,.0422911,.0350332,.1199402,-.0672768,.0260184,.3692632,.2318463,.34294,.0232221,26,.0027632,.0130726,.034761
8,2,4,.0046479,.1758407,.7339141,.0665798,.7990928,.1475144,.4404925,.0493117,.8756028,-.5420225,-.2318677,-.031197,.1511246,2.083219,-.0464299,-.065616,-.0005097,-.048708,-.008812,-.096866,.0479213,.4743999,.0903725,26,.0107533,.0067518,.0179536
9,3,1,0,.3827287,.6118334,.0602057,.8430479,.0903935,.7081262,.0414882,.9267039,-1.417491,-.4366621,-.1853476,.1511246,1.843809,.0069707,-.1186767,.1511216,-.323296,.0354678,.0699444,.2391098,.2925198,.0307047,26,.0036535,.0286832,.0762704
10,3,2,0,.1971573,.8187901,.0573524,.8425882,.1115771,.606924,.0440363,.9004611,-.6373327,-.031197,.1511246,.3742682,2.267755,.1898865,-.0345884,.0235683,-.042854,.0335535,-.0575813,-.0507498,.3493335,.1229157,26,.0146255,.0191359,.0508835
11,3,3,.0021166,.1368546,.9635406,.051001,.8740901,.1015474,.5609543,.0429867,.9237388,-.7243441,-.1365575,.1511246,.4102785,2.62096,.0560504,.0834565,.0473371,.0805826,.0340163,.0515547,.0439737,.3993957,.1333011,26,.0158613,.0116873,.0310774
12,3,4,.0019895,.1228629,1.152579,.0517967,.8713377,.1158239,.5964925,.0428283,.909836,-.5056549,.0259614,.2908865,.4388067,3.166348,.0341834,.0434322,.0447884,.04602,.0390999,.0319115,.0519563,.2466925,.3534914,26,.0420613,.0045986,.0122281
1,1,1,.020302,.7539686,.3368389,.1410755,.3708265,.1391425,.2446846,.1469991,.7573912,-1.012026,-.5420225,-.5420225,-.2055503,1.400513,.1625242,.1885722,.099741,1.067914,.0645644,.0611959,.0544371,.1501128,.0111115,29,.001159,.0413349,.109912
2,1,2,0,.3768212,.5496825,.1242237,.6112156,.1559748,.1986561,.1050246,.8606803,-.5012006,-.1365575,-.031197,.1511246,1.732703,.206398,-.030371,.0291996,.1158408,.2009241,.0159407,-.121858,.1768641,.017256,29,.0017999,.034715,.0923093
3,1,3,0,.3408952,.7028382,.1536583,.5814898,.1045901,.1692522,.1790369,.794703,.0045211,.0045211,.1511246,.1919466,2.019476,.2308847,.031759,.3142867,.1192101,.3995213,-.0182769,.2070998,.3286147,.0139814,29,.0014583,.0141261,.0375622
4,1,4,.0017975,.2165897,.7543295,.0839813,.7757024,.1228758,.3837318,.0732281,.8840707,-.5420225,-.2055503,.0558145,.3334461,2.126185,.1369484,-.003078,.0506541,-.1451795,-.1243131,.0388609,.1409409,.2327527,.1046396,29,.0109144,.0051868,.013792
5,2,1,0,.6554137,.568528,.0913122,.7268134,.0907548,.6398733,.0923725,.8921763,-.9474877,-.2543405,-.031197,.1903453,1.765666,.1344638,.0210562,-.0197583,.2212422,.0995157,.0153004,-.0318361,.0845823,.0205306,29,.0021414,.0324304,.0862345
6,2,2,.0082221,.3597879,.6086985,.1670095,.6188379,.2032563,.4541623,.1466395,.7113827,-.5420225,-.1365575,-.031197,.1919466,1.838038,.0547449,.0195553,.0494287,-.020493,-.0529767,.0004286,.1622408,.1883987,.0284043,29,.0029627,.0223763,.0595
7,2,3,0,.2124951,.7066909,.1428215,.7563784,.2686117,.3601702,.1088791,.8632886,-.6373327,-.3878719,-.031197,.3052753,2.027272,-.0508593,-.0888096,.0550952,-.0383301,-.0047893,-.2834289,.2699911,.0715494,.0186541,29,.0019457,.0136305,.0362442
8,2,4,0,.190047,.8283936,.1110013,.7737044,.2120647,.3936124,.0872879,.862889,-.318879,.1511246,.1919466,.3742682,2.289638,.1536963,.0702381,.0942935,.0496524,.0585479,.0198449,.1146642,.3978061,.0882299,29,.0092028,.0070399,.0187197
9,3,1,0,.3659335,.6731102,.1239776,.7476215,.2450002,.4481342,.0541329,.9204622,-.1365575,-.077717,.1511246,.2564851,1.960325,.0782718,.1486014,.2206291,.057945,.1789027,.2408363,.2125234,.1281589,.0180286,29,.0018805,.0299071,.0795248
10,3,2,.0004732,.260767,.8379156,.0581434,.8700134,.1002754,.7094271,.0432811,.9266607,-.2318677,.278958,.3742682,.5565897,2.311544,.1246957,.0672295,.0830329,.0101082,-.017608,.1220423,.1586991,.2111424,.109901,29,.0114632,.0199524,.0530547
11,3,3,0,.1411453,1.061575,.062903,.888054,.1144471,.7135301,.0544321,.9167355,-.2543405,.1919466,.3742682,.49729,2.89092,.0754916,.1207353,.1736453,.0129089,.0521773,.1848242,.2325799,.2484116,.1381581,29,.0144106,.012186,.0324034
12,3,4,0,.0978551,1.252842,.0591107,.8898523,.1588109,.5939029,.0482963,.9219537,-.318879,.2689076,.4102785,.5565897,3.500278,.0594878,.1260806,.2219978,.1471036,.2143254,.0593099,.2286763,.1946398,.4311049,29,.0449665,.0047949,.0127499
1,1,1,.0041226,.5640808,.5454112,.0684408,.6148337,.0812486,.3808814,.0518673,.9175687,-1.052848,-.5420225,-.1853476,.1903453,1.725318,-.1121109,.013434,-.0963786,.0628267,-.020506,.0362173,-.0871621,.4392685,.0104543,31,.0022566,.0391447,.1040882
2,1,2,0,.1980006,.7658534,.0736293,.7717236,.0985992,.3817383,.0674646,.8680046,-.031197,.3694566,.4102785,.4695784,2.150829,.1749873,.0620348,.0839981,.0263582,.0690811,.1431896,-.0208879,.9333782,.0131212,31,.0028322,.0328756,.0874182
3,1,3,.0066503,.2536572,.7842032,.0878214,.7007677,.1344588,.2314367,.0719709,.8602777,-.031197,.1511246,.2689076,.49729,2.190661,.0820322,.2083714,.1689328,.1942838,.1175335,.1800681,.2883433,.7735294,.0142235,31,.0030702,.0133776,.035572
4,1,4,.003494,.178708,.8679141,.0699892,.7929233,.1048043,.3782962,.0624137,.8831435,-.5420225,.1070924,.3742682,.49729,2.381937,.0098842,.0623867,.0399565,.0608148,.0321094,.0516193,.0562335,.5481257,.1574184,31,.0339791,.004912,.0130612
5,2,1,.0154874,.3397658,.632125,.0661365,.727583,.0915253,.4253872,.0530711,.8830972,-.4774841,-.1365575,.1511246,.4102785,1.881605,.0277468,-.0079906,.0066004,-.0313688,.0018204,.0331131,-.0015109,.5306665,.0450351,31,.0097209,.0307121,.0816654
6,2,2,.0013235,.2019583,.7631493,.0753184,.7819321,.1290686,.4306397,.061716,.8708327,-.2543405,.3001601,.3979847,.5077996,2.145021,-.0113348,.0898952,.064418,.0639577,.0811166,.1541828,.0430126,.6343469,.0370522,31,.0079978,.0211907,.0563473
7,2,3,.0010373,.1587722,.8576803,.0778213,.8028715,.0893353,.371538,.0756482,.8842807,-1.23517,.3742682,.4612795,.5284188,2.357685,.033043,.01971,.0629085,-.0136805,.0353817,.0832617,.0785971,.4653566,.0276825,31,.0059753,.0129082,.0343238
