wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7739025,.2248156,.113641,.4251557,.1244874,.3105006,.0765151,.8176056,-1.101638,-.8297046,-.5420225,-.2543405,1.252092,.5841151,.3437056,.1106334,.584869,.4538413,.3300462,.0199782,.2019925,.0108993,26,.0012733,.0377452,.0954964
2,1,2,.0184253,.4558463,.4951301,.1085692,.6127841,.103239,.3561943,.1130345,.8277336,-1.012026,-.318879,-.100547,.0457641,1.640712,.0700744,.1640914,.1033079,.2571412,.1488219,-.015484,.0971092,.5182325,.0194936,26,.0022773,.0335391,.0848549
3,1,3,.007759,.2867628,.6052694,.0723278,.7198998,.1025849,.359936,.0601627,.8646262,-.6598055,-.2543405,-.1365575,.0865861,1.831746,.135349,.0590436,-.0133398,.126552,.0078586,-.0272441,-.1179381,.3790094,.0195594,26,.002285,.018681,.0472635
4,1,4,.002931,.2301729,.651991,.0729661,.7379463,.1215887,.3549711,.0584283,.8524532,-.8297046,-.3597011,-.1365575,.1511246,1.919358,.1987979,.0438874,.0960002,.0424435,.0708482,.0267067,.0688573,.4442153,.1467286,26,.0171412,.0049956,.0126391
5,2,1,0,.7205166,.4375681,.154601,.5192111,.1446538,.4412286,.1802451,.7202522,-.9474877,-.4366621,-.318879,-.0113943,1.548936,.2964039,.2493012,.241957,-.1704337,-.1279523,.3734944,.3497854,.2475881,.0237084,26,.0027697,.0296053,.0749023
6,2,2,.0066607,.3348183,.5665014,.0799871,.6958195,.1175543,.4189718,.0610778,.8351703,-1.112567,-.5420225,-.1365575,.0558145,1.762092,.3681682,-.1058053,-.0669512,-.1800207,-.0249914,.0232529,-.1202679,.246429,.0253548,26,.002962,.031236,.0790278
7,2,3,.0030685,.2338236,.6478158,.0553832,.7793303,.0712104,.5060456,.050553,.8627319,-.318879,-.2366409,.0865861,.358764,1.911361,.0840851,-.0306961,.118782,-.1747779,.046511,.383049,.1646273,.7820905,.0191643,26,.0022388,.016387,.0414596
8,2,4,.0040561,.1951084,.7474965,.0700495,.8008678,.1461766,.4615435,.0515961,.8831211,-1.052848,-.2055503,.1103026,.1919466,2.111707,.0259125,-.0533831,.0329497,-.0321099,.0400163,-.0830499,.0217962,.4867827,.0833745,26,.00974,.0066465,.0168157
9,3,1,0,.3514522,.6045576,.0539542,.8062257,.057228,.6300573,.0521801,.9016926,-1.417491,-1.23517,-.2055503,.1511246,1.830442,.1470748,.121816,.0729659,-.0050183,.0081571,.2997035,.1911597,.4125279,.0315124,26,.0036813,.0332537,.0841328
10,3,2,.0004471,.2349469,.7989873,.0665978,.8265402,.1070944,.5856025,.0541614,.9005318,-.8604763,-.1365575,.1511246,.4102785,2.223288,.1323121,.0751199,.0882496,-.0551959,-.0206312,.2064611,.1556557,.3477767,.1271362,26,.0148523,.0189346,.047905
11,3,3,.0025254,.1325211,.9890452,.0440804,.90439,.0878786,.6714782,.0373895,.939971,-.5420225,-.077717,.2561279,.4388067,2.688666,-.0043137,.0828207,.037566,.1414055,.1069555,.0353137,-.029683,.4259087,.1307254,26,.0152716,.0128012,.0323873
12,3,4,.001772,.1265905,1.119794,.0522188,.870866,.1143219,.5718405,.0432176,.9142063,-.5420225,-.072019,.1511246,.4102785,3.064221,.0284911,.0359438,.0402679,.0427425,.0448954,.0240983,.0235715,.2784649,.3623432,26,.0423298,.005127,.0129715
