wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.7360491,.9045808,-.25818,.1041137,.383434,.1132125,.3262248,.0178571,.9257813,-1.859226,-1.206901,-.9837575,-.760614,.7724562,.1785338,-.0700732,.163528,-.0466953,.3392532,-.0634945,.1413076,.2364369,.0312235,26,.0036868,.0267896,.0973767
2,1,2,.621546,.5574796,-.0620446,.1147993,.521596,.1405009,.2911536,.0824207,.8119032,-1.676905,-1.27144,-.9147646,-.6270826,.939841,.2190853,.0702325,.0763832,.1059548,.1480676,.0551968,.0449889,.228434,.0519334,26,.0061321,.0285075,.1036208
3,1,3,.5239958,.4392469,.080178,.1390872,.5819377,.1517156,.3330683,.1291951,.776881,-1.676905,-1.137908,-.760614,-.5137539,1.08348,.1640818,-.0099766,.1080598,-.0196612,.0643066,-.042095,.1206602,.2698183,.0493932,26,.0058322,.0168584,.061278
4,1,4,.4195726,.3337117,.2155602,.0858446,.7107697,.0943633,.4794312,.081578,.826636,-1.859226,-1.166079,-.760614,-.4241417,1.240557,.1011042,.0126601,-.0112344,.0370362,.0545333,.0107747,-.0665493,.167509,.1964084,26,.0231912,.0089578,.0325603
5,2,1,.6167544,.7637893,-.0474344,.1102455,.5743665,.1195183,.4837499,.0802618,.867376,-1.676905,-1.202447,-.9429356,-.5374704,.953673,-.0751,-.1067121,.0374322,-.1241895,-.0524539,-.11883,.0450736,.1799052,.0355278,26,.004195,.0279351,.1015402
6,2,2,.5281845,.4381716,.1070092,.1028865,.6371525,.1332508,.3989049,.0792053,.8229624,-1.676905,-1.166079,-.9837575,-.5374704,1.112944,.0007491,.0449183,.0966699,.0145473,.0683721,.0583455,.1251256,.1190806,.0435013,26,.0051365,.0293639,.1067338
7,2,3,.3472563,.2960888,.2966461,.088079,.7649846,.1109015,.6406652,.078479,.8172775,-1.549071,-.8659745,-.4729319,-.2497884,1.345339,.0326665,.0587496,.0732472,-.0252997,.0253635,.2108157,.1294568,.1757836,.0348927,26,.00412,.0155242,.0564284
8,2,4,.3109772,.2759311,.4243487,.0882444,.7508188,.125802,.5009414,.0739318,.8460431,-1.676905,-.8094041,-.4729319,-.203599,1.528594,.0641359,-.029763,-.0100643,.0036337,-.0055315,-.0730757,-.0100186,.1942474,.0928592,26,.0109645,.0079244,.0288041
9,3,1,.3383805,.5813277,.2833197,.1044189,.6400824,.0985552,.5430707,.1125607,.7747834,-1.676905,-.760614,-.4241417,-.1852498,1.32753,.2842411,-.0392711,.1843459,.205133,-.1628234,.01185,.3066267,.1201561,.0220505,26,.0026036,.035697,.1297538
10,3,2,.3173024,.4040202,.5059962,.0938257,.7866686,.1282986,.6499374,.0704561,.87936,-1.348401,-.5782924,-.2497884,-.0674668,1.658637,.0305527,.0217832,.0688818,-.0130889,.0386762,.0436168,.0812006,.1703993,.1322326,26,.0156135,.0227829,.0828128
