wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.6962323,.9352053,-.2881907,.1163664,.3491631,.1188398,.3117308,.0806671,.8894379,-1.859226,-1.32023,-.9837575,-.801436,.7496186,.1175354,-.1076587,-.0022037,.1711542,.1117145,-.1182876,.0068443,.2063255,.0320763,26,.003799,.0228812,.0813324
2,1,2,.6140409,.541438,-.0446957,.0807434,.5498029,.0815089,.3104869,.0798394,.8323705,-1.676905,-1.27144,-.9429356,-.5782924,.9562885,.084584,-.1062126,-.0646672,.0592623,.1565958,-.125377,-.1576515,.2338822,.0529559,26,.0062718,.0276655,.0983383
3,1,3,.4497097,.466681,.1155348,.1142533,.5840471,.1248561,.3599815,.1049752,.7801158,-1.676905,-1.186698,-.8094041,-.4729319,1.122474,.0816911,-.0147705,.1593153,-.0805455,.1581458,.0568558,.1180954,.1911698,.0534136,26,.0063261,.0133429,.0474281
4,1,4,.4408745,.2928757,.2228535,.086597,.715669,.0966037,.4447154,.0824525,.8278922,-1.859226,-1.166079,-.760614,-.4729319,1.249637,.0179281,-.1137806,-.060183,-.0534478,-.006203,-.1851761,-.0997223,.1566937,.1911905,26,.0226437,.0088109,.0313188
5,2,1,.5100304,.7945787,-.1077361,.0919733,.5806071,.1017152,.5044048,.0542913,.875361,-1.636083,-1.36675,-1.089118,-.760614,.8978645,.1060136,-.0754364,.1605145,.03816,.2464795,-.0824569,.151984,.1445918,.0371818,26,.0044036,.0293267,.104243
6,2,2,.5126126,.4688742,.0895864,.1097135,.6246463,.1225552,.4240566,.0983769,.8017255,-1.676905,-1.27144,-.8659745,-.4729319,1.093722,.1974312,-.0013951,.1576833,-.1740761,.0857502,.1502747,.1480788,.216743,.0416535,26,.0049332,.0270615,.0961914
7,2,3,.3235115,.2995397,.2988815,.1102414,.7325276,.1152503,.5696247,.1080994,.8021902,-1.27144,-.760614,-.4729319,-.2906103,1.34835,.0675098,-.0059018,.0156597,.0291944,.1059631,-.0045223,-.0662159,.1412557,.0327805,26,.0038824,.0181478,.0645071
8,2,4,.2992022,.2703315,.4027351,.0961822,.7404534,.1423765,.4747022,.0790679,.8389103,-1.842419,-1.097086,-.5374704,-.2497884,1.495911,.2341612,.0781266,.1575254,-.0048254,.0575821,.0822491,.1774943,.2037306,.0884476,26,.0104753,.0079287,.0281828
9,3,1,.3668627,.5591832,.2874348,.108523,.6577857,.105001,.525992,.1129906,.824968,-1.676905,-.760614,-.4241417,-.1852498,1.333004,.5633529,.738926,.2659612,-.0348355,-.2361647,.5690656,.2425488,.1389954,.0216542,26,.0025646,.028346,.1007571
10,3,2,.3056161,.4131481,.5033153,.0945773,.7840087,.1211979,.6759797,.0758362,.8600619,-1.011928,-.5782924,-.1397875,.0195445,1.654196,.031306,.0564814,.0747695,-.1339172,.0011403,.2355473,.0929361,.1744976,.1189747,26,.0140908,.0204578,.0727181
11,3,3,.2420607,.2615295,.686528,.0887065,.7754765,.1093486,.5377454,.0813961,.8596691,-.9837575,-.4729319,-.203599,-.0674668,1.986805,.1599763,.057032,.0498883,.0561378,.0267159,.040633,.0726349,.2007444,.1046442,26,.0123936,.0100903,.0358666
12,3,4,.1077209,.2322719,.9994218,.0843739,.8140178,.122961,.5905868,.0726996,.8816155,-1.27144,-.4729319,-.2009981,-.0310992,2.716711,.1433715,.0360098,.1860224,.0115964,.2000137,.0695429,.1620986,.1801612,.2250273,26,.0266512,.0050673,.0180118
1,1,1,.5561346,.7937718,-.1839778,.0958548,.4412748,.102778,.3879333,.0692077,.646586,-1.859226,-1.453761,-1.27144,-.8559241,.8319543,-.0526762,-.0386633,.1163536,.0237185,.0914265,-.0373233,.1401875,.0964533,.0291517,29,.0036989,.0183209,.0651225
2,1,2,.6356381,.59385,-.0795315,.0852524,.563307,.077685,.3671651,.0963171,.8500949,-1.790233,-1.29961,-.9837575,-.760614,.9235489,.0791371,.0145841,.0206769,.2729266,.0603974,-.0419325,.0085808,.0902576,.0438755,29,.0055671,.0221517,.0787391
