wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.6780611,.9075673,-.2787011,.1041519,.4040106,.1126963,.3566935,.0202568,.8686019,-1.859226,-1.453761,-1.145026,-.760614,.756766,.681869,-.0717059,-.0424631,-.0314906,.2053486,-.0603442,-.0584782,.2316449,.0306791,26,.0036795,.0287699,.1050874
2,1,2,.6132668,.5880048,-.0626551,.0842656,.5212591,.0713165,.344728,.1027466,.7732067,-1.676905,-1.166079,-.8476253,-.5782924,.9392674,.0832668,.113895,.082564,.2304351,.1355998,-.0040921,.0724377,.199936,.0554665,26,.0066524,.0261457,.0955022
3,1,3,.5422757,.4616284,.1133836,.1053764,.6020476,.0863794,.3823344,.1216654,.7904415,-1.676905,-1.079068,-.878397,-.5137539,1.120062,.2717712,.1947594,.3793016,.0018879,.2533429,.3941234,.2834553,.2007841,.0508646,26,.0061005,.0180457,.0659153
4,1,4,.4284465,.3273868,.2319263,.0820949,.7233692,.0869255,.4834294,.0797437,.8401571,-1.772215,-.9837575,-.760614,-.403939,1.261027,-.051625,-.0109522,-.0275985,.0273988,.0301042,-.0280984,-.0755737,.1729292,.2022033,26,.0242513,.0089088,.0325409
5,2,1,.5170689,.7959022,-.0951611,.1066714,.5773886,.1029092,.5025489,.1213424,.8692346,-1.676905,-1.27144,-.9837575,-.760614,.9092265,.0480986,.1491413,.2446416,.1533448,.218416,.1430122,.2508049,.1542574,.0365709,26,.0043861,.0265003,.0967972
6,2,2,.4653252,.4117473,.1265916,.1052526,.6376437,.0969416,.4228812,.1110699,.7879667,-1.676905,-1.079068,-.801436,-.5374704,1.134953,.1617345,-.0225718,.1782214,-.1107167,.0720625,.0939738,.2860136,.1606588,.0422187,26,.0050635,.0253807,.0927076
7,2,3,.3833177,.3087523,.2769315,.1059937,.7354723,.0975268,.6137776,.1097755,.7898283,-2.08237,-.8167034,-.4729319,-.2497884,1.319076,.2092111,.154171,.0881629,.2672191,.2292138,.1072962,-.0428868,.2152619,.0312369,26,.0037464,.0162449,.0593375
8,2,4,.3055168,.290646,.3868434,.0987003,.7132897,.120875,.4801027,.0896146,.8088341,-1.571544,-.9837575,-.4729319,-.0674668,1.472326,.0433533,.0211262,.0434659,.0247778,.0308488,-.0062261,.0515187,.2465224,.0910612,26,.0109215,.008108,.0296158
9,3,1,.3724881,.5135454,.3168948,.2027263,.5960088,.1690899,.5124348,.2382359,.6842371,-1.676905,-.7812333,-.4729319,-.1852498,1.372858,.4531477,.1488383,.1343119,.0665903,-.2274807,.1249235,.3272018,.1169064,.0221378,26,.0026551,.0428366,.1564689
10,3,2,.3234647,.3780205,.4595102,.0969833,.7789201,.1258262,.6495195,.0794535,.8575658,-1.166079,-.5374704,-.2497884,-.0674668,1.583298,-.0578345,.0945175,.0466628,.0279622,-.0159002,.151811,.1280339,.1506109,.1247734,26,.0149648,.020424,.0746024
11,3,3,.1844783,.2547459,.7300075,.0746748,.8070052,.0910839,.5860761,.0690658,.8825242,-1.137908,-.5374704,-.2906103,-.0674668,2.075096,.3454505,.1257835,.0607167,.015282,-.0168766,.1831969,.0883312,.1852535,.0968136,26,.0116114,.0104856,.0383005
12,3,4,.1166764,.2247674,1.005854,.0776954,.8375711,.1438888,.6322448,.0585036,.8971025,-1.27144,-.444761,-.1082888,.1148548,2.734242,.2007407,.0433855,.1884397,.0224529,.2098363,.079206,.134547,.1693295,.2159741,26,.0259029,.0046435,.0169611
1,1,1,.5164142,.780128,-.1894402,.1446869,.3779626,.1525337,.317849,.1168458,.5912514,-1.859226,-1.453761,-1.166079,-.9429356,.8274222,.0456854,.0250327,.1477451,-.0122542,.0258398,.0321699,.1914894,.0748224,.028377,29,.0035917,.0219145,.0800469
2,1,2,.5599309,.6153148,-.0379366,.0796774,.5427364,.09807,.3305541,.0502579,.8821278,-1.790233,-1.166079,-.9837575,-.760614,.9627739,.151179,.1319276,.0442853,-.0719487,-.0830312,.1783956,.0387431,.0752807,.0474712,29,.0060085,.0199156,.0727456
3,1,3,.5540825,.3580361,.1402152,.1175071,.6390375,.1550033,.3817216,.0965947,.7825478,-1.636083,-.9429356,-.6960755,-.4729319,1.150521,.2256238,.0562285,.0124682,-.0045465,.0444582,.1393752,-.2204505,.1015722,.0436061,29,.0055193,.0137457,.0502088
4,1,4,.3837258,.2880625,.3077826,.0910425,.7359718,.1015876,.4627311,.0867758,.8465299,-1.453761,-.760614,-.5242252,-.1627769,1.360405,.0082496,.0005536,.0537731,-.0798267,-.021617,.0621423,.0957715,.0607445,.1662978,29,.0210485,.006786,.024787
