wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.7653552,.8709925,-.2671892,.1237786,.366377,.1239006,.3068796,.122955,.7680725,-1.725695,-1.348401,-1.166079,-.760614,.7655283,.3124693,-.0520501,.1996771,.2079502,.3788763,-.0768948,.1720926,.1776676,.0337252,26,.0039918,.0285553,.09836
2,1,2,.6717292,.5440386,-.0978958,.1057334,.5473303,.1244343,.3032984,.0834201,.8385013,-1.676905,-1.389223,-1.166079,-.760614,.9067434,.2330272,-.0047125,.0235999,.1303037,.1044326,-.1080003,-.0421343,.1329719,.0533778,26,.006318,.0240776,.0829362
3,1,3,.4875584,.4430648,.1647791,.110232,.6211643,.1393392,.354502,.0870761,.8333051,-1.453761,-.9837575,-.760614,-.4123073,1.179133,.2918637,.0607498,.104187,-.0613856,.0097972,.1702362,.0832749,.2293452,.0513072,26,.0060729,.0142721,.0491607
4,1,4,.4371562,.3179805,.2212852,.0945333,.6999237,.1139018,.4371955,.0855031,.8224164,-1.859226,-.9837575,-.760614,-.4729319,1.247679,-.0073206,.0083765,-.0052047,.0015381,.0289601,.0566469,-.040543,.1679272,.2043516,26,.0241878,.008722,.0300432
5,2,1,.5333753,.7895265,-.0415188,.1218928,.5580827,.1297688,.4772608,.0923483,.861261,-1.453761,-1.27144,-.9429356,-.5782924,.9593313,.0109064,.0592519,.0920994,.2726185,.1708898,.0354201,.1015556,.1227541,.0372697,26,.0044114,.0260911,.0898719
6,2,2,.5529775,.5027752,.0904498,.1324435,.585887,.145081,.413485,.119665,.7602134,-1.676905,-.9837575,-.6736026,-.3859206,1.094667,.0702001,-.0392846,.1437986,-.1880292,.1737923,.0302367,.0742845,.163484,.0409896,26,.0048517,.0249366,.0858951
7,2,3,.3326481,.2817984,.301408,.0905543,.7387934,.0666524,.6156968,.0999326,.7870924,-1.549071,-.760614,-.5374704,-.2906103,1.351761,.1937464,-.0764308,.0878175,-.0197525,.2682099,-.0493326,-.0514348,.1761221,.0337954,26,.0040001,.0153709,.0529456
8,2,4,.3022124,.26685,.4134611,.082772,.7451529,.1289049,.4855416,.0659806,.8396455,-1.676905,-.9429356,-.5194519,-.2497884,1.512042,.1377096,.1102339,.1289245,-.0202406,.0719208,.2418084,.1263255,.1861512,.0884717,26,.0104718,.0072493,.0249705
9,3,1,.3380535,.5360163,.3487978,.1358619,.7006026,.1537989,.6130465,.1151401,.8017517,-1.166079,-.760614,-.2751061,-.0674668,1.417363,.3664881,.0422638,.2437926,-.0193013,-.3720659,.0893582,.2013428,.2130474,.0214424,26,.002538,.0330523,.1138502
10,3,2,.312459,.3975469,.472517,.0878628,.7966527,.0984807,.6792631,.0808563,.8741158,-1.348401,-.6805712,-.2497884,-.0674668,1.604027,.0622974,.0755779,.1497086,.093497,.086174,.0131713,.1982656,.1901658,.1240919,26,.014688,.0195732,.0674208
11,3,3,.2203442,.2552599,.7086826,.0711082,.8118774,.0863503,.644628,.065884,.8692021,-1.137908,-.3551489,-.1415748,.0195445,2.031313,.2287061,.1160042,-.0391388,.0155928,-.0816417,.2981016,.0203109,.2150669,.0942622,26,.0111572,.0085948,.0296052
12,3,4,.1088944,.2280474,1.039861,.0729282,.8427701,.13507,.6416004,.0545705,.9021989,-1.166079,-.403939,-.0674668,.1148548,2.828824,.0992297,.0298904,.2533333,.04234,.2881999,.0171686,.1964702,.1511091,.2169152,26,.0256749,.0048032,.0165448
1,1,1,.7612033,.8070421,-.338082,.1646109,.4069251,.1841387,.3191815,.0829362,.7739109,-2.013377,-1.859226,-1.607912,-1.166079,.7131369,.1043096,.2045003,.0974744,.0457074,-.0504523,.2223224,.1254115,.0720852,.0297613,29,.0037758,.023176,.0798308
2,1,2,.5990595,.612956,-.0517317,.0860766,.5807163,.1016073,.4157374,.0614807,.8419909,-1.676905,-1.29961,-.9837575,-.760614,.9495836,.2968774,.047982,.0832531,.1163268,.0950036,.0453181,.0166006,.0942878,.0460007,29,.0058361,.0195418,.0673126
3,1,3,.5077142,.3305718,.1986407,.1309517,.6851448,.1788202,.4326729,.1073136,.8098184,-1.453761,-.8967462,-.760614,-.4949108,1.219744,.2289889,.1759207,.1271355,.2421295,.2783546,.1279011,-.1220313,.0741597,.0416462,29,.0052837,.0115835,.0398998
4,1,4,.3846601,.3184223,.3146549,.104593,.7086591,.0994688,.4710465,.1069869,.8196679,-1.453761,-.6270826,-.3551489,-.0674668,1.369787,.0635628,.0622616,.0331795,.0141153,-.0217289,.063711,.0616093,.0634942,.1644567,29,.0208647,.0070789,.0243836
5,2,1,.5262197,.7119846,-.0514933,.1426169,.5438076,.1674092,.4727309,.0813294,.7195119,-1.453761,-1.27144,-.9837575,-.760614,.94981,.0520216,-.0641497,-.0101405,.2946641,.2494345,-.1209016,-.0020474,.0441486,.0417444,29,.0052961,.021176,.0729417
6,2,2,.514721,.415564,.21138,.1031984,.7066128,.1069385,.6022719,.100539,.7808045,-1.453761,-1.166079,-.5782924,-.2497884,1.235382,.2287886,.2606204,.1948881,.1385438,.018142,.1848501,.2877694,.0946108,.0558557,29,.0070865,.020239,.0697141
7,2,3,.3530917,.2156133,.3730109,.1565398,.7040303,.2340875,.4427554,.1352234,.7758499,-1.964587,-.760614,-.2497884,-.0674668,1.4521,-.0556558,.1154237,.1614338,.2171856,.2858358,-.0240861,.0115204,.1148487,.0323478,29,.004104,.0124753,.0429716
8,2,4,.2630681,.2455811,.5010733,.0924567,.7828057,.1294957,.5556651,.0803997,.8567453,-.8559241,-.2906103,-.2216175,-.0674668,1.650492,.1438317,.0093589,-.0365839,-.0158784,-.0497465,.0697848,-.0288446,.0475368,.0997937,29,.0126609,.0058837,.0202665
9,3,1,.3564887,.4156379,.3418441,.1806175,.6284866,.1043169,.5702196,.2348877,.66993,-.9429356,-.3551489,-.2497884,-.0674668,1.407541,.1560005,.1621752,.2034889,.0342034,.1663056,.0363495,.0367646,.043687,.021347,29,.0027083,.0268259,.0924029
10,3,2,.2721154,.3270406,.5895118,.0900818,.799625,.1304012,.6441303,.0704876,.8751913,-.9837575,-.3551489,-.1852498,-.0266448,1.803108,.085984,.1298152,.1069122,.0202507,-.0316993,.2048657,.1870134,.0930807,.1160331,29,.0147212,.015886,.05472
11,3,3,.2153246,.2022564,.7510146,.0685991,.8439535,.0899291,.6417141,.0631912,.8952284,-.878397,-.2497884,-.0880861,.1148548,2.119149,.0392881,.2216949,.1104315,.4082181,.2012807,.0328775,.1056361,.060604,.1002521,29,.0127191,.0069757,.0240281
12,3,4,.1105952,.1446653,1.168506,.0616264,.8722106,.1024154,.7043121,.0547276,.9006078,-.9837575,-.3551489,-.0674668,.0809532,3.217182,.0226947,.1532903,.1066005,.1223248,.0927123,.2786051,.1494946,.0658229,.2507612,29,.0318143,.0038984,.0134281
1,1,1,.6695397,.7919629,-.0129837,.0869627,.3347886,.073446,.2297793,.1384186,.7345416,-1.964587,-.9837575,-.760614,-.3551489,.9871002,.0130753,.2711618,.0732456,.1455139,.0534168,.3585918,.0666793,.2855244,.0220081,31,.0040791,.0352405,.1213875
2,1,2,.4003093,.400795,.2074655,.1097246,.5892209,.123574,.2301024,.1004611,.8294274,-1.772215,-.760614,-.3551489,-.2497884,1.230555,.1777037,.1190051,.0425583,-.0096904,-.0211185,.1715265,.0253775,.2299308,.0373375,31,.0069203,.0297145,.1023528
3,1,3,.2634131,.2660077,.3714146,.0890379,.6833711,.1126168,.2839687,.0804926,.8281194,-1.825325,-.6960755,-.4083934,-.2216175,1.449784,-.003649,.0099127,.0069443,-.0435241,-.0080258,.1023408,.0199938,.2954538,.0516584,31,.0095746,.0176134,.06067
4,1,4,.2085096,.2563338,.4994142,.0805603,.7432051,.1044127,.4012626,.0723386,.8610691,-1.358451,-.6270826,-.2906103,-.0674668,1.647756,.0903726,.0817962,.0475696,.0373791,.0282119,.1447367,.0345704,.2174913,.2137606,31,.0396193,.0107639,.0370768
5,2,1,.6077756,.591289,.1327603,.1093245,.5325104,.1045256,.382187,.1162671,.7499858,-1.32023,-.760614,-.5782924,-.2751061,1.141976,.0311832,.0899527,.0317358,-.0134597,.0595701,.2103927,-.0068751,.1802965,.0514567,31,.0095372,.0321994,.1109123
6,2,2,.3301002,.3105928,.3248014,.1044207,.6780273,.1164995,.4314198,.0989789,.7891293,-1.048296,-.5374704,-.3298311,-.1082888,1.383756,.0968514,-.0776674,-.0196555,-.0680181,-.0220929,-.1112803,-.0396603,.2965195,.0515688,31,.009558,.0307746,.1060044
7,2,3,.1845555,.1621398,.5499805,.0988325,.7654901,.174458,.3997645,.0841978,.8362641,-.4241417,-.2906103,-.0674668,.0195445,1.733219,.1095479,.0608518,.0924388,-.0056866,.0158436,.2012102,.2413113,.2272054,.0341103,31,.0063221,.0189694,.065341
8,2,4,.1137812,.1923694,.6947537,.0777542,.7814237,.1207526,.4952368,.0675125,.8495905,-.9837575,-.2497884,-.0674668,.075634,2.003216,-.0022093,-.0255697,-.0516877,.0327341,.0057165,-.1272713,-.1372571,.2193498,.096078,31,.0178075,.0089464,.0308164
9,3,1,.3538991,.3556269,.3649595,.1145387,.7209851,.0882722,.6137079,.1290351,.7801909,-1.166079,-.760614,-.2906103,-.0674668,1.440456,.2301149,.1207159,.2311737,.0367664,.0754471,.1082282,.3575882,.2171849,.0341775,31,.0063346,.0407903,.1405042
10,3,2,.2374759,.2553765,.5718399,.0998868,.7703584,.1011511,.6021619,.0994532,.8280431,-.6960755,-.2497884,-.0674668,.1148548,1.771523,.1339984,.0523802,.1180858,.0418991,.0620055,-.0054412,.1979844,.2088023,.1379426,31,.0255669,.0241556,.083205
