wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.732661,.9058899,-.3400021,.1095604,.3228775,.1152829,.2666689,.0544763,.8639332,-1.964587,-1.453761,-1.145026,-.9429356,.7117688,.1445009,.0104537,.0330575,.0090733,.0991635,.021156,.0222179,.1908116,.0317015,26,.0037548,.0205575,.0764042
2,1,2,.6145693,.5681286,-.0535632,.0927798,.5436322,.1024792,.3323682,.0800202,.8215509,-1.676905,-1.166079,-.8559241,-.5782924,.947846,.1854866,-.0029323,.055277,-.1051004,.0683016,.0618934,.0205017,.2642644,.0533385,26,.0063175,.022372,.0831478
3,1,3,.5160097,.4365432,.1285146,.1237057,.5866433,.1336113,.322634,.1160312,.7911868,-1.676905,-1.022978,-.8251525,-.5092996,1.137138,.0361314,.0209174,.1849534,-.0939036,.1321267,.1512092,.1951872,.1686416,.0505681,26,.0059894,.0121716,.0452371
4,1,4,.4213189,.3477857,.224908,.1060529,.6728833,.1243288,.4133464,.0963075,.8112784,-1.716125,-.9837575,-.6960755,-.3551489,1.252208,-.0275504,-.0006519,.0141072,-.0206511,.0330081,.0494104,-.0093333,.1576903,.1924534,26,.0227946,.0085733,.0318634
5,2,1,.6158209,.7848242,-.1019495,.13054,.5815241,.1534083,.4862233,.047131,.9291211,-1.676905,-1.27144,-.9837575,-.5907149,.9030752,-.0019787,.1472045,.3000546,.0678346,.2342147,.1507771,.3047717,.1785862,.0382592,26,.0045315,.0239799,.0891238
6,2,2,.4987954,.4258176,.1199305,.1137209,.6592221,.1386673,.4468372,.0952205,.8167282,-1.676905,-1.166079,-.9837575,-.5374704,1.127419,.0498591,-.035213,.1590199,-.0298224,.1634143,-.0426449,.1618284,.118895,.0447468,26,.0052999,.0259159,.0963191
7,2,3,.4129719,.3258063,.2749513,.0939108,.7423587,.1078926,.5337659,.0871541,.8431618,-1.27144,-.760614,-.4729319,-.1852498,1.316467,.0956004,.0389191,.001651,.073372,.0563987,.036915,-.0446471,.1965785,.0329289,26,.0039002,.0158815,.0590252
8,2,4,.2727458,.2852804,.4386455,.0931182,.7194812,.1351124,.4558922,.0763561,.8246927,-1.676905,-.760614,-.4729319,-.0674668,1.550605,.2237767,.0415214,.1282077,-.0231331,.057631,.0430155,.1114574,.1496862,.0905457,26,.0107244,.0065474,.0243342
9,3,1,.4033426,.4513754,.281486,.2736657,.6013328,.2689071,.5282381,.2775807,.6614708,-1.676905,-.760614,-.4729319,-.1627769,1.325097,.3335793,.1785068,-.1323993,.1371461,-.3270639,.1595858,-.0765765,.1360241,.0223033,26,.0026416,.0288325,.1071589
10,3,2,.3164124,.3683083,.4827509,.0927037,.7855873,.1090038,.6614622,.0831999,.8579586,-1.166079,-.4729319,-.2497884,-.0029283,1.620526,.0536023,.0652829,.0170596,-.0893238,-.0405963,.2614342,.0372274,.1665065,.1252981,26,.0148406,.0189683,.0704977
11,3,3,.2056223,.2482822,.6915916,.0835812,.7973935,.1118033,.5582981,.0742598,.8763635,-.760614,-.450459,-.2641771,-.0029283,1.996891,.2287401,.146168,.0359058,.0209081,.0077699,.367358,.0138298,.1406162,.103626,26,.0122737,.0088408,.0328578
12,3,4,.1098854,.2336052,.9879311,.0743796,.8295258,.1140789,.6288309,.0622788,.8906996,-1.166079,-.609064,-.1852498,.0195445,2.685672,.1070171,-.0449646,.0853634,-.0484318,.0726302,-.0690872,.0951312,.169122,.2142306,26,.0253739,.0051256,.0190499
1,1,1,.7516224,.8088148,-.1770884,.1017398,.3760257,.0962823,.3487432,.1248279,.4914454,-2.013377,-1.453761,-1.048296,-.760614,.8377057,.1026806,.4016308,.0533149,.1610675,.0375458,.4283829,.0452897,.0796191,.0304026,29,.003842,.0168689,.062695
2,1,2,.5935324,.625918,-.0272083,.0966131,.5530672,.0885035,.399695,.1101822,.8096911,-1.790233,-1.212599,-.878397,-.5782924,.9731585,.0800292,.0816739,.0527506,.077541,.1225937,.1183649,.0131152,.0574592,.047954,29,.00606,.0183578,.0682287
3,1,3,.4805846,.3440844,.1789377,.145814,.6662383,.2440764,.3257669,.0942669,.8448451,-1.502551,-.8559241,-.5782924,-.4729319,1.195946,.629195,.1483064,.1526043,.1934373,.2032817,.1094453,.0282952,.0961173,.0416105,29,.0052584,.0099877,.0371202
4,1,4,.3526018,.2883531,.3270549,.0855549,.7487389,.0934647,.5060931,.0823499,.8470569,-1.494583,-.8559241,-.5374704,-.2497884,1.386878,.0182445,.1039118,.0294696,.0265319,-.0564718,.1074048,.0879364,.066977,.1580608,29,.0199743,.007035,.0261462
5,2,1,.5705145,.6622654,.0335547,.1123354,.6234772,.1195644,.5756855,.0981601,.7171921,-1.27144,-1.097086,-.760614,-.4729319,1.034124,.0208527,-.0841926,.1916053,.0832234,.2232743,-.2366058,.2438212,.0488366,.0397371,29,.0050216,.0196772,.0731323
