wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7355214,.2579577,.1415337,.4329741,.155106,.2853374,.1037888,.8435553,-1.129809,-.9474877,-.8297046,-.318879,1.294284,.1787938,.1592602,.1197892,.4733031,.4486126,.1082351,.050586,.3911003,.0122594,26,.0014375,.0342123,.0823297
2,1,2,.00701,.3919337,.4847017,.1221268,.60427,.1778823,.2228579,.0861893,.850112,-.8297046,-.6373327,-.1365575,-.031197,1.623691,.2012939,.050124,.0740092,.1085161,.1057238,-.0584021,-.0523203,.338956,.0195755,26,.0022954,.0350686,.0843902
3,1,3,.0076041,.2100137,.6141749,.0781536,.7698995,.1138679,.4104451,.0686591,.8654585,-1.571642,-.6598055,-.2055503,.0865861,1.848131,.0934908,-.0121451,-.0588193,-.0144058,-.0507346,.0363766,-.1685188,.0795534,.0197074,26,.0023108,.0183212,.0440886
4,1,4,.0025509,.2427524,.650285,.062302,.7384525,.0993443,.3830612,.0504273,.852381,-.8297046,-.318879,-.1365575,.1103026,1.916087,.1121382,-.0083185,.0392376,.006876,.0193099,-.0456687,.0449252,.3799145,.1406538,26,.0164925,.0052191,.0125593
5,2,1,0,.6309243,.4851365,.0926608,.6084659,.1078081,.4472785,.0667668,.8840112,-.8297046,-.5420225,-.2543405,.0113627,1.624397,.206623,.402819,.1905497,-.2410818,-.1402605,.5445521,.1960376,.312964,.0227393,26,.0026663,.0319215,.0768171
6,2,2,0,.38806,.530976,.088032,.7073974,.1577027,.4560911,.0438505,.8667625,-1.112567,-.2543405,-.031197,.1511246,1.700591,.4921109,-.0116591,.1246049,-.0965677,.1089848,.0360795,.1022264,.3462664,.0256723,26,.0030102,.0258747,.0622658
7,2,3,.0039958,.2606024,.6973444,.0519725,.7592523,.0639629,.4587447,.0477464,.8651668,-.3878719,-.2543405,.1511246,.3334461,2.008412,.1099496,-.0068306,.0973839,-.1702864,.0130035,.5592194,.2009344,.5019608,.0237279,26,.0027822,.0170931,.0411334
8,2,4,.0063719,.1918896,.7234588,.0706389,.7764849,.1382085,.3857648,.0545941,.8692632,-.8297046,-.2796583,-.031197,.1511246,2.061551,-.0595966,-.0231862,-.0302954,-.0083996,-.0102748,-.0394306,-.0378668,.2785912,.0910888,26,.0106807,.0066539,.0160122
9,3,1,0,.35076,.5725204,.0486481,.8062726,.0809922,.5830689,.0311738,.9268612,-1.535274,-1.23517,-.5420225,.1511246,1.77273,.1269919,.278689,.3899074,-.0785932,.0848441,.5897744,.6986008,.3971145,.0334168,26,.0039183,.037571,.0904122
10,3,2,.0004355,.2230454,.801846,.0575254,.8447359,.117584,.590529,.040284,.9177126,-.5420225,.0329844,.187135,.4102785,2.229653,.0562197,.0630417,.0607397,.0495399,.063257,.0760241,.0354276,.3049372,.1252966,26,.0146918,.0189333,.0455618
11,3,3,.0010152,.1348524,.9883844,.0490841,.8879299,.1013288,.6451311,.0409406,.9257754,-.7243441,-.1365575,.1511246,.4168278,2.68689,.0672659,.0652229,.0190701,.1803044,.0777477,-.1398387,-.0810579,.4227207,.1277353,26,.0149777,.0112589,.0270938
12,3,4,.0009681,.1236674,1.144742,.0499428,.8775402,.116121,.6080685,.0406038,.9155679,-.5420225,-.100547,.1511246,.4102785,3.14163,.0703967,.0936109,.0832358,.1269278,.0964459,.0133656,.0377741,.2985678,.3581268,26,.0419925,.0050607,.0121782
1,1,1,.0240385,.8297698,.2129406,.1121611,.3267647,.1156454,.2457927,.0951773,.7214543,-.7651661,-.7243441,-.5420225,-.2318677,1.237311,.4093965,.1374183,.4655907,.4477015,.5770995,.073507,.2445769,.0681395,.0124012,29,.00131,.0310251,.0746598
2,1,2,0,.3914227,.5224867,.1023236,.6440588,.1460883,.277255,.0741752,.8799783,-.5012006,-.1647283,-.031197,.1511246,1.686216,.0944049,.2445389,.2011368,.2300848,.1288777,.2339377,.2077187,.2117114,.0144132,29,.0015225,.0318016,.0765284
3,1,3,0,.3636374,.5766058,.0810123,.6777095,.1147072,.282981,.061758,.9032695,-1.23517,-1.23517,-.2543405,.1919466,1.779987,.3258642,.3897369,.2948481,.1551247,.0673609,-1,.2903193,.4560639,.0118525,29,.001252,.0166144,.0399813
4,1,4,.0009471,.2098331,.7385817,.0776705,.7911726,.1653766,.3567117,.0543797,.9065461,-1.012026,-.2828687,-.031197,.3742682,2.092965,.0594171,-.0714447,-.0673944,-.2115338,-.2196418,.0061534,.0314741,.2397638,.0999049,29,.0105532,.0047329,.0113893
5,2,1,0,.7384925,.49128,.1110535,.6297547,.1021769,.5541619,.136121,.8432275,-.9474877,-.5420225,-.5012006,.0865861,1.634407,.6694183,-.0006054,.0285762,.5765345,.7185071,-.0147615,.0212741,.0758043,.0210345,29,.0022219,.0289477,.0696608
6,2,2,.0054022,.4016488,.5500699,.1416447,.6523947,.1992026,.4096131,.1030084,.815364,-.9250149,-.031197,.1511246,.1735975,1.733374,.2081332,-.0737065,-.0200984,.1705106,.24161,-.1300112,-.1045762,.1981474,.0242537,29,.002562,.0234642,.0564651
7,2,3,0,.1766109,.6874167,.1036664,.8076896,.205395,.4578373,.0818463,.8827303,-.1958572,-.031197,.3052753,.3742682,1.988572,-.048543,-.2209308,.0263816,.2148875,.5882711,-.3941786,-.069402,.0981515,.022132,29,.0023379,.0155007,.0373014
8,2,4,0,.2080111,.8337487,.0983511,.7868745,.2079521,.4263516,.0695651,.8815636,-1.23517,-.1365575,.1511246,.3742682,2.301932,.1817969,.0889089,.0849595,.0265567,-.0113873,.0686113,.1242563,.2846289,.0887109,29,.0093707,.006034,.0145205
9,3,1,0,.3382151,.6635686,.0991087,.7567052,.1029993,.5218465,.0971204,.8767334,-.4286939,-.4286939,-.077717,.1839145,1.941709,.0445189,.2784596,.3441068,.4868788,.5084627,.2796747,.6154464,.1190596,.0198639,29,.0020983,.0340709,.0819894
10,3,2,.0008677,.2302612,.8423975,.0650674,.876092,.095506,.7485699,.0559619,.9142393,-.318879,.2564851,.4102785,.5565897,2.321927,.0104378,.1064456,.0164621,.0936977,.0026004,.116544,.0260916,.2137695,.1106234,29,.0116854,.0171695,.0413172
11,3,3,0,.1319875,1.065853,.0658796,.8763227,.0891479,.7160089,.0623414,.9006996,-.4141892,.1511246,.3742682,.49729,2.903313,.0204792,.103408,.0906935,.0427144,.0284135,.2417833,.232336,.3264956,.1335967,29,.0141122,.01021,.0245697
12,3,4,0,.0998764,1.248386,.0623474,.8855686,.1462627,.5911347,.0530363,.9182385,-.318879,.0175933,.2689076,.49729,3.484713,.0868452,.1285745,.2234815,.1170608,.2078321,.1304425,.2138914,.2703515,.441213,29,.0466064,.0045892,.0110437
1,1,1,.0234142,.5078323,.5796051,.078522,.5797746,.1001552,.2928921,.0562001,.8757879,-.9474877,-.2543405,.1511246,.3742682,1.785333,.0538981,.1371674,.0862214,.3252865,.1916717,.0796702,.0682692,.2875032,.0119388,31,.0025852,.032131,.0773212
2,1,2,0,.2249269,.7478938,.1015948,.6841952,.1170048,.3106553,.0971228,.7925967,-.6373327,.3694566,.4102785,.49729,2.112546,.1090119,.0274657,.0387197,-.0210402,-.0091643,.0805515,.0991423,.8118935,.0135627,31,.0029368,.0329352,.0792564
3,1,3,.0045455,.2118635,.7829702,.062861,.7621132,.1067664,.246136,.0510586,.9008161,-.2318677,.1919466,.2689076,.4612795,2.187961,.1419181,.2649602,.205628,.1954513,.1258666,.218522,.3493226,.6930255,.0140981,31,.0030527,.0172066,.0414065
4,1,4,.0021328,.1687448,.8745142,.0623045,.8065673,.1101708,.3977433,.0525876,.8895586,-.7243441,.0329844,.3742682,.49729,2.39771,.000559,.0088758,.0506458,.0448176,.0655158,-.0653408,.0401789,.5182854,.1596117,31,.0345616,.0049016,.0117953
5,2,1,.0129484,.3762801,.6293596,.0712286,.705384,.0947703,.4216659,.0570263,.8765465,-.3676691,-.031197,.1511246,.4102785,1.876409,.0139698,.0607342,.0329739,-.0251235,.004901,.1461461,.0242723,.4051117,.0465058,31,.0100702,.0299796,.0721439
6,2,2,.0027886,.1866553,.772222,.0903368,.7495667,.0837346,.4148007,.0918519,.8263925,-.2543405,.2564851,.3742682,.49729,2.164571,.0157552,.0551766,.0509423,.0290974,.0276347,.108681,.0945942,.4538871,.0335142,31,.007257,.0243006,.0584779
7,2,3,.0019449,.1636174,.8507718,.0924434,.7822301,.0952917,.3995686,.0918862,.8570883,-.7243441,.1511246,.4102785,.49729,2.341453,-.0357086,-.0067226,-.0192624,-.0288,-.0263416,.0634474,-.0165054,.4410262,.0261439,31,.0056611,.0160532,.0386311
8,2,4,.000416,.138683,.9963218,.070485,.8184193,.1221165,.3841858,.0621717,.8883365,.1430924,.3694566,.4528382,.5565897,2.708302,.0220766,.0731146,.0928011,.0747088,.0781633,.0299042,.1551246,.4795448,.1010243,31,.0218754,.0062491,.0150381
