wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,.8114204,.9102417,-.3281767,.1253048,.3711503,.1215624,.3294637,.1632567,.7938957,-1.859226,-1.453761,-1.166079,-.8559241,.7202358,.0268029,-.0782932,-.0150839,-.4731582,-.5057483,-.0840456,-.0090538,.1979287,.0326959,26,.0038525,.0314383,.1204565
2,1,2,.6003594,.5507071,-.0469895,.102277,.5409151,.0928921,.3485554,.1137803,.7766942,-1.453761,-1.166079,-.9147646,-.5782924,.9540974,.0570622,-.0082943,-.0172226,-.0213626,-.0125059,-.0065304,-.0263899,.2333075,.057262,26,.0067472,.0237019,.0908142
3,1,3,.5574632,.4573854,.1143863,.1211181,.5562547,.1189136,.2750279,.1229764,.793309,-1.571544,-.9837575,-.760614,-.4729319,1.121185,.0689094,.1444877,.1176297,.0980136,.0509452,.1529026,.1638519,.190357,.0500866,26,.0059017,.014588,.0558941
4,1,4,.4137841,.3376639,.2068819,.0842927,.7046865,.0982818,.451651,.0771609,.8336858,-1.900048,-1.166079,-.801436,-.4729319,1.229837,.0856423,-.0114469,.0003787,-.0440092,.0101029,.0414574,-.0220074,.1726587,.1946909,26,.0229403,.00796,.0304987
5,2,1,.6752548,.7561331,-.1047582,.1220106,.5686342,.1365914,.4731329,.0768014,.8647451,-1.559122,-1.27144,-.9837575,-.6552535,.9005423,-.0084177,.1169427,.1940143,.0015954,.0607881,.1178238,.2039887,.160865,.0352762,26,.0041566,.0243121,.093152
6,2,2,.4891137,.4391616,.1268149,.1114931,.6402867,.1479072,.4388354,.0829793,.798032,-1.453761,-.9837575,-.760614,-.3551489,1.135207,-.0038877,.0170706,.0987835,-.0861235,.0945849,.0548198,.0754398,.1934326,.0422042,26,.0049729,.0280661,.1075357
7,2,3,.3550768,.2965864,.2747375,.09697,.7513344,.0874172,.6684042,.1009979,.786301,-1.549071,-.760614,-.5374704,-.2497884,1.316185,.0768436,-.0617053,-.08389,-.1428969,-.1678662,.0777029,.0548631,.1910221,.0349581,26,.0041191,.012691,.0486257
8,2,4,.3154365,.2606846,.4114656,.0817647,.7437525,.114017,.4997787,.0703924,.8297784,-1.859226,-.9837575,-.5782924,-.2497884,1.509028,.0828022,.0669379,.0319686,-.0240839,-.0226775,.1392465,.0481695,.1857139,.0903114,26,.0106414,.0068425,.0262171
9,3,1,.2617915,.5597703,.3477674,.1232538,.6986662,.1582773,.578774,.0787199,.8511141,-1.676905,-.760614,-.4729319,-.1627769,1.415903,.0412256,.4442295,.1326637,.3636788,-.1518616,.4885201,.2574197,.1651057,.021597,26,.0025448,.0314105,.1203497
10,3,2,.3232419,.3711701,.463671,.0757087,.8173547,.0957329,.7036859,.0638893,.8844482,-1.348401,-.609064,-.2906103,-.0674668,1.5899,.0914152,.0865302,.1634412,-.0114544,.0433792,.1641478,.2396222,.1748024,.120321,26,.0141774,.0181626,.0695901
11,3,3,.2022719,.2385995,.7275395,.0670464,.8247683,.0818269,.6247371,.0624147,.8874519,-1.32023,-.4241417,-.0674668,.1148548,2.069981,.2027158,.1023349,.0268201,-.0248171,-.0447696,.4735082,.2045745,.196612,.0975222,26,.011491,.0093125,.0356812
12,3,4,.1115846,.2237591,1.017103,.0706474,.8418404,.1039456,.6466842,.0610489,.8980961,-1.166079,-.4729319,-.1627769,.0378937,2.765174,.0002112,.062171,.1811758,.0038755,.1460393,.1663678,.2038047,.1456247,.2230745,26,.0262848,.0047362,.0181466
1,1,1,.4501854,.8054282,-.2870491,.1136616,.392846,.1195031,.3404524,.0894809,.6097288,-2.013377,-1.453761,-1.166079,-1.032548,.7504749,.0792037,.0741304,.0497228,-.0878431,-.0265979,.0972057,.0626082,.0711454,.029984,29,.0038192,.0226884,.0869308
2,1,2,.6070889,.6295626,-.055456,.0758615,.545584,.0828938,.3708115,.0639099,.8426118,-1.790233,-1.166079,-.9837575,-.5782924,.9460536,.1366043,-.0327615,-.0190864,.2248994,.053287,-.0858167,-.069856,.0621483,.044273,29,.0056393,.0171051,.0655386
3,1,3,.5045226,.3495392,.1568979,.1528013,.6683411,.2094304,.4508052,.1223704,.7852388,-1.453761,-.9147646,-.5782924,-.450459,1.169876,.1880168,.1652555,.1524368,.1252981,.1144818,.1821701,.167811,.0739756,.0470523,29,.0059933,.0105278,.0403376
4,1,4,.3825089,.3015887,.3126208,.0891496,.7310377,.0886465,.4911175,.0893668,.8346403,-1.27144,-.760614,-.3675714,-.2497884,1.367003,.0308743,.0061056,.0638257,-.1091949,-.0460343,.1007794,.1122642,.0529235,.1679691,29,.0213952,.0057445,.0220102
5,2,1,.6379498,.7714624,-.0685309,.1263841,.5763162,.1416743,.5110811,.0747699,.7965272,-1.571544,-1.097086,-.9429356,-.760614,.9337646,.1605113,-.0995394,.0272643,-.0889632,.1035212,-.1062647,-.0015817,.0245191,.0358696,29,.0045689,.0175455,.0672258
6,2,2,.4686112,.3696136,.1986293,.1217211,.6900148,.1260681,.5503841,.1191723,.7718842,-1.636083,-1.166079,-.6552535,-.3551489,1.21973,.2644666,.2271231,.2162344,.200464,.1938063,.1747652,.2182769,.0846612,.0553576,29,.0070512,.0202547,.0776061
7,2,3,.3218477,.1931625,.3958468,.1792336,.7047113,.16851,.5693079,.1818009,.7371278,-1.964587,-1.389223,-.2497884,-.0249072,1.485642,.0446657,.1392974,.2672054,.1431472,.2411264,.1730159,.3895307,.1040528,.0331557,29,.0042232,.0091588,.0350921
8,2,4,.2434063,.1985304,.5215368,.0898486,.7824602,.1378061,.5297948,.0779692,.8450474,-.8941453,-.3551489,-.2497884,-.0674668,1.684615,.133573,.0235999,-.0685778,-.0105189,-.0930639,.120412,-.021648,.0494965,.0947585,29,.0120699,.0049381,.0189203
