wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7006452,.2444235,.1195102,.4504397,.1234801,.3127356,.1102189,.7727386,-1.101638,-.7243441,-.5420225,-.1853476,1.276885,.3689342,.2039198,.2138522,.2090246,.2912845,.2346961,.1649451,.4121006,.0126131,26,.0014934,.0342292,.1002289
2,1,2,.0076001,.4307234,.5239403,.0957058,.6569371,.1420768,.3552745,.0606208,.8851798,-.8297046,-.318879,-.072019,.1511246,1.688668,.1580075,-.0044388,.0437082,.101052,.0257533,-.1443309,.00934,.6268984,.0182008,26,.0021549,.0283203,.0829267
3,1,3,.0214801,.1946177,.6195688,.072594,.7629514,.1324875,.3496976,.058121,.8628128,-1.23517,-.2543405,-.031197,.1511246,1.858127,.0532355,.052823,.066705,.0305112,.0519043,.1733239,.1573652,.3506787,.0191485,26,.0022671,.0151204,.0442751
4,1,4,.0028933,.241744,.6485134,.0689494,.7272132,.1102619,.3416115,.0557784,.8501491,-.8297046,-.3597011,-.1742978,.1511246,1.912695,.1202494,.0013044,.0862917,.0027692,.0375922,-.0385422,.1425825,.3990137,.1452799,26,.0172007,.0059484,.017418
5,2,1,0,.7529153,.4524629,.1192723,.6244919,.1351579,.5400373,.0708656,.8818418,-.8297046,-.318879,-.1773794,.0821318,1.57218,.1692027,.1322608,.1995564,-.2617811,-.1617207,.1759712,.1972542,.3136415,.0266641,26,.0031569,.0246464,.0721688
6,2,2,.0024704,.3258942,.5699576,.0901059,.7287726,.1367974,.4790987,.0675331,.8494766,-1.33048,-.2543405,-.031197,.3742682,1.768192,.1701094,.2223706,.2016533,.0064724,.1075079,.5147614,.2396685,.2700033,.0228082,26,.0027004,.0234071,.0685399
7,2,3,.0071154,.2517045,.6820536,.0655996,.7349554,.0593682,.440133,.0676957,.8341249,-.3878719,-.1647283,.0865861,.3742682,1.977936,.0867134,.0859012,.1114317,-.0430979,.1067924,.673596,.1262408,.3310345,.0218933,26,.0025921,.0163051,.0477441
8,2,4,.0044044,.1917693,.7441627,.0791687,.7757344,.1598217,.4113476,.0600322,.8621926,-.7243441,-.2318677,.0457641,.187135,2.104678,-.0483165,-.0032237,-.0291124,-.0005498,-.028789,-.0014337,-.0091535,.5720169,.0876711,26,.01038,.0068486,.0200539
9,3,1,0,.3876806,.6265168,.0560459,.8145772,.0951504,.6316492,.0312875,.9303952,-1.417491,-.5420225,-.072019,.2762878,1.871082,.2105647,.0283432,-.0644111,-.065773,.0079047,.1292393,-.072004,.3293419,.0325458,26,.0038533,.0278621,.0815849
10,3,2,.0021801,.2146797,.8050888,.0530704,.8581156,.0811521,.680909,.0453939,.9065579,-.9250149,-.1365575,.1511246,.4102785,2.236895,.1606945,.0639024,.066883,.0800291,.056996,-.0106676,.0434099,.3764248,.1253472,26,.0148407,.0164806,.0482578
11,3,3,.0042738,.1394712,.9830498,.0401375,.887868,.0780362,.6363812,.0339951,.928628,-.6598055,-.1365575,.1511246,.4102785,2.672595,-.0325109,.0480546,.0155986,.0617733,.0231047,.0154156,.0117836,.2931691,.1308695,26,.0154945,.0103781,.0303888
12,3,4,.0010423,.1241234,1.142203,.0485609,.8722675,.1122385,.5951972,.0395369,.911532,-.5420225,-.072019,.1511246,.4102785,3.133664,.0462234,.0091965,.0224571,.0191926,.0284819,-.0148784,-.0066126,.3351181,.3569585,26,.0422628,.0044795,.0131168
1,1,1,.0183045,.8024253,.2851775,.1075913,.2947007,.0918719,.2035464,.1714335,.6649125,-1.121841,-.7651661,-.5420225,-.2543405,1.329998,.5358803,.2768915,.4556777,.5534012,.3174709,.0869944,.3329732,.1985289,.0140995,29,.0014895,.0359643,.1053093
2,1,2,0,.389149,.5129772,.1260123,.6419044,.2419695,.2121692,.0521405,.9156717,-.5420225,-.318879,-.318879,-.031197,1.670256,.2096459,-.0431293,.0416325,-.2160231,-.0891543,.0120099,-.0082536,.1414066,.0175419,29,.0018532,.0297559,.0871301
3,1,3,0,.3810788,.6139292,.1234362,.6021144,.1161653,.2170742,.127913,.8391894,-.7243441,-.318879,-.072019,-.031197,1.847677,.1887464,.5533686,.6443074,.4648738,.5045193,.5468752,.6803606,.3070813,.015601,29,.0016481,.0158869,.0465194
4,1,4,.0017007,.20622,.7338584,.0903449,.7841772,.1636487,.3853469,.0713009,.8877913,-1.101638,-.318879,-.031197,.1511246,2.083102,.1114523,-.0253262,.0014931,-.0863859,-.0895073,.0069738,.0563919,.2580703,.1041896,29,.0110067,.00625,.0183009
5,2,1,.0081211,.7384856,.5474515,.1022739,.6573812,.1001467,.5743968,.1082809,.8917191,-.9474877,-.5012006,-.1365575,.1511246,1.728841,.2664612,-.0414687,.0682799,.4514824,.3781597,-.0579633,.085672,.0887366,.0209844,29,.0022168,.0258957,.0758269
6,2,2,0,.3650313,.6257977,.1307237,.6297502,.2112477,.4231622,.084432,.7485136,-.2543405,-.031197,.1511246,.2689076,1.869737,.0175354,.0685275,.0671797,.0017086,-.0927939,.095956,.2239598,.1833241,.0246466,29,.0026037,.0245936,.072014
7,2,3,0,.1762153,.6814932,.1303176,.7745692,.2303594,.3777048,.1089178,.8594622,-.6373327,-.3878719,-.318879,-.031197,1.976827,-.1274809,.0656958,.1235829,.121468,.1682502,.0202677,.2585931,.1911572,.0202153,29,.0021356,.0171316,.0501641
8,2,4,0,.1718321,.802883,.1057272,.7934093,.1584527,.4702669,.0947874,.8604564,-.318879,.0558145,.1511246,.2689076,2.231966,.1987184,.0358886,.0869327,.0394184,.0571446,-.0313902,.0464228,.2752938,.0850363,29,.0089834,.0071958,.0210704
9,3,1,0,.3043952,.6964658,.1249482,.7106956,.1823179,.4071515,.0998433,.8435258,-.9350651,.1023344,.1511246,.3742682,2.006648,.1078853,.2338913,.2295758,.0426449,.0600852,.3530711,.2259506,.108967,.0188237,29,.0019886,.0292744,.0857203
10,3,2,.000467,.2385056,.8397887,.0768348,.848688,.1214422,.654505,.0628635,.9095075,.0558145,.3742682,.4388067,.5565897,2.315877,.1667531,.1930286,.0856633,.0734623,.0610075,.2687089,.0096202,.1834476,.1059474,29,.0111924,.0173159,.0507039
11,3,3,0,.1288241,1.04162,.0695568,.8766664,.1454094,.6521835,.0583402,.9098616,-.4141892,.1511246,.3742682,.4796287,2.833804,-.0080715,.0985638,.1684229,.0009113,.0663563,.2265876,.2977652,.2527417,.1309236,29,.013831,.0109041,.0319291
12,3,4,0,.0949714,1.254003,.0567461,.8936681,.1314326,.6105314,.0489086,.9233798,-.4366621,.1511246,.3742682,.5284188,3.504342,.0881309,.0367481,.1151483,-.0025961,.0861382,.1070327,.0941327,.2057858,.4419908,29,.0466926,.0047066,.0137817
1,1,1,.005066,.5551651,.5654286,.1125558,.5731097,.1087632,.3786249,.117289,.8158317,-1.052848,-.508121,.0558145,.278958,1.760202,.0491164,.1003078,.0510814,.2410829,.0790264,.0335591,.0747817,.3517783,.0104778,31,.0022439,.0334795,.0980334
2,1,2,0,.2254059,.7267516,.0913808,.696124,.0858774,.2712854,.0929822,.8197514,-.6373327,.3052753,.3742682,.49729,2.068351,.0998669,.0703787,.0780533,.0199081,.0144498,.0841069,.1225328,.6237102,.0134405,31,.0028784,.0277,.0811102
3,1,3,0,.2132726,.8030972,.0755434,.7461169,.1055834,.2766038,.0673999,.8733963,-.1365575,.3334461,.49729,.5639699,2.232445,.041462,.091051,.0032182,.1048735,.0024508,-.0174678,-.0207505,.6271966,.0156445,31,.0033504,.0147892,.0433053
4,1,4,.0019145,.1723735,.8674108,.0699581,.7935395,.103159,.3977599,.0630432,.8759703,-.3597011,.187135,.3742682,.49729,2.380738,-.0714941,.0396712,.0398684,.0297946,.0372789,.0813352,.0820794,.5734137,.1540602,31,.0329931,.0058182,.0170365
