wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.719138,.2465038,.0804291,.4098596,.0843339,.2480126,.0704309,.8242633,-1.129809,-.8297046,-.6189836,-.1853476,1.279544,.3569479,.1605492,.1258811,.4234693,.6530751,.0466581,.0195584,.3088297,.0130313,26,.0015504,.0334943,.0953307
2,1,2,.017521,.4615422,.4403792,.0976036,.632278,.1506383,.3115669,.0521445,.9071773,-1.012026,-.5420225,-.4084912,-.0030261,1.553296,.2363756,.1210091,.1478924,.1993233,.198765,-.004067,.0437073,.4451295,.0181984,26,.0021651,.0333949,.0950477
3,1,3,.0042727,.2331455,.6231008,.0699623,.7430931,.0623902,.4114187,.0722644,.8439316,-1.23517,-.4730297,-.031197,.1511246,1.864701,-.0554022,.0037327,-.0361099,-.0133047,-.0277795,.1699841,-.0251176,.5197283,.022033,26,.0026214,.0179329,.0510403
4,1,4,.0016235,.2229619,.6431297,.0628153,.7449135,.0878181,.3589371,.055641,.8556648,-.8297046,-.3878719,-.1365575,.1085651,1.902426,.1029219,.0222208,.026069,.0377127,.0420872,-.0182899,-.0272862,.4629152,.1427922,26,.0169887,.0059057,.0168085
5,2,1,0,.6801913,.4938865,.1281395,.5488257,.1310335,.4228258,.1219844,.8168111,-.9474877,-.5012006,-.318879,.0865861,1.638673,.2725497,.2451742,.1409338,-.3197117,-.2314631,.4833555,.164675,.3405775,.0233654,26,.0027799,.025395,.0722788
6,2,2,.0061917,.3262241,.5737118,.0840591,.7046473,.1258146,.4057004,.0638422,.8493893,-.7243441,-.2543405,-.072019,.1919466,1.774843,.241078,.1174344,.2524435,-.0152389,.1979394,.2027718,.1664993,.3688824,.0259327,26,.0030853,.0279892,.0796621
7,2,3,.0156916,.2485484,.6419674,.0537779,.7611648,.0371762,.3758008,.059269,.888627,-.318879,-.1365575,.1511246,.3742682,1.900216,.095929,.1325467,.1990644,-.0996845,-.0016684,1.431632,.3443434,.4800129,.0220005,26,.0026175,.0204812,.058293
8,2,4,.0044064,.2076796,.7333291,.0731701,.7759708,.1431703,.4186499,.054822,.8696302,-.7243441,-.318879,-.1365575,.1511246,2.082,-.0154871,-.0392557,-.0553112,-.0661606,-.0703159,-.0013616,-.0336022,.3008829,.0870922,26,.0103618,.0052107,.0148306
9,3,1,0,.3434682,.6019315,.0524542,.8225204,.1129394,.6013225,.020811,.9382414,-1.417491,-1.148158,-.318879,.067743,1.825642,.1493083,.1009924,.1002469,.0575213,.0963121,.2365547,.2267013,.2825731,.0320421,26,.0038122,.032238,.0917549
10,3,2,0,.2142622,.8038734,.0552789,.8601577,.1039693,.6661074,.0420016,.9130732,-1.052848,.0175933,.1511246,.4102785,2.234178,.1171756,.0466441,.0375845,-.0405192,-.0329049,.1309449,.0776022,.2478108,.1229364,26,.0146263,.0208697,.0593988
