wk_group,ed_group,age_group,binding,informal,lwh,fs_6_10,fs_11p,fs_6_10_inf,fs_11p_inf,fs_6_10_for,fs_11p_for,lwh_inf_p01,lwh_inf_p05,lwh_inf_p10,lwh_inf_p20,w,wp_formal,wp_fs_6_10,wp_fs_11p,wp_fs_for_6_10,wp_fs_for_11p,wp_fs_inf_6_10,wp_fs_inf_11p,trans_U2E,group_share,region,group_share_all,trans_F2U,trans_I2U
1,1,1,0,.7361016,.2674901,.081668,.4592215,.1031859,.2731089,.0216476,.9783524,-1.012026,-.8784948,-.6189836,-.1757781,1.306681,.0754995,.4073738,.1303514,0,.1439849,.4065647,.1265479,.4886217,.0129462,26,.0015482,.0415475,.0961098
2,1,2,.0166654,.4500481,.4975339,.0840224,.6534419,.0997215,.3691317,.0711752,.8861046,-1.012026,-.5420225,-.318879,.1511246,1.64466,.0205424,.1030651,.0615402,.2680905,.2152697,.0358068,-.0063846,.2605978,.0178011,26,.0021288,.0362672,.0838952
3,1,3,0,.3247235,.6043407,.0605908,.7038919,.0763527,.3658547,.0530113,.8664455,-1.23517,-.4619798,-.072019,.1511246,1.830045,.0510596,-.0289843,-.0411921,-.0499543,-.016192,.0049222,-.1191932,.3667127,.0191281,26,.0022875,.0180523,.0417594
4,1,4,.0033895,.221093,.6416013,.0601081,.7529392,.0841991,.3644867,.0532699,.8632016,-.9474877,-.4084912,-.1853476,.1511246,1.89952,.1683075,.0051848,.0646618,.0080603,.0274776,-.0517812,.0741212,.4215013,.1397223,26,.0167094,.0061916,.0143227
5,2,1,0,.6539132,.4892181,.1149495,.5943754,.1194278,.4615802,.1064878,.8452852,-.5828446,-.318879,-.1647283,.0939662,1.63104,.2229972,-.0131405,.0504641,-.025478,.1125928,-.0313648,-.0189533,.3336879,.0258601,26,.0030926,.0333695,.0771921
6,2,2,.0096659,.3500897,.5458181,.088606,.6855348,.1496658,.3899628,.0557147,.8447518,-1.33048,-.4619798,-.1365575,.0615125,1.72602,.233047,-.0083714,.1101507,-.0129901,.2303728,-.0143257,-.0368448,.3271429,.0227207,26,.0027172,.0284975,.0659219
7,2,3,.0117083,.2087143,.6527712,.0354213,.7938805,.0475316,.38754,.0322271,.9010593,-.3878719,-.2543405,-.072019,.1511246,1.920857,.1697729,.0661838,.1481475,-.0567107,-.0134133,.228373,.3069842,.3300148,.0235945,26,.0028217,.0199252,.0460919
8,2,4,.0052636,.1682842,.7588484,.0712266,.7965517,.1528116,.4454189,.0547192,.8675977,-.8297046,-.031197,.1511246,.3334461,2.135815,-.0097634,-.0247874,.0011292,-.0399802,-.021262,.0047886,.0628574,.3921987,.0889083,26,.0106326,.0075157,.0173856
9,3,1,0,.3725648,.6184548,.0706938,.8188657,.1223464,.6470349,.0400231,.9208971,-.6373327,-.318879,-.072019,.1511246,1.856058,.0221824,-.0050394,.1360509,-.0993444,.0847486,.0728834,.1925379,.3421726,.0326569,26,.0039054,.0373121,.0863122
10,3,2,.0020876,.2207983,.7973858,.0514457,.8604217,.0855135,.6413299,.0417921,.9225045,-.8604763,-.1365575,.1511246,.3742682,2.21973,.1186199,.1179116,.076739,.0405986,.0006634,.1358129,.1020405,.326636,.1275528,26,.0152541,.0193067,.0446612
11,3,3,.0030789,.1428784,.9783888,.0509843,.8773961,.0968307,.6531414,.0433419,.9147784,-.4084912,.0333417,.3334461,.4102785,2.660167,.0335224,.0614088,.0298885,.084282,.0513255,.0037771,-.0260917,.3984942,.1314367,26,.0157186,.0127508,.0294957
12,3,4,.0015244,.1248386,1.148807,.0458255,.8763933,.0960745,.5963541,.0386577,.9163399,-.5420225,-.031197,.1511246,.4102785,3.154428,-.0125311,.0211906,.0282725,.0098379,.0231555,.0558954,.0440254,.2445662,.3576723,26,.0427741,.0049892,.0115412
1,1,1,0,.7914259,.3090668,.1764594,.323617,.148916,.2552914,.2809716,.5828756,-1.121841,-.7243441,-.3008605,-.1773794,1.362153,.1182135,.0382505,.0380131,.4376389,.3096804,.0415937,-.0518914,.0960622,.0122684,29,.0013121,.0352576,.0815597
